,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX
0,4.5385094,2.038919,7.2304606,9.664499,2.5223196,5.038139,3.0588443,2.4661617,2.537925,1.6676087
1,4.4700584,1.9585723,7.0430036,9.604048,2.7256234,4.972829,3.040317,2.4561834,2.5720794,1.753223
2,4.2463355,1.9432051,7.341169,11.627874,2.7884617,5.2269874,3.204547,2.4577513,2.7408886,1.6350306
3,4.5343356,1.9242386,7.4207435,9.560158,2.9394026,5.012883,3.2571163,2.1932764,2.4721131,1.5965403
4,4.3510485,1.9318525,7.3415875,11.749956,2.5773869,4.1245832,3.0541043,2.1922083,2.4832134,1.6214361
5,4.3647847,1.9507505,7.0772963,9.084654,2.4516582,5.002235,3.05168,2.4486256,2.510027,1.6534766
6,4.3470955,1.9028057,7.048547,9.294884,2.69866,5.0274777,3.033641,2.4571056,2.5667346,1.7337031
7,4.2821455,1.9171591,7.2365937,11.493948,2.6811385,5.061725,3.1440291,2.4507945,2.7355874,1.660855
8,4.482587,1.8729515,7.381399,9.369593,2.8690162,4.9812107,3.2408364,2.2078648,2.490032,1.6084437
9,4.4028373,1.9662879,7.3791213,11.945625,2.5761318,4.087273,3.0874856,2.1931808,2.4790092,1.6249251
10,4.28905,1.880025,6.9567204,8.994881,2.3634198,4.9573913,2.9521055,2.4328985,2.5540411,1.674632
11,4.4148083,1.8706236,6.9305053,9.083706,2.6211362,4.91582,2.9983861,2.4664583,2.5680566,1.7638752
12,4.193081,1.8691319,7.234165,11.13647,2.654582,5.137226,3.1237915,2.4567258,2.7360907,1.6513501
13,4.5048037,1.8972418,7.315011,9.396381,2.8929553,4.9235363,3.2265348,2.1882904,2.4722576,1.6050929
14,4.4440074,1.9561865,7.3553133,11.86509,2.5451531,4.0679073,3.067321,2.204292,2.499254,1.6405052
15,4.3865414,1.9292586,6.9576488,9.075994,2.3723938,4.869411,2.9712,2.4499373,2.5327885,1.6878034
16,4.3991094,1.8631256,6.9518237,9.0188675,2.6382914,4.9615345,3.0199625,2.4727426,2.5592017,1.7739509
17,4.208167,1.8562387,7.0691905,11.096609,2.5703192,5.023209,3.0625055,2.4416344,2.7394342,1.6809479
18,4.54346,1.9114826,7.334875,9.495388,2.8523548,4.88667,3.2219508,2.1991372,2.4758904,1.6117868
19,4.429046,1.9251704,7.253736,11.652957,2.4929044,3.957028,3.018705,2.192982,2.4877706,1.6482936
20,4.29632,1.8968414,6.9800367,8.920036,2.3830936,4.973947,2.9800828,2.4515998,2.5248387,1.6698036
21,4.408728,1.9000716,7.0006557,9.288592,2.6368604,4.949421,3.019335,2.4563448,2.5860019,1.7481031
22,4.2825465,1.9200615,7.3286214,11.531407,2.690079,5.136056,3.1487045,2.4649448,2.7253726,1.6595578
23,4.4894757,1.8881203,7.3516674,9.405412,2.8509321,4.934645,3.2155633,2.2011995,2.485354,1.6078986
24,4.239799,1.8592337,7.2124715,11.23549,2.478497,4.0615644,3.01278,2.1850157,2.478363,1.6319292
25,4.293988,1.9089677,7.1057243,9.028769,2.4309711,5.0423193,3.0291767,2.4546278,2.5220587,1.6643562
26,4.410617,1.8664066,6.9444013,9.024267,2.6157303,4.947761,3.0057003,2.4644287,2.5677412,1.7651067
27,4.0585227,1.8221962,7.249486,10.953731,2.665787,5.227947,3.1651435,2.429157,2.7059839,1.6373825
28,4.43459,1.8174901,7.2164416,8.984584,2.736038,4.8479586,3.1567047,2.191493,2.4785342,1.6246381
29,4.308562,1.8299038,7.1609135,11.1175585,2.3888614,4.010762,2.9784527,2.1991088,2.4987872,1.6626847
30,4.311606,1.876369,6.889439,8.719276,2.3320653,4.8959637,2.9474273,2.444061,2.5135632,1.6782056
31,4.377029,1.8540289,6.9095592,9.018007,2.6126654,4.938571,2.9946766,2.457768,2.5700064,1.7577271
32,4.154119,1.8509552,7.2187457,11.231948,2.6372216,5.156397,3.127481,2.433024,2.7133164,1.6498905
33,4.4248757,1.8215036,7.242284,8.997585,2.7815278,4.8748403,3.169584,2.183555,2.4727,1.6186105
34,4.371742,1.8789773,7.180113,11.327219,2.453244,3.9551148,2.9861596,2.190618,2.487717,1.6553452
35,4.202746,1.8251017,6.9613867,8.586368,2.3173778,5.006007,2.957631,2.4417715,2.5359552,1.6730008
36,4.4450626,1.8609198,6.8236,8.897558,2.5182137,4.8341794,2.9412766,2.474474,2.5783112,1.7981933
37,4.1334147,1.8362178,7.1886096,10.907301,2.6236794,5.1417394,3.1398864,2.4396951,2.710944,1.6524017
