,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX
0,5.1238365,2.8747857,7.4200263,12.994974,3.0836744,5.1888714,3.0747285,2.9476178,3.4009683,1.9945129
1,5.195785,2.896137,7.4932094,13.609088,3.1643589,5.2455163,3.0277026,2.9022446,3.458701,1.9847378
2,5.2238765,3.0090902,7.4818873,13.608918,3.2023783,5.194865,3.087292,2.92996,3.3571906,1.9232073
3,5.256903,2.857014,7.3363256,13.40653,3.14152,5.2874446,3.1379178,2.9134827,3.3237665,2.105778
4,5.236687,2.9851377,7.4237413,13.770103,3.2465558,5.158267,3.1168225,2.9624834,3.3663301,2.024813
5,5.1178713,2.874215,7.5239472,13.151785,3.1050324,5.2372503,3.12342,2.9502869,3.394106,1.9702142
6,5.2322,2.9202917,7.5214024,13.716091,3.1310797,5.30813,3.0625803,2.9293947,3.4777236,1.9970927
7,5.1541743,2.9563127,7.441593,13.378086,3.1239386,5.1784062,3.0733798,2.9231436,3.3496432,1.918566
8,5.2189074,2.854744,7.23694,13.128186,3.1107879,5.206818,3.0692627,2.8845866,3.2864404,2.1127274
9,5.2230406,2.9658713,7.387578,13.676886,3.2198172,5.126569,3.0987632,2.9602158,3.3647046,2.023347
10,5.005619,2.7873406,7.353873,12.569812,3.0232346,5.180047,3.0944886,2.927452,3.3697193,1.9651079
11,5.1693316,2.882755,7.4529247,13.506168,3.123717,5.2382674,3.0325537,2.8957522,3.456347,1.9790905
12,5.1737905,2.9770217,7.411675,13.358901,3.1559,5.143889,3.0466616,2.9069588,3.3286943,1.9293329
13,5.2373176,2.8381805,7.318518,13.272377,3.1352837,5.27675,3.133423,2.904556,3.309146,2.1020608
14,5.1710496,2.9334834,7.3251786,13.425259,3.1400244,5.115735,3.0987039,2.9540372,3.3612094,2.0353143
15,5.0712514,2.8585463,7.4035687,12.917632,3.0683296,5.16909,3.0624554,2.92517,3.3677628,1.9736862
16,5.1439705,2.8543704,7.4312587,13.397905,3.0956943,5.2447596,3.037382,2.8913813,3.4480338,1.9740906
17,5.120418,2.936235,7.193137,12.920935,2.9948473,5.034354,2.980811,2.8932335,3.318473,1.9652896
18,5.2418866,2.835705,7.250465,13.208724,3.0913496,5.2282457,3.0959008,2.9004264,3.3103657,2.122138
19,5.1393294,2.886005,7.3204913,13.299002,3.1360028,5.150207,3.1019897,2.9484332,3.3492053,2.0195625
20,5.0300984,2.8033462,7.2809935,12.637548,2.9920304,5.138314,3.0541425,2.921414,3.3659654,1.9852281
21,5.1493754,2.8773022,7.1207733,13.134361,2.963352,5.1100707,2.936669,2.8770483,3.446595,2.0420647
22,5.084337,2.883914,7.298148,12.8806715,2.98392,5.110819,3.0686927,2.9218543,3.3507705,1.9415823
23,5.1823683,2.7994916,7.143551,12.845752,2.9962945,5.174092,3.0713363,2.8904486,3.3037512,2.169714
24,5.1452746,2.891655,7.255487,13.199932,3.0607975,5.0837865,3.0778263,2.9465532,3.3533912,2.0515792
25,5.0533843,2.8099892,7.233333,12.646658,2.9753852,5.105548,3.0155869,2.9103491,3.3579578,2.005977
26,5.1135564,2.8205116,7.1661835,12.97508,2.9629035,5.1296453,2.9635553,2.8778625,3.442879,2.0249927
27,5.090446,2.8867698,7.2120514,12.755153,2.9209592,5.064484,3.0285285,2.9100246,3.3401754,1.9597794
28,5.1295533,2.7659621,7.1200256,12.747642,2.985681,5.161485,3.061914,2.8813698,3.288449,2.1419408
29,5.0801964,2.876185,7.1337667,12.841662,2.9770367,4.9950457,3.0161884,2.9263287,3.333753,2.0678349
30,5.0073824,2.7787168,7.1909556,12.436557,2.9513543,5.0877323,3.017973,2.8996475,3.3397932,1.982661
31,5.0990987,2.81317,7.1295333,12.887634,2.9329395,5.113387,2.9608948,2.8749142,3.4424987,2.0282216
32,5.056158,2.8310876,7.175709,12.531284,2.8511093,5.0645986,3.0416849,2.9172995,3.3527465,1.9612345
33,5.132819,2.7315056,7.0775733,12.502926,2.920771,5.143456,3.0639484,2.879289,3.286564,2.1412966
34,5.1172686,2.8827217,7.20941,13.037964,3.0104706,5.0674033,3.0561454,2.9400816,3.3485231,2.0628297
35,4.9242234,2.700882,6.9830565,11.981859,2.7881782,5.0318623,3.001239,2.8899918,3.3324494,2.0087142
36,5.0444922,2.7670996,7.0328383,12.634296,2.901806,5.052689,2.9212155,2.8627448,3.432252,2.0391126
37,5.0274153,2.830726,7.1290693,12.436882,2.8786836,5.0110455,2.9988306,2.8825066,3.302785,1.9617485
38,5.123682,2.7172217,6.9896255,12.3315735,2.8270571,5.101571,3.0475943,2.884332,3.303412,2.2077951
39,5.04726,2.8155735,7.0604253,12.618603,2.9375818,4.9537697,2.9841354,2.9202077,3.3280365,2.0772197
40,4.914279,2.7357016,7.161289,12.180744,2.9156573,5.078217,3.0262122,2.8922613,3.3299477,1.9711654
41,5.0272584,2.7566013,6.9675097,12.582134,2.844486,5.0682654,2.9456353,2.8703988,3.4376667,2.0502982
42,5.011666,2.83254,7.1043096,12.47246,2.8568287,5.0129566,2.992933,2.8889692,3.3106155,1.9605536
43,5.0433006,2.696656,7.0243726,12.308911,2.837135,5.1211534,3.0570436,2.8738186,3.282287,2.1762192
44,5.0024977,2.7720344,7.0652733,12.476428,2.8923752,5.019024,3.0025876,2.9200132,3.322273,2.0639734
45,4.9515095,2.745671,6.980675,12.109755,2.8358974,4.992563,2.9503243,2.8831286,3.3280377,2.0293856
46,5.016004,2.7507508,7.016614,12.604519,2.870991,5.0891767,2.9433422,2.8691099,3.4319696,2.0357878
47,5.003849,2.7913506,7.014597,12.195255,2.7852023,4.969072,2.9831977,2.889077,3.319234,1.9860653
48,5.0434976,2.7038593,6.9091077,12.1295595,2.828227,5.022726,2.9721885,2.8455832,3.2490995,2.1826873
49,5.084908,2.8501716,7.05159,12.699484,2.9009616,4.93866,2.9865317,2.922969,3.3357134,2.1081567
50,4.849284,2.6685376,6.868445,11.650988,2.743419,4.9518847,2.9527955,2.863747,3.309332,2.0176024
51,5.003619,2.732824,6.8594623,12.3400955,2.7929318,5.001471,2.8948376,2.8521442,3.426975,2.068663
52,4.94805,2.7672567,7.0228176,12.127244,2.7659287,4.975389,2.99331,2.890479,3.3179924,1.9799746
53,5.014314,2.6501465,6.8970976,11.9914465,2.7831962,5.045707,3.0155196,2.859982,3.2696686,2.1918485
54,5.0122333,2.7564337,6.9973392,12.333538,2.8265414,4.983411,2.988822,2.9274569,3.3403487,2.1020043
55,4.8532915,2.661328,6.8534837,11.565577,2.7098575,4.9786906,2.9928143,2.896738,3.3489861,2.0430143
56,4.957543,2.693004,6.78295,12.154054,2.7351809,4.977023,2.8973022,2.8472881,3.418786,2.0783532
57,4.951161,2.7522554,6.8970923,11.902851,2.6810942,4.910668,2.9537942,2.8842106,3.3160892,2.020697
58,4.977299,2.604367,6.813032,11.704773,2.7203388,4.9987483,2.9981132,2.8521106,3.2632074,2.2057514
59,4.949988,2.7284937,6.946758,12.112931,2.7959914,4.9487944,2.9585035,2.9089715,3.31654,2.0970888
60,4.8324766,2.6540694,6.7544117,11.537602,2.6841397,4.915583,2.9297657,2.8705938,3.3222039,2.0488548
61,4.9069185,2.6715996,6.756208,11.978482,2.72236,4.9526505,2.8774107,2.8347,3.4054275,2.0692396
62,4.9165244,2.7505915,6.929942,11.930789,2.7182019,4.909263,2.95513,2.8679621,3.2906065,1.9915181
63,5.0148864,2.6602612,6.849614,11.869501,2.7689517,4.992052,2.9664621,2.8394015,3.2451873,2.185001
64,4.9678707,2.7455425,6.919256,12.155819,2.7759686,4.90503,2.9464667,2.904701,3.313541,2.1016483
