,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX,HSI
0,2.2184334,1.2282743,7.492029,5.550985,2.1922379,6.922858,3.9259138,2.5645146,2.8165503,1.6935053,2.6943371
1,2.0590618,1.1217798,7.6479073,5.3430405,2.2618713,6.8656416,3.9219956,2.6336334,2.8684638,1.5938653,2.7744594
2,2.1473863,1.1599101,7.4872932,5.374431,2.1628652,6.780352,3.8746405,2.6603665,2.947938,1.7147365,2.8517346
3,2.2234564,1.187195,7.6812873,5.4765363,2.24633,6.9544907,3.9174128,2.62952,2.899826,1.734353,2.708842
4,2.0464559,1.1270533,7.2880354,5.331806,2.2351704,6.9434414,3.8402548,2.6732783,2.9746869,1.7218726,2.7729516
5,2.1440046,1.1476526,7.689,5.4064803,2.2345476,7.038269,3.9861302,2.6724234,2.9218254,1.5529225,2.8371806
6,2.264717,1.148178,7.562737,5.3028235,2.2942674,6.942096,3.925817,2.6810124,3.001508,1.7158142,2.7883167
7,2.2872305,1.1861639,7.69306,5.516947,2.2413235,6.9106865,3.9368181,2.6927826,3.0150042,1.6963325,2.836306
8,2.1829667,1.127227,7.812909,5.226199,2.0569558,6.8794146,4.02472,2.6609504,3.0027628,1.7664285,2.8370416
9,2.318635,1.2298174,7.7016826,5.578703,2.215047,7.056344,3.9500563,2.695013,2.9471455,1.6926811,2.8312106
10,2.2213454,1.1923671,7.867639,5.7589817,2.2103157,7.037959,4.075561,2.676206,3.0078878,1.6414598,2.785089
11,2.2547827,1.1923802,7.7416916,5.650912,2.224057,7.1263366,4.1322145,2.7420506,3.0607314,1.6516833,2.822168
12,2.1688914,1.1618513,7.6798754,5.352243,2.2553718,6.7657194,3.9150028,2.6230836,2.9474773,1.6673477,2.8003764
13,2.1584907,1.1703091,7.5075774,5.1940193,2.139162,6.858795,3.8876252,2.6183753,2.8643026,1.7253836,2.74562
14,2.1289806,1.1506681,7.4496336,5.148715,1.990496,6.942565,3.8265853,2.5948904,2.8917463,1.6688597,2.7434092
15,2.177472,1.1070137,7.626597,5.2424736,2.0949893,6.7722263,3.921556,2.5935926,2.9356441,1.7594739,2.7453337
16,2.2424417,1.1953125,7.6172223,5.37276,2.219223,6.846943,3.8751197,2.6553385,2.9592848,1.8219175,2.7436981
17,2.3622854,1.2502611,7.641033,5.4988875,2.2473502,6.886788,4.0109634,2.647985,2.9044752,1.5968695,2.7835994
18,2.196033,1.1345181,7.5684767,5.2294793,2.272621,6.981304,3.7866602,2.5650496,2.9028718,1.5889013,2.7203033
19,2.264349,1.1747519,7.5588446,5.5012197,2.1546402,6.8389254,3.723648,2.6449635,2.931773,1.5773492,2.7549713
20,2.356592,1.1820979,7.6183214,5.4396095,2.2123218,6.7877026,3.9254415,2.7027836,2.9679368,1.785577,2.8186476
21,2.244351,1.131256,7.9791584,5.3044844,2.160703,7.021215,3.9824553,2.649887,2.902721,1.737896,2.8299181
22,2.2840743,1.1823399,7.427267,5.267685,2.1504247,6.8921585,3.902663,2.6731493,2.9476752,1.6403686,2.756637
23,2.0833697,1.163414,7.5484676,5.58933,2.3220325,6.9036756,4.006607,2.7138433,3.0441701,1.770394,2.822556
24,2.3753395,1.2034281,7.748696,5.5591583,2.0416238,7.008135,3.9789326,2.7359471,3.0684478,1.702534,2.911685
25,2.2691572,1.1951609,7.3829374,5.187063,2.121958,6.8542547,3.7475886,2.5756388,2.8772025,1.6041014,2.7802033
26,2.2356231,1.1365538,7.7141523,5.385316,2.143373,6.9565372,3.9712896,2.6699626,2.9458647,1.7259209,2.7964978
27,2.1648443,1.1311805,7.7358866,5.358942,2.1621642,7.0477023,3.9713876,2.689698,2.996523,1.6982945,2.8577094
28,2.2122774,1.1751876,7.3365307,5.5133715,2.3253055,6.9245033,3.7664723,2.6666307,2.9527102,1.7125851,2.8139849
29,2.220883,1.148679,7.711255,5.46781,2.2020962,6.9559503,3.925405,2.645609,2.9197078,1.6177025,2.8382044
30,2.1039295,1.1386278,7.3526583,5.421069,2.1986356,6.728553,3.80157,2.5382304,2.8511934,1.6075516,2.7167296
31,2.3487082,1.2149087,7.699874,5.485894,2.0902863,6.9838276,3.993704,2.6784787,2.960614,1.6559633,2.8253388
32,2.2562647,1.1179862,7.5359364,5.163131,2.0270195,6.6995797,3.8075643,2.6522226,2.9385602,1.6344783,2.7566812
33,2.2106,1.1309869,7.4590845,5.378917,2.1311183,6.989436,3.948032,2.6930337,3.0208862,1.7289339,2.8530617
34,2.2406278,1.2065725,7.8462014,5.515394,2.2710433,6.988696,3.9895716,2.5925102,2.907013,1.618566,2.7600806
35,2.2738714,1.2139885,7.7041373,5.4188766,2.3188944,7.2148514,3.955314,2.698111,3.029326,1.8335991,2.8889613
36,2.2111135,1.1644653,7.8208847,5.2562466,2.178124,7.1278114,3.8674452,2.705343,3.018445,1.6725551,2.8469281
37,2.3785136,1.2091436,7.668745,5.475401,2.1465573,6.836815,3.7633984,2.69384,2.9738393,1.6587387,2.7759142
38,2.2605047,1.2001634,7.580117,5.4908257,2.3603997,7.0869246,3.890522,2.7274327,3.0616798,1.6752638,2.8954985
39,2.4138064,1.1662632,7.845956,5.341264,2.1961288,6.919323,3.9456441,2.7134008,3.0458765,1.7369064,2.8588643
40,2.2887087,1.17994,7.662751,5.3470416,2.0636325,6.9009495,3.8724005,2.7027369,2.9958844,1.7187352,2.8302784
41,2.1549911,1.1260043,7.6345,5.2188244,2.0879884,6.6500044,3.862833,2.6426258,2.9302084,1.7554185,2.7228942
42,2.249615,1.2169623,7.476161,5.272396,2.157856,6.803034,3.8725054,2.6489582,2.9371421,1.7564934,2.7294884
43,2.2780752,1.2050118,7.547146,5.5051427,2.1270561,6.762417,3.963426,2.6688645,2.93644,1.7044374,2.8122306
