,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX,HSI
0,1.5283511,0.8955262,5.9061913,3.9149833,1.4521245,5.6119533,3.0793371,2.1858556,2.3341062,1.1069528,2.2787144
1,1.3320259,0.8039322,5.472164,3.977984,1.4340459,5.5657063,3.1806147,2.1463442,2.3880184,1.097558,2.21408
2,1.5419048,0.81802636,5.6508174,4.003978,1.2553526,5.4729943,3.0884933,2.200078,2.3307,1.171072,2.267624
3,1.4646876,0.885356,5.9306993,4.002753,1.4589324,5.311126,2.9450893,2.104073,2.2970312,1.1634717,2.2334356
4,1.296171,0.82383925,5.754489,4.0482106,1.5245241,5.3801723,3.0785627,2.0879793,2.2569542,1.0915569,2.2391393
5,1.4663422,0.85921615,5.9512515,3.833065,1.5743065,5.448254,3.0845313,2.1518486,2.310162,1.0648676,2.1908574
6,1.5665534,0.8654453,6.037419,4.2087727,1.4553168,5.4002714,3.0981946,2.1823606,2.356137,1.1650705,2.2307718
7,1.5814968,0.8560893,6.3458796,4.3320885,1.3762587,5.569388,3.2264595,2.3070202,2.49369,1.1942468,2.3413363
8,1.3350894,0.78682476,5.8913026,3.675917,1.2473533,5.3062553,3.0940738,2.2226155,2.3995311,1.0771469,2.3061247
9,1.6752843,0.9002325,6.286545,4.380487,1.5568848,5.5443897,3.2610328,2.1517942,2.3241599,1.1025376,2.1290967
10,1.5833373,0.89875,6.044714,3.8369033,1.3547164,5.59847,3.1569366,2.2231956,2.4229376,1.0981882,2.280887
11,1.4851345,0.85842043,6.27404,3.9565532,1.3538358,5.3730164,3.1397963,1.931079,2.1421657,1.0809973,2.077443
12,1.6117326,0.84872353,6.1901927,3.8922844,1.5726957,5.717834,2.825094,2.1803117,2.460151,1.1473866,2.2832975
13,1.4759735,0.8622896,5.869674,4.044852,1.3535336,5.4776506,3.094383,2.219637,2.4583166,1.1407502,2.2563035
14,1.3743775,0.74745715,5.9574137,3.4804108,1.3895282,5.377443,3.0087602,2.0670083,2.264375,1.0552999,2.208682
15,1.3486958,0.8082941,6.2298355,3.967616,1.4561921,5.523664,3.0866516,2.238366,2.4467683,1.1459278,2.2444818
16,1.4821665,0.8184622,5.8019214,4.0718884,1.3618685,5.524465,3.0026925,2.1906414,2.3956237,1.103317,2.340614
17,1.4814116,0.86847365,5.7888975,4.2528577,1.6119809,5.603024,3.203274,2.1150296,2.3465328,1.0431281,2.27078
18,1.4962082,0.8092926,5.712758,3.8406134,1.4032418,5.3568025,3.106886,2.2644722,2.4292355,1.0148245,2.362234
19,1.258052,0.78457385,5.674302,4.012567,1.5055084,5.212874,3.0380504,2.1790695,2.4003322,0.9505554,2.2324283
20,1.470644,0.8501294,5.7947426,4.0940566,1.3718145,5.533189,3.218297,2.0950665,2.2921023,1.1639245,2.1484003
21,1.3907943,0.82138234,5.6132913,3.974822,1.378155,5.1872115,3.0248609,2.1160524,2.2770867,1.1964166,2.276397
22,1.5150684,0.89195555,5.648753,3.947693,1.3437636,5.6310825,3.0902488,2.1411757,2.3607326,1.1344516,2.248652
23,1.4340405,0.80275726,6.075368,4.278764,1.6420052,5.5921593,2.9966977,2.1912155,2.341054,1.1940709,2.3603156
24,1.7023319,0.8540853,6.226702,4.18351,1.4571087,5.759966,3.3852246,2.305251,2.5061452,1.1234837,2.361277
25,1.5766996,0.89219886,5.8817744,4.142203,1.4170861,5.495587,3.0368679,2.1463563,2.3244205,1.0088309,2.2282238
26,1.482523,0.80157244,5.972695,3.8159688,1.4614611,5.230456,3.025259,2.1638603,2.4016647,1.1272732,2.3446727
27,1.5241222,0.77681327,5.8266397,3.7698658,1.2972971,5.280942,3.0210505,2.3343437,2.4432049,1.1738849,2.4081569
28,1.3131405,0.81166685,5.770096,4.044422,1.5042944,5.324007,2.993691,2.1525955,2.3537428,1.094502,2.2540464
29,1.5941265,0.87808007,6.0557075,4.023596,1.362632,5.4800177,3.0780842,2.2184734,2.4437017,1.0048611,2.3184633
30,1.2390844,0.75942147,5.894548,3.7696178,1.3899782,5.353359,3.024159,2.1995728,2.4402215,1.0283875,2.3152564
31,1.4329001,0.81575954,6.269022,4.2528424,1.4629478,5.552511,3.138451,2.2430906,2.412954,1.1897109,2.297375
32,1.3489343,0.78263277,5.819734,3.6602986,1.2819359,5.184046,2.9337528,2.1102662,2.3571231,1.1938545,2.207551
33,1.28495,0.80472374,6.3182564,3.7997067,1.5041734,5.8978357,3.0052757,2.314976,2.4833157,1.1289132,2.3939676
34,1.3655165,0.87352073,6.1120553,4.1132965,1.5386211,5.451297,2.9742472,2.204276,2.3170948,1.0517435,2.2956717
35,1.7047137,0.90349525,6.382398,4.3281965,1.510901,5.7967033,2.9973195,2.3322358,2.4943488,1.0754274,2.3839607
36,1.6229639,0.8439058,6.4873514,3.7476132,1.3777966,5.4146824,3.1052961,2.332625,2.6013308,1.0691153,2.4219997
37,1.494328,0.9102697,5.751808,3.915943,1.3409237,5.5724554,2.7849057,2.077591,2.3379505,1.0437427,2.2139251
38,1.3842318,0.82990354,6.0591636,3.9408817,1.3799404,5.723653,3.0850346,2.1925054,2.3821344,1.0260708,2.2295554
39,1.5666777,0.82594484,6.1058207,4.03219,1.3495657,5.6935534,2.9355989,2.3261166,2.5474474,1.1847425,2.3818758
40,1.5084192,0.79106176,5.9315653,4.070098,1.2419612,5.4732056,3.2034893,2.2238045,2.3526886,1.1512305,2.3439798
41,1.5113868,0.8260912,5.738274,4.066587,1.5426376,5.37749,3.0059068,2.1936195,2.397814,1.0341291,2.2493935
