,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX,HSI
0,6.394843,3.793567,11.883821,22.527239,6.365294,7.920454,4.5157914,3.2333417,3.4543536,1.758953,2.6626523
1,6.3914075,3.855922,11.903496,22.805779,6.2586193,7.8672915,4.5350833,3.1879015,3.48873,1.7736858,2.664274
2,6.375345,3.9369051,11.956116,22.605507,6.40172,7.8245497,4.4773235,3.206709,3.4584699,1.7654239,2.6756024
3,6.3145695,3.8845632,12.012256,22.300224,6.372855,7.863124,4.465637,3.23034,3.431666,1.7308478,2.6631477
4,6.3185506,3.950592,12.157497,22.830027,6.493402,8.029702,4.4527693,3.2004914,3.4282975,1.7485455,2.6570334
5,6.398901,3.8008435,11.76699,22.512178,6.319774,7.7668247,4.4686785,3.2288609,3.4547656,1.7596674,2.652077
6,6.351743,3.8312814,11.856868,22.659767,6.233793,7.854919,4.5190535,3.1820173,3.479791,1.7717466,2.6598675
7,6.308892,3.8733892,11.931239,22.282072,6.348031,7.870979,4.491151,3.2055933,3.4554398,1.7622244,2.6844475
8,6.40834,3.935793,12.103398,22.63077,6.4107075,7.904397,4.5021415,3.2421527,3.455693,1.7341768,2.67229
9,6.3636603,3.9287426,12.002668,22.718594,6.4178443,7.906315,4.437644,3.2020917,3.4418705,1.7526628,2.659302
10,6.300672,3.6766393,11.655567,21.81872,6.180359,7.8469405,4.4747143,3.220434,3.44336,1.7597617,2.666931
11,6.300285,3.7549403,11.710897,22.280176,6.1078315,7.8225946,4.5030913,3.1738818,3.4671774,1.7691717,2.6635194
12,6.23822,3.7924066,11.735683,21.821133,6.2282214,7.7926598,4.453747,3.193349,3.443265,1.7618066,2.682749
13,6.3343577,3.8592956,12.000745,22.1988,6.3188744,7.9030776,4.485762,3.2351136,3.4443514,1.7336131,2.6766863
14,6.349889,3.8715198,11.957278,22.394411,6.335481,7.957716,4.4555407,3.2043333,3.4486914,1.7538697,2.6741686
15,6.2413917,3.6159773,11.383304,21.452593,6.0161695,7.5966253,4.3873754,3.2049537,3.4347515,1.7594513,2.6546106
