,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX,HSI
0,3.714823,2.5017576,6.5087953,9.598546,2.3862917,6.443866,3.3737237,3.009382,3.1660404,1.4742453,2.4440255
1,3.825528,2.5333636,6.4373827,9.622074,1.9556556,6.426374,3.5557604,2.9704418,3.1651363,1.4706237,2.4254248
2,3.777372,2.5621524,6.283692,9.392663,2.3572412,6.431387,3.2808275,2.9517074,3.1565173,1.4928967,2.43618
3,3.8616302,2.5244653,6.630037,9.601101,2.4050956,6.3890905,3.4007037,3.0259516,3.1587925,1.479544,2.4399345
4,3.8719263,2.5397782,6.647415,9.301347,2.4479308,6.4641504,3.3370526,2.9915411,3.218299,1.4819602,2.4457445
5,3.7183983,2.5028658,6.514209,9.628619,2.3938575,6.4721007,3.3722537,3.0070531,3.1590698,1.4761629,2.433023
6,3.8181481,2.5293036,6.4449816,9.613161,1.9529068,6.430913,3.5542808,2.9698844,3.1620493,1.4678025,2.4278054
7,3.7683368,2.5546474,6.294015,9.362182,2.3507302,6.4418116,3.2771626,2.953198,3.1577315,1.4932364,2.4391565
8,3.837842,2.5155659,6.627662,9.546021,2.40225,6.3796263,3.3854089,3.0185833,3.149546,1.4793321,2.4337428
9,3.8637507,2.5389066,6.579462,9.266981,2.430076,6.34615,3.3034277,2.9810119,3.206758,1.477648,2.4277062
10,3.6688263,2.4589984,6.427493,9.436148,2.3472104,6.3794627,3.3323507,2.9943256,3.1507998,1.4725684,2.4372745
11,3.7670422,2.4898741,6.3697333,9.456524,1.9322299,6.3744173,3.5154145,2.9517932,3.143023,1.4625648,2.4199362
12,3.7506104,2.516784,6.389345,9.26206,2.3362556,6.6049657,3.3231049,2.9761395,3.1932595,1.5004355,2.4961996
13,3.843165,2.4972956,6.6392927,9.498111,2.3806036,6.4345217,3.4028857,3.0291853,3.1781416,1.4819326,2.4687042
14,3.791989,2.4875474,6.5779586,9.115922,2.411645,6.422167,3.2967515,2.9671676,3.1884072,1.4711089,2.4395995
15,3.6711407,2.4487493,6.415121,9.39932,2.3281128,6.362514,3.3234699,2.996972,3.1618323,1.4784999,2.4457808
