,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM
2022-12-20 09:00:00,22011000.0,1586000.0,455.0,338.0,20770.0,132400.0,98.8
2022-12-21 09:00:00,21943000.0,1582500.0,450.0,330.0,21760.0,130850.0,98.0
2022-12-22 09:00:00,21891000.0,1583000.0,455.0,335.0,21440.0,131750.0,98.4
2022-12-23 09:00:00,21872000.0,1588500.0,461.0,338.0,21360.0,132850.0,98.3
2022-12-24 09:00:00,21951000.0,1590500.0,459.0,337.0,21460.0,132550.0,96.9
2022-12-25 09:00:00,21848000.0,1580500.0,449.0,336.0,20990.0,131500.0,96.0
2022-12-26 09:00:00,21702000.0,1573500.0,469.0,340.0,20830.0,132700.0,96.6
2022-12-27 09:00:00,21321000.0,1547000.0,468.0,332.0,20250.0,129900.0,94.6
2022-12-28 09:00:00,21061000.0,1514500.0,454.0,317.0,19270.0,126300.0,91.4
2022-12-29 09:00:00,21201000.0,1531500.0,437.0,311.0,20010.0,126000.0,91.7
2022-12-30 09:00:00,21070000.0,1524000.0,439.0,312.0,19730.0,122850.0,92.0
2022-12-31 09:00:00,21079000.0,1525000.0,432.0,313.0,19960.0,123550.0,90.6
2023-01-01 09:00:00,21123000.0,1528000.0,431.0,318.0,20080.0,123200.0,92.1
2023-01-02 09:00:00,21215000.0,1543500.0,443.0,322.0,20490.0,126450.0,93.8
2023-01-03 09:00:00,21351000.0,1554500.0,440.0,323.0,20400.0,127800.0,94.1
2023-01-04 09:00:00,21588000.0,1610000.0,445.0,342.0,24650.0,130200.0,94.6
2023-01-05 09:00:00,21575000.0,1602500.0,433.0,345.0,23390.0,129450.0,93.4
2023-01-06 09:00:00,21517000.0,1610000.0,437.0,353.0,25960.0,129200.0,95.1
2023-01-07 09:00:00,21539000.0,1609000.0,438.0,351.0,25450.0,129250.0,96.2
2023-01-08 09:00:00,21704000.0,1634500.0,439.0,377.0,25830.0,131450.0,97.7
2023-01-09 09:00:00,21655000.0,1663500.0,439.0,399.0,25370.0,134600.0,100.0
2023-01-10 09:00:00,21916000.0,1680500.0,442.0,405.0,25470.0,135050.0,101.0
2023-01-11 09:00:00,22485000.0,1739500.0,467.0,405.0,25680.0,137700.0,102.0
2023-01-12 09:00:00,23552000.0,1770500.0,469.0,413.0,26130.0,149700.0,103.0
2023-01-13 09:00:00,24802000.0,1807000.0,480.0,430.0,26950.0,154900.0,105.0
2023-01-14 09:00:00,25881000.0,1912000.0,488.0,436.0,27830.0,155250.0,108.0
2023-01-15 09:00:00,25836000.0,1921000.0,476.0,434.0,27750.0,154700.0,110.0
2023-01-16 09:00:00,26368000.0,1961000.0,481.0,437.0,27260.0,154400.0,109.0
2023-01-17 09:00:00,26255000.0,1945000.0,481.0,429.0,27170.0,152700.0,107.0
2023-01-18 09:00:00,25718000.0,1881000.0,472.0,407.0,25410.0,147650.0,102.0
2023-01-19 09:00:00,26205000.0,1931500.0,489.0,419.0,25910.0,151350.0,105.0
2023-01-20 09:00:00,28026000.0,2050000.0,511.0,451.0,27760.0,158600.0,111.0
2023-01-21 09:00:00,28333000.0,2025000.0,503.0,458.0,27210.0,158950.0,113.0
2023-01-22 09:00:00,28390000.0,2036000.0,501.0,471.0,28290.0,160700.0,113.0
2023-01-23 09:00:00,28609000.0,2032000.0,528.0,468.0,28490.0,165950.0,119.0
2023-01-24 09:00:00,28351000.0,1951500.0,512.0,449.0,26680.0,160600.0,113.0
2023-01-25 09:00:00,28736000.0,2008000.0,520.0,466.0,27240.0,164750.0,116.0
2023-01-26 09:00:00,28930000.0,2014000.0,515.0,477.0,27660.0,169450.0,116.0
2023-01-27 09:00:00,28950000.0,2005000.0,517.0,489.0,27640.0,170000.0,117.0
2023-01-28 09:00:00,29063000.0,1987000.0,516.0,482.0,27420.0,167600.0,118.0
2023-01-29 09:00:00,29670000.0,2055000.0,517.0,496.0,28480.0,170700.0,119.0
2023-01-30 09:00:00,28706000.0,1969500.0,495.0,468.0,26880.0,165000.0,113.0
2023-01-31 09:00:00,29064000.0,1992500.0,510.0,491.0,27260.0,167900.0,115.0
2023-02-01 09:00:00,29620000.0,2048000.0,516.0,497.0,27930.0,170300.0,116.0
2023-02-02 09:00:00,29600000.0,2072000.0,516.0,501.0,28240.0,172300.0,116.0
2023-02-03 09:00:00,29432000.0,2091000.0,516.0,506.0,29070.0,173200.0,118.0
2023-02-04 09:00:00,29420000.0,2098000.0,519.0,503.0,30010.0,173850.0,118.0
2023-02-05 09:00:00,28990000.0,2058000.0,504.0,495.0,28870.0,169800.0,115.0
2023-02-06 09:00:00,29222000.0,2070000.0,503.0,491.0,28380.0,169150.0,115.0
2023-02-07 09:00:00,29452000.0,2116000.0,511.0,505.0,29400.0,172000.0,116.0
2023-02-08 09:00:00,29303000.0,2105000.0,507.0,502.0,28910.0,169500.0,116.0
2023-02-09 09:00:00,28193000.0,1997500.0,493.0,468.0,27150.0,163200.0,110.0
2023-02-10 09:00:00,28120000.0,1968500.0,497.0,466.0,27300.0,161900.0,112.0
2023-02-11 09:00:00,28377000.0,1996500.0,497.0,478.0,27890.0,161900.0,112.0
2023-02-12 09:00:00,28263000.0,1965500.0,486.0,473.0,27330.0,159700.0,111.0
2023-02-13 09:00:00,28309000.0,1957500.0,481.0,467.0,26830.0,160850.0,111.0
2023-02-14 09:00:00,28798000.0,2016000.0,494.0,500.0,27540.0,164000.0,112.0
2023-02-15 09:00:00,31186000.0,2148000.0,515.0,536.0,28900.0,172950.0,117.0
2023-02-16 09:00:00,30451000.0,2119000.0,499.0,502.0,27640.0,166450.0,112.0
2023-02-17 09:00:00,31641000.0,2182000.0,508.0,519.0,28820.0,171950.0,117.0
2023-02-18 09:00:00,31789000.0,2183000.0,509.0,523.0,29200.0,176000.0,118.0
2023-02-19 09:00:00,31435000.0,2176000.0,502.0,516.0,29140.0,176550.0,118.0
2023-02-20 09:00:00,31883000.0,2187000.0,512.0,520.0,29800.0,186100.0,122.0
2023-02-21 09:00:00,31736000.0,2153000.0,509.0,511.0,29760.0,189050.0,124.0
2023-02-22 09:00:00,31619000.0,2151000.0,516.0,509.0,29420.0,185850.0,122.0
2023-02-23 09:00:00,31398000.0,2164000.0,509.0,502.0,29010.0,181900.0,120.0
2023-02-24 09:00:00,30877000.0,2142000.0,503.0,487.0,28130.0,177200.0,118.0
2023-02-25 09:00:00,30959000.0,2132000.0,504.0,483.0,28080.0,178150.0,118.0
2023-02-26 09:00:00,31279000.0,2178000.0,502.0,490.0,28430.0,181550.0,118.0
2023-02-27 09:00:00,31255000.0,2174000.0,503.0,485.0,28330.0,179850.0,118.0
2023-02-28 09:00:00,31024000.0,2150000.0,504.0,473.0,27830.0,176750.0,116.0
2023-03-01 09:00:00,31106000.0,2194000.0,505.0,475.0,28030.0,177350.0,117.0
2023-03-02 09:00:00,31109000.0,2183000.0,500.0,465.0,27950.0,175350.0,116.0
2023-03-03 09:00:00,29709000.0,2084000.0,501.0,456.0,27080.0,168050.0,114.0
2023-03-04 09:00:00,29838000.0,2092000.0,499.0,449.0,26640.0,166600.0,112.0
2023-03-05 09:00:00,29982000.0,2092000.0,491.0,450.0,26410.0,165950.0,111.0
2023-03-06 09:00:00,29769000.0,2080000.0,491.0,439.0,26090.0,164950.0,110.0
2023-03-07 09:00:00,29579000.0,2077000.0,505.0,439.0,25600.0,162600.0,110.0
2023-03-08 09:00:00,29023000.0,2050000.0,519.0,424.0,24380.0,155650.0,108.0
2023-03-09 09:00:00,27604000.0,1948000.0,501.0,420.0,23190.0,149900.0,105.0
2023-03-10 09:00:00,27343000.0,1936000.0,501.0,427.0,23610.0,151200.0,106.0
2023-03-11 09:00:00,27737000.0,1993500.0,493.0,414.0,23280.0,153450.0,107.0
2023-03-12 09:00:00,29199000.0,2098000.0,494.0,438.0,24830.0,159700.0,109.0
2023-03-13 09:00:00,31676000.0,2200000.0,490.0,452.0,25780.0,166550.0,111.0
2023-03-14 09:00:00,32490000.0,2235000.0,490.0,453.0,26590.0,172350.0,117.0
2023-03-15 09:00:00,32511000.0,2209000.0,481.0,434.0,24750.0,165050.0,113.0
2023-03-16 09:00:00,33335000.0,2230000.0,485.0,434.0,24990.0,167700.0,113.0
2023-03-17 09:00:00,36207000.0,2361000.0,501.0,461.0,26760.0,178600.0,116.0
2023-03-18 09:00:00,35767000.0,2338000.0,497.0,449.0,27630.0,174100.0,113.0
2023-03-19 09:00:00,37233000.0,2371000.0,515.0,460.0,28050.0,180800.0,116.0
2023-03-20 09:00:00,37295000.0,2328000.0,502.0,446.0,26600.0,175650.0,115.0
2023-03-21 09:00:00,37221000.0,2385000.0,622.0,488.0,27690.0,178600.0,128.0
2023-03-22 09:00:00,36372000.0,2312000.0,562.0,480.0,26700.0,168650.0,121.0
2023-03-23 09:00:00,37274000.0,2390000.0,585.0,490.0,27340.0,170350.0,122.0
2023-03-24 09:00:00,36749000.0,2344000.0,570.0,482.0,27030.0,165750.0,119.0
2023-03-25 09:00:00,36750000.0,2328000.0,592.0,470.0,26770.0,167650.0,122.0
2023-03-26 09:00:00,37160000.0,2354000.0,595.0,471.0,27010.0,166450.0,121.0
2023-03-27 09:00:00,36110000.0,2287000.0,638.0,459.0,26190.0,160300.0,124.0
2023-03-28 09:00:00,36026000.0,2340000.0,679.0,486.0,26710.0,160500.0,129.0
2023-03-29 09:00:00,37401000.0,2369000.0,715.0,502.0,27310.0,163600.0,135.0
2023-03-30 09:00:00,37157000.0,2377000.0,706.0,499.0,26880.0,160800.0,140.0
2023-03-31 09:00:00,37540000.0,2402000.0,709.0,525.0,27350.0,163600.0,147.0
2023-04-01 09:00:00,37585000.0,2406000.0,674.0,518.0,28030.0,166650.0,143.0
2023-04-02 09:00:00,37301000.0,2375000.0,685.0,505.0,27090.0,163000.0,142.0
2023-04-03 09:00:00,36814000.0,2395000.0,656.0,511.0,27420.0,169450.0,141.0
2023-04-04 09:00:00,37205000.0,2471000.0,663.0,514.0,27900.0,167900.0,141.0
2023-04-05 09:00:00,37139000.0,2516000.0,667.0,518.0,27870.0,168000.0,141.0
2023-04-06 09:00:00,37047000.0,2500000.0,663.0,514.0,27500.0,166200.0,139.0
