측정일시,co2,ozone,so2,pm10,pm2.5
2021-02-02,0.0016,0.0027,0.00030000000000000003,3.1,2.0
2021-02-03,0.0032,0.0015,0.0004,3.3,2.4
2021-02-04,0.0028,0.0021000000000000003,0.0004,2.4,1.8
2021-02-05,0.005,0.0009,0.0005,2.7,1.9
2021-02-06,0.004,0.0017000000000000001,0.0004,6.4,4.6
2021-02-07,0.0019,0.0032,0.0004,8.1,5.8
2021-02-08,0.0016,0.0024000000000000002,0.0004,2.7,2.0
2021-02-09,0.0034000000000000002,0.0014,0.0004,2.3,1.8
2021-02-10,0.0046,0.0012000000000000001,0.0004,3.3,2.5
2021-02-11,0.004399999999999999,0.0015,0.0004,6.7,5.4
2021-02-12,0.0047,0.0019,0.0004,8.2,7.0
2021-02-13,0.0056,0.0018,0.0004,8.4,7.3
2021-02-14,0.0060999999999999995,0.0015,0.0005,8.6,7.6
2021-02-15,0.0031,0.0021999999999999997,0.0004,5.5,4.5
2021-02-16,0.0021000000000000003,0.0024000000000000002,0.00030000000000000003,2.3,1.6
2021-02-17,0.001,0.0026,0.00030000000000000003,3.8,1.3
2021-02-18,0.0017000000000000001,0.0024000000000000002,0.00030000000000000003,4.1,2.0
2021-02-19,0.0036999999999999997,0.002,0.0004,4.4,2.9
2021-02-20,0.0047,0.002,0.0005,6.7,4.0
2021-02-21,0.0043,0.0025,0.0006000000000000001,7.0,4.8
2021-02-22,0.0034000000000000002,0.0024000000000000002,0.0004,5.5,3.0
2021-02-23,0.0019,0.0028,0.0004,5.1,1.8
2021-02-24,0.004,0.0014,0.0005,5.1,2.5
2021-02-25,0.0062,0.0004,0.0005,5.5,3.6
2021-02-26,0.0043,0.0015,0.0005,3.9,2.5
2021-02-27,0.0021999999999999997,0.003,0.0004,1.8,1.2
2021-02-28,0.0033,0.0019,0.0004,2.4,1.5
2021-03-01,0.0026,0.0021999999999999997,0.00030000000000000003,1.5,1.2
2021-03-02,0.0025,0.0026,0.00030000000000000003,1.1,0.7
2021-03-03,0.0047,0.0009,0.0004,4.0,2.6
2021-03-04,0.0056,0.0006000000000000001,0.0004,4.6,3.2
2021-03-05,0.0046,0.0015,0.0005,4.1,2.8
2021-03-06,0.0026,0.0024000000000000002,0.0004,2.9,1.9
2021-03-07,0.0017000000000000001,0.0035000000000000005,0.00030000000000000003,2.2,1.5
2021-03-08,0.0039,0.002,0.0004,4.2,2.8
2021-03-09,0.0043,0.002,0.0004,4.6,3.1
2021-03-10,0.0056,0.0017000000000000001,0.0004,9.2,7.5
2021-03-11,0.0063,0.0024000000000000002,0.0005,11.8,10.1
2021-03-12,0.004399999999999999,0.0025,0.0004,6.8,5.3
2021-03-13,0.0031,0.0036,0.00030000000000000003,5.6,4.0
2021-03-14,0.0035000000000000005,0.0029000000000000002,0.0004,8.0,6.7
2021-03-15,0.004,0.003,0.0004,8.8,7.3
2021-03-16,0.0019,0.0038,0.00030000000000000003,8.6,1.7
2021-03-17,0.0036999999999999997,0.0021000000000000003,0.0004,9.3,2.1
2021-03-18,0.0056,0.0017000000000000001,0.0005,10.0,4.9
2021-03-19,0.0038,0.0028,0.0004,6.9,2.9
2021-03-20,0.0029000000000000002,0.0027,0.00030000000000000003,2.8,1.5
2021-03-21,0.0012000000000000001,0.0041,0.00030000000000000003,4.3,3.6
2021-03-22,0.0027,0.003,0.00030000000000000003,3.8,2.1
2021-03-23,0.0036,0.004,0.0006000000000000001,8.9,3.5
2021-03-24,0.0045,0.0032,0.0005,6.4,3.2
2021-03-25,0.0050999999999999995,0.003,0.0005,7.0,3.8
2021-03-26,0.0067,0.0014,0.0005,10.5,7.4
2021-03-27,0.0059,0.0014,0.0005,6.3,3.9
2021-03-28,0.002,0.0036,0.00030000000000000003,1.9,1.4
2021-03-29,0.0028,0.0028,0.00030000000000000003,26.9,4.7
2021-03-30,0.0036,0.0025,0.0004,12.9,2.9
2021-03-31,0.0049,0.0018,0.0004,4.8,2.3
2021-04-01,0.0036999999999999997,0.0027,0.0004,5.1,1.5
2021-04-02,0.0036999999999999997,0.0031,0.0004,5.2,1.6
2021-04-03,0.0032,0.0023,0.0004,3.7,1.5
2021-04-04,0.0014,0.004,0.00030000000000000003,1.1,0.6
2021-04-05,0.0025,0.0034000000000000002,0.00030000000000000003,2.3,1.3
2021-04-06,0.0035000000000000005,0.0039,0.0004,4.2,2.5
2021-04-07,0.0036999999999999997,0.0035000000000000005,0.0004,5.4,3.5
2021-04-08,0.0023,0.0041,0.0004,3.4,1.8
2021-04-09,0.0027,0.0038,0.0004,3.4,1.9
2021-04-10,0.0025,0.004399999999999999,0.0004,3.5,2.1
2021-04-11,0.003,0.004200000000000001,0.0004,4.4,2.6
2021-04-12,0.0041,0.0021000000000000003,0.0004,3.8,2.2
2021-04-13,0.0017000000000000001,0.0036,0.00030000000000000003,1.6,0.9
2021-04-14,0.0021999999999999997,0.0036999999999999997,0.00030000000000000003,2.8,1.6
2021-04-15,0.0036999999999999997,0.0036999999999999997,0.0004,4.8,2.5
2021-04-16,0.0036999999999999997,0.0028,0.0004,7.4,1.9
2021-04-17,0.0029000000000000002,0.0024000000000000002,0.00030000000000000003,7.7,1.6
2021-04-18,0.0013,0.0036,0.00030000000000000003,3.1,1.4
2021-04-19,0.0033,0.0039,0.0004,4.8,2.7
2021-04-20,0.0048000000000000004,0.004200000000000001,0.0005,6.9,4.2
2021-04-21,0.0054,0.0047,0.0005,7.9,4.5
2021-04-22,0.0046,0.0062,0.0006000000000000001,7.6,4.6
2021-04-23,0.003,0.004,0.0004,4.4,2.5
2021-04-24,0.002,0.0043,0.00030000000000000003,2.3,1.4
2021-04-25,0.0018,0.0038,0.00030000000000000003,2.4,1.5
2021-04-26,0.0023,0.0043,0.00030000000000000003,3.0,1.6
2021-04-27,0.0031,0.0036999999999999997,0.0004,3.1,1.7
2021-04-28,0.0035000000000000005,0.0031,0.0004,6.2,2.7
2021-04-29,0.0036,0.0028,0.0004,6.4,2.6
2021-04-30,0.0026,0.004200000000000001,0.00030000000000000003,3.7,2.2
2021-05-01,0.0015,0.004,0.00030000000000000003,2.5,1.7
2021-05-02,0.0012000000000000001,0.004399999999999999,0.00030000000000000003,1.5,0.8
2021-05-03,0.0031,0.0036,0.00030000000000000003,3.4,2.2
2021-05-04,0.004200000000000001,0.0012000000000000001,0.00030000000000000003,3.3,2.1
2021-05-05,0.0016,0.0041,0.00030000000000000003,4.4,1.3
2021-05-06,0.0036,0.0033,0.0004,6.7,2.2
2021-05-07,0.0031,0.0021999999999999997,0.00030000000000000003,35.2,7.2
2021-05-08,0.0019,0.0034000000000000002,0.00030000000000000003,44.3,7.9
2021-05-09,0.0014,0.0043,0.00030000000000000003,4.9,1.2
2021-05-10,0.0038,0.0016,0.00030000000000000003,2.6,1.2
2021-05-11,0.0034000000000000002,0.0021999999999999997,0.0004,2.5,1.4
2021-05-12,0.0034000000000000002,0.0038,0.00030000000000000003,2.8,1.5
2021-05-13,0.004200000000000001,0.004200000000000001,0.0004,4.7,2.8
2021-05-14,0.004399999999999999,0.0036999999999999997,0.0004,5.9,3.7
2021-05-15,0.003,0.0019,0.0004,5.6,4.3
2021-05-16,0.0013,0.0023,0.00030000000000000003,1.0,0.5
2021-05-17,0.0021999999999999997,0.0016,0.00030000000000000003,1.6,0.7
2021-05-18,0.0031,0.0024000000000000002,0.0004,3.1,1.8
2021-05-19,0.003,0.0045,0.0004,3.6,2.2
2021-05-20,0.0034000000000000002,0.0028,0.0004,2.8,1.6
2021-05-21,0.0023,0.0034000000000000002,0.0004,1.8,0.9
2021-05-22,0.0024000000000000002,0.004200000000000001,0.0004,3.1,1.8
2021-05-23,0.002,0.0052,0.0004,3.4,2.5
2021-05-24,0.0024000000000000002,0.0043,0.0004,12.4,3.0
2021-05-25,0.0023,0.0041,0.0004,9.8,2.5
2021-05-26,0.0032,0.0036999999999999997,0.0004,4.4,1.7
2021-05-27,0.0026,0.0039,0.0004,4.2,2.0
2021-05-28,0.0028,0.0035000000000000005,0.0004,4.0,2.3
2021-05-29,0.0023,0.0033,0.00030000000000000003,2.2,1.2
2021-05-30,0.002,0.004,0.00030000000000000003,2.7,1.5
2021-05-31,0.0032,0.0033,0.00030000000000000003,3.6,2.1
2021-06-01,0.0035000000000000005,0.0023,0.00030000000000000003,4.2,2.9
2021-06-02,0.0036,0.004,0.0005,5.4,3.8
2021-06-03,0.0032,0.0025,0.00030000000000000003,3.4,2.2
2021-06-04,0.0025,0.0046,0.0004,3.0,1.6
2021-06-05,0.0019,0.0063,0.0004,4.8,2.9
2021-06-06,0.0017000000000000001,0.0070999999999999995,0.00030000000000000003,6.1,4.3
2021-06-07,0.004,0.0028,0.0004,4.0,2.2
2021-06-08,0.004200000000000001,0.0034000000000000002,0.0004,4.5,2.9
2021-06-09,0.004200000000000001,0.0041,0.0004,4.5,3.0
2021-06-10,0.0045,0.0039,0.0005,5.6,4.1
2021-06-11,0.0021000000000000003,0.004,0.0004,2.3,1.7
2021-06-12,0.0018,0.0035000000000000005,0.0004,2.3,1.7
2021-06-13,0.0021000000000000003,0.004,0.0005,3.2,2.4
2021-06-14,0.004,0.0041,0.0005,4.3,3.2
2021-06-15,0.0024000000000000002,0.0021999999999999997,0.0004,2.8,2.1
2021-06-16,0.0017000000000000001,0.0031,0.0004,1.3,0.7
2021-06-17,0.0026,0.0026,0.0004,2.1,1.3
2021-06-18,0.0021000000000000003,0.0031,0.0004,1.9,1.5
2021-06-19,0.0026,0.0060999999999999995,0.0005,4.5,3.2
2021-06-20,0.0018,0.0060999999999999995,0.0005,5.3,3.7
2021-06-21,0.002,0.0055,0.0004,4.2,2.8
2021-06-22,0.0026,0.0036999999999999997,0.0004,2.4,1.5
2021-06-23,0.0025,0.0036,0.0004,2.2,1.4
2021-06-24,0.0031,0.0038,0.0004,3.4,2.2
2021-06-25,0.0031,0.0036999999999999997,0.0004,4.0,2.7
2021-06-26,0.002,0.0034000000000000002,0.0004,2.3,1.6
2021-06-27,0.0015,0.004,0.00030000000000000003,2.3,1.4
2021-06-28,0.0028,0.0028,0.0004,2.7,1.8
2021-06-29,0.0032,0.0029000000000000002,0.0004,3.4,2.3
2021-06-30,0.0034000000000000002,0.0026,0.0004,4.1,2.7
2021-07-01,0.0029000000000000002,0.0038,0.0004,3.8,2.7
2021-07-02,0.0025,0.003,0.0004,2.8,2.0
2021-07-03,0.0014,0.0027,0.0004,1.5,1.0
2021-07-04,0.0013,0.0024000000000000002,0.00030000000000000003,0.9,0.6
2021-07-05,0.0029000000000000002,0.0034000000000000002,0.0004,2.5,1.3
2021-07-06,0.0039,0.0046,0.0004,4.6,2.9
2021-07-07,0.0036999999999999997,0.0027,0.0005,3.7,2.4
2021-07-08,0.0031,0.0031,0.0005,2.7,1.6
2021-07-09,0.0025,0.003,0.0005,2.3,1.1
2021-07-10,0.002,0.0045,0.0005,2.8,2.0
2021-07-11,0.0015,0.0048000000000000004,0.0004,3.3,2.3
2021-07-12,0.0036,0.0038,0.0005,3.5,2.3
2021-07-13,0.0036999999999999997,0.0026,0.0005,4.1,2.8
2021-07-14,0.0029000000000000002,0.0018,0.0005,2.7,1.6
2021-07-15,0.0028,0.0026,0.0005,2.3,1.3
2021-07-16,0.0025,0.0034000000000000002,0.0004,2.4,1.2
2021-07-17,0.0019,0.0028,0.0005,1.6,1.1
2021-07-18,0.0014,0.0038,0.0004,1.5,1.0
2021-07-19,0.0027,0.0021000000000000003,0.0004,1.6,1.0
2021-07-20,0.0036999999999999997,0.0023,0.0005,2.4,1.4
2021-07-21,0.0035000000000000005,0.0021999999999999997,0.0005,2.6,1.5
2021-07-22,0.0032,0.0032,0.0005,2.8,1.7
2021-07-23,0.0034000000000000002,0.0038,0.0005,3.2,2.2
2021-07-24,0.003,0.0036999999999999997,0.0005,3.1,2.1
2021-07-25,0.0018,0.004,0.0005,2.5,1.8
2021-07-26,0.0023,0.0034000000000000002,0.0005,2.4,1.5
2021-07-27,0.0027,0.004399999999999999,0.0004,3.1,1.9
2021-07-28,0.0034000000000000002,0.0055,0.0004,3.6,2.6
2021-07-29,0.0032,0.0046,0.0004,4.9,3.5
2021-07-30,0.0033,0.0035000000000000005,0.0004,3.0,1.9
2021-07-31,0.0017000000000000001,0.0043,0.0004,2.5,1.7
2021-08-01,0.0016,0.0041,0.00030000000000000003,3.0,2.1
2021-08-02,0.0025,0.0025,0.00030000000000000003,1.6,0.9
2021-08-03,0.0025,0.0024000000000000002,0.00030000000000000003,2.1,1.2
2021-08-04,0.0024000000000000002,0.0021000000000000003,0.0004,2.5,1.5
2021-08-05,0.0021999999999999997,0.0027,0.0004,2.4,1.7
2021-08-06,0.002,0.0021999999999999997,0.0002,1.7,1.1
2021-08-07,0.0015,0.0025,0.0001,1.4,0.9
2021-08-08,0.0012000000000000001,0.0024000000000000002,0.0001,1.8,1.2
2021-08-09,0.0017000000000000001,0.0024000000000000002,0.0002,1.1,0.7
2021-08-10,0.0021999999999999997,0.0036,0.00030000000000000003,2.0,1.2
2021-08-11,0.0027,0.0050999999999999995,0.00030000000000000003,3.8,2.5
2021-08-12,0.003,0.0047,0.00030000000000000003,3.9,2.9
2021-08-13,0.0028,0.0025,0.00030000000000000003,2.9,1.9
2021-08-14,0.0014,0.0035000000000000005,0.00030000000000000003,1.7,0.9
2021-08-15,0.0010999999999999998,0.0036999999999999997,0.00030000000000000003,1.4,0.8
2021-08-16,0.0018,0.0036,0.00030000000000000003,2.3,1.3
2021-08-17,0.002,0.0031,0.00030000000000000003,1.9,1.0
2021-08-18,0.0019,0.003,0.00030000000000000003,1.4,0.7
2021-08-19,0.0021999999999999997,0.0033,0.00030000000000000003,1.8,0.9
2021-08-20,0.0028,0.0038,0.0004,2.2,1.3
2021-08-21,0.002,0.0036,0.00030000000000000003,1.7,1.0
2021-08-22,0.0017000000000000001,0.0048000000000000004,0.00030000000000000003,2.6,1.6
2021-08-23,0.0031,0.0016,0.00030000000000000003,2.9,1.9
2021-08-24,0.0023,0.002,0.0004,1.5,0.8
2021-08-25,0.0032,0.0019,0.0004,2.0,1.0
2021-08-26,0.0031,0.0032,0.0004,4.3,2.4
2021-08-27,0.0039,0.0021999999999999997,0.0004,3.4,1.7
2021-08-28,0.0029000000000000002,0.0036,0.00030000000000000003,3.5,1.9
2021-08-29,0.0019,0.004200000000000001,0.00030000000000000003,3.2,2.0
2021-08-30,0.003,0.0033,0.00030000000000000003,3.9,2.4
2021-08-31,0.0031,0.0019,0.00030000000000000003,3.3,2.1
2021-09-01,0.0021000000000000003,0.0026,0.00030000000000000003,0.8,0.4
2021-09-02,0.0029000000000000002,0.0029000000000000002,0.00030000000000000003,1.7,0.8
2021-09-03,0.0023,0.0029000000000000002,0.00030000000000000003,1.5,0.6
2021-09-04,0.0018,0.0033,0.00030000000000000003,1.1,0.4
2021-09-05,0.001,0.0036999999999999997,0.00030000000000000003,1.1,0.4
2021-09-06,0.0021999999999999997,0.0029000000000000002,0.00030000000000000003,1.8,0.7
2021-09-07,0.0027,0.0014,0.00030000000000000003,1.1,0.5
2021-09-08,0.0021999999999999997,0.0028,0.00030000000000000003,1.3,0.5
2021-09-09,0.0039,0.0024000000000000002,0.0004,3.1,1.5
2021-09-10,0.0036999999999999997,0.0031,0.0004,3.4,1.8
2021-09-11,0.0027,0.0045,0.0004,3.0,2.0
2021-09-12,0.002,0.004,0.00030000000000000003,2.1,1.2
2021-09-13,0.0029000000000000002,0.0026,0.00030000000000000003,2.7,1.5
2021-09-14,0.0027,0.0024000000000000002,0.00030000000000000003,2.3,1.1
2021-09-15,0.0019,0.0031,0.00030000000000000003,1.7,0.6
2021-09-16,0.0024000000000000002,0.0026,0.00030000000000000003,1.4,0.4
2021-09-17,0.0019,0.0025,0.00030000000000000003,1.3,0.4
2021-09-18,0.0018,0.0031,0.00030000000000000003,1.1,0.4
2021-09-19,0.0017000000000000001,0.0029000000000000002,0.00030000000000000003,1.2,0.5
2021-09-20,0.0013,0.0034000000000000002,0.00030000000000000003,1.3,0.5
2021-09-21,0.0009,0.004399999999999999,0.00030000000000000003,1.7,0.8
2021-09-22,0.0010999999999999998,0.0045,0.00030000000000000003,1.2,0.5
2021-09-23,0.0019,0.0033,0.00030000000000000003,1.7,0.8
2021-09-24,0.0024000000000000002,0.0021999999999999997,0.00030000000000000003,1.9,0.9
2021-09-25,0.0016,0.0018,0.0002,0.9,0.3
2021-09-26,0.0010999999999999998,0.0028,0.0002,0.7,0.3
2021-09-27,0.0021000000000000003,0.0023,0.00030000000000000003,1.2,0.4
2021-09-28,0.0026,0.0015,0.00030000000000000003,1.5,0.6
2021-09-29,0.0025,0.0013,0.00030000000000000003,1.6,0.8
2021-09-30,0.0031,0.0016,0.0004,2.8,1.1
2021-10-01,0.0029000000000000002,0.003,0.0004,4.0,2.0
2021-10-02,0.0033,0.0032,0.0004,2.9,1.3
2021-10-03,0.0028,0.0029000000000000002,0.0004,4.4,2.2
2021-10-04,0.0029000000000000002,0.0018,0.0005,4.2,1.9
2021-10-05,0.0021999999999999997,0.003,0.0004,4.0,1.4
2021-10-06,0.0021000000000000003,0.0013,0.0004,1.0,0.3
2021-10-07,0.0026,0.0015,0.0004,1.6,0.6
2021-10-08,0.0031,0.0006000000000000001,0.0004,2.3,1.1
2021-10-09,0.0025,0.0010999999999999998,0.0004,1.5,0.5
2021-10-10,0.0018,0.0023,0.0004,2.2,1.1
2021-10-11,0.0017000000000000001,0.0021000000000000003,0.0004,2.7,0.8
2021-10-12,0.0023,0.0021000000000000003,0.0004,1.4,0.4
2021-10-13,0.0033,0.0016,0.0005,1.8,0.6
2021-10-14,0.0028,0.0024000000000000002,0.0005,2.1,0.9
2021-10-15,0.0023,0.0024000000000000002,0.0004,2.5,1.3
2021-10-16,0.0009,0.0031,0.0004,3.0,0.8
2021-10-17,0.0008,0.0031,0.0004,2.0,0.5
2021-10-18,0.0033,0.001,0.0004,2.5,0.9
2021-10-19,0.0025,0.0019,0.0004,2.9,1.6
2021-10-20,0.0034000000000000002,0.0012000000000000001,0.0004,2.9,1.5
2021-10-21,0.0039,0.0013,0.0004,3.4,1.8
2021-10-22,0.0036999999999999997,0.0014,0.0004,3.8,2.0
2021-10-23,0.004,0.0013,0.0004,3.8,1.9
2021-10-24,0.0032,0.0023,0.0004,2.9,1.7
2021-10-25,0.0036999999999999997,0.0017000000000000001,0.0004,2.7,1.5
2021-10-26,0.005,0.0012000000000000001,0.0004,4.8,3.0
2021-10-27,0.0034000000000000002,0.0021000000000000003,0.0004,5.3,3.2
2021-10-28,0.004200000000000001,0.001,0.0004,3.2,1.4
2021-10-29,0.0041,0.0013,0.0004,2.7,1.1
2021-10-30,0.0036999999999999997,0.0009,0.0004,2.4,1.2
2021-10-31,0.0031,0.002,0.0004,3.1,1.8
2021-11-01,0.0034000000000000002,0.0021000000000000003,0.0004,3.6,2.3
2021-11-02,0.0033,0.0018,0.0004,4.0,2.6
2021-11-03,0.0036999999999999997,0.0016,0.0004,4.4,2.8
2021-11-04,0.005,0.0008,0.0005,6.2,4.0
2021-11-05,0.0050999999999999995,0.0008,0.0005,7.1,4.3
2021-11-06,0.0048000000000000004,0.0014,0.0005,6.0,3.7
2021-11-07,0.0033,0.0018,0.0005,3.3,2.0
2021-11-08,0.0018,0.0023,0.0004,1.2,0.5
2021-11-09,0.0023,0.0019,0.0004,1.2,0.7
2021-11-10,0.0019,0.002,0.0004,1.5,0.9
2021-11-11,0.002,0.0021000000000000003,0.0004,1.8,0.8
2021-11-12,0.0021000000000000003,0.0018,0.0004,1.8,0.8
2021-11-13,0.0041,0.0008,0.0004,2.5,1.3
2021-11-14,0.004,0.0019,0.0004,5.4,3.2
2021-11-15,0.004399999999999999,0.001,0.0004,5.7,2.9
2021-11-16,0.004,0.0014,0.0004,4.8,2.5
2021-11-17,0.0048000000000000004,0.0007,0.0004,3.8,2.2
2021-11-18,0.0048000000000000004,0.0021000000000000003,0.0005,6.2,3.4
2021-11-19,0.0046,0.0026,0.0005,10.5,7.0
2021-11-20,0.0054,0.0010999999999999998,0.0004,14.3,10.7
2021-11-21,0.0045,0.0015,0.0005,12.0,9.2
2021-11-22,0.0016,0.0027,0.0004,4.0,1.7
2021-11-23,0.0021000000000000003,0.0021999999999999997,0.0004,2.6,1.2
2021-11-24,0.0039,0.0010999999999999998,0.0005,2.9,1.5
2021-11-25,0.0038,0.0016,0.0005,4.5,2.0
2021-11-26,0.0034000000000000002,0.0019,0.0004,2.6,1.4
2021-11-27,0.0039,0.0013,0.0004,3.6,2.1
2021-11-28,0.0049,0.0006000000000000001,0.0005,4.5,3.2
2021-11-29,0.0064,0.0004,0.0005,5.9,4.0
2021-11-30,0.0035000000000000005,0.0010999999999999998,0.0004,3.2,2.2
2021-12-01,0.0013,0.0024000000000000002,0.0004,1.8,1.0
2021-12-02,0.0033,0.0009,0.0004,2.5,1.5
2021-12-03,0.0021000000000000003,0.0019,0.0004,2.1,1.0
2021-12-04,0.0029000000000000002,0.0016,0.0004,2.1,1.1
2021-12-05,0.0041,0.0009,0.0005,3.2,2.2
2021-12-06,0.0058000000000000005,0.00030000000000000003,0.0005,4.3,2.8
2021-12-07,0.0050999999999999995,0.0007,0.0004,4.7,3.0
2021-12-08,0.0049,0.00030000000000000003,0.0004,4.1,2.6
2021-12-09,0.004399999999999999,0.0002,0.0005,3.6,2.2
2021-12-10,0.004,0.0002,0.0004,3.0,1.8
2021-12-11,0.0034000000000000002,0.0010999999999999998,0.00030000000000000003,6.4,4.4
2021-12-12,0.0013,0.0027,0.00030000000000000003,4.0,2.4
2021-12-13,0.0025,0.0018,0.0004,2.0,1.1
2021-12-14,0.004399999999999999,0.0004,0.0004,3.4,2.0
2021-12-15,0.0046,0.0009,0.0004,8.1,5.5
2021-12-16,0.0041,0.0013,0.0004,8.9,6.0
2021-12-17,0.0014,0.0026,0.00030000000000000003,3.4,1.8
2021-12-18,0.003,0.0012000000000000001,0.00030000000000000003,2.3,1.3
2021-12-19,0.0028,0.0017000000000000001,0.0004,2.8,1.3
2021-12-20,0.0050999999999999995,0.0006000000000000001,0.0005,5.5,3.0
2021-12-21,0.0036999999999999997,0.0015,0.0004,6.0,3.6
2021-12-22,0.0039,0.0008,0.0004,3.3,1.8
2021-12-23,0.005,0.0004,0.0004,4.2,2.5
2021-12-24,0.0035000000000000005,0.0012000000000000001,0.0004,4.7,3.3
2021-12-25,0.0009,0.0028,0.0002,2.2,1.1
2021-12-26,0.0009,0.0028,0.0002,1.7,1.0
2021-12-27,0.004,0.0007,0.00030000000000000003,3.1,2.1
2021-12-28,0.0048000000000000004,0.0002,0.0004,4.9,3.7
2021-12-29,0.004200000000000001,0.0008,0.0004,6.1,4.7
2021-12-30,0.0021000000000000003,0.0025,0.00030000000000000003,2.9,1.7
2021-12-31,0.0014,0.003,0.0002,2.1,0.7
