,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-DOT,KRW-TRX,KRW-ATOM,KRW-LINK,KRW-ETC,KRW-BCH,KRW-XLM,KRW-VET,KRW-CRO
2021-01-22 09:00:00,0.051546745854761156,0.07805107188275429,0.0,0.10969891725642444,0.051070304086703544,0.016000341346440905,0.09383734206003069,0.14439450488189287,0.02656937260323211,0.03519455627447954,0.05537746946895439,0.1031215894067059,0.00858374369139181
2021-01-23 09:00:00,-0.023721148996962427,0.006237407857547339,-0.0033277900926744763,-0.007822725681209342,0.09588782495372783,0.0281708769666964,0.04652001563489172,0.14340891942975276,0.005472801741355227,-0.014138919391646354,0.0033613477027047978,-0.041182289966415375,-0.020975475986555026
2021-01-24 09:00:00,0.0012951910809348988,0.11395551357658817,0.006644542718668767,0.020726130517116914,-0.04931965947651484,0.02137485958473384,-0.013620477522966468,-0.006574165386934894,0.03222235810308938,0.03588889608794332,0.006688988150796327,0.017857617400006465,-0.0012476607981550814
2021-01-25 09:00:00,0.01438712955927457,-0.0396124347747957,-0.009983443984182827,-0.01811174994304654,-0.026640919824586717,-0.006060624611691434,-0.051206685556282494,-0.03847346584559652,-0.017175429613267568,-0.023092882739753406,-0.023609865639133254,-0.017857617400006465,-0.0037523496185505323
2021-01-26 09:00:00,-0.0036400557024016678,0.024154143073374712,-0.006711434587987064,-0.01049878409821936,-0.017282441148749328,-0.006097579868117986,-0.011614532420692214,-0.027018239365316887,-0.017475587849949292,-0.02205241687469517,-0.013745920904635334,-0.021245108613736186,-0.016424879667400027
2021-01-27 09:00:00,-0.0462324047055489,-0.07179047401336014,-0.04475790064149354,-0.07106814814912976,-0.08083541480977452,-0.024769068112409087,-0.07960471949221493,-0.07597561133863984,-0.05819596245630798,-0.10204314095854095,-0.07171530851059327,-0.08980389486130314,-0.06445359905353243
2021-01-28 09:00:00,0.06555840903831722,0.04287117556519071,0.027779564107075494,0.07370319578713502,0.06217318297423624,0.021706278581862914,0.1123568569503135,0.06812011139833096,0.07567155030625727,0.04036782469507649,0.17984016594256946,0.01993421490081726,0.047754431295899735
2021-01-29 09:00:00,0.024250315087471108,0.030244240675779466,0.06303910991095218,0.0026281224062696396,-0.00864870255853134,0.11846446668786292,-0.011942137944306097,-0.0134976245302596,-0.001195457404774558,0.002245425890111008,0.0,0.0065574005461592755,-0.026248226074936376
2021-01-30 09:00:00,-0.011687574402898804,-0.01467182037089465,0.431907685231681,0.02846246466376101,-0.031993903675298085,-0.05315936828009615,-0.005737250390142279,0.018610713349259456,-0.019324272826402478,0.010264510516561742,0.09191651138888801,-0.050261834780888304,-0.0560638941465994
2021-01-31 09:00:00,-0.018477973180441865,-0.03035186100306042,0.11801497349808265,-0.03372563470803591,-0.01297620464374738,-0.00287769982761521,0.029480593009463263,-0.030269136854698786,-0.006116227017436415,-0.025747670022278513,-0.046385126580934966,-0.03853366400224312,-0.03433813758089066
2021-02-01 09:00:00,0.005751392076071227,0.03337047808641991,-0.290779008962315,0.16948668265982825,0.015215847237252333,0.033997608541419755,0.11790717444370635,0.008054816002141862,0.010982416668609218,0.02796521167831756,0.043548245245735195,0.13353139262452274,-0.03254725156649574
2021-02-02 09:00:00,0.034675006737828085,0.07792805129070324,-0.012484556662244906,0.011074310299093781,0.02758034718217317,-0.011204599012863081,-0.055640785717706365,0.015127677021565589,0.02693967166371891,0.020933418243160418,0.030771658666753687,-0.05789397841890276,0.011958288988873633
2021-02-03 09:00:00,0.037458920238762516,0.07488214576210162,0.04423325497682562,0.019629856044885763,0.15632459372687713,0.01952642235035551,0.023347363996991888,0.034941442778281484,0.0023598831010911425,0.016244776573183017,0.0,0.013158084577511442,0.05633258176724798
2021-02-04 09:00:00,0.011444287245222284,-0.011273424784496555,0.1451820098444978,0.019251931499320918,-0.03119345538153695,-0.013908430046132292,0.012739025777429802,0.006465129953854287,-0.02687531115330266,-0.027369332350437148,-0.030771658666753687,-0.023141528561694713,-0.02560595090517115
2021-02-05 09:00:00,0.015305530977379078,0.0551376396001757,-0.008350779217419557,0.18865737524304116,0.05601090554137045,0.07029920740100692,0.264892710820849,0.05314903920612757,0.08246108853781742,0.05067893593396455,0.055262678675049415,0.12850204421952105,0.04645451702671455
2021-02-06 09:00:00,0.03167680155829444,-0.01804351519393599,-0.01053750530278652,0.16610896881613169,-0.017861706835970992,-0.029141134907499033,-0.0015552102668063839,-0.04409237352833095,0.032897703507059006,0.01613271803774552,0.07506757303342315,-0.06689423483003054,0.00685403642779292
2021-02-07 09:00:00,0.004686425142192974,-0.024958754445549403,-0.03888178754420668,0.060537213049279615,-0.012087548381382263,0.04211148535012654,0.15002880020987064,0.005245422293063129,-0.034013152590924634,-0.010104220412063825,0.03912479449223216,-0.012658396871923383,-0.020704673361691128
2021-02-08 09:00:00,0.15746095541171812,0.06072597830418047,0.047320656190072086,0.004187026354216528,0.1292542511985335,0.0957786736053512,0.0033433665379742905,0.007075062094978435,0.028604810581663642,0.06129492439172779,0.009546611883579637,0.05574198300823552,0.0396497596041403
2021-02-09 09:00:00,-0.005947957729169673,0.00269905696916517,0.04718824152009837,0.028828351899977456,-0.004944385845464083,0.12323264042394788,0.05202733732865461,0.06951221712313682,0.08121005542554371,0.04851165142567382,-0.0023781224049672645,0.11106709369094636,0.0316649146439687
2021-02-10 09:00:00,-0.004705697635309036,0.015512480094773906,0.09001287999338636,0.3074448995449748,0.05465401835312811,0.03858346603915663,0.02750173326953842,0.0065551381871742365,0.11600367575630521,0.0027816429618763294,0.06676817646484068,0.03963530685739558,0.0432087543312365
2021-02-11 09:00:00,0.0564601497418451,0.01658150900439459,0.03597510245827795,-0.004987541511039417,0.06216476349205813,0.19157476227443793,0.15185811203008726,0.02680397956270042,0.11033476645442342,0.05669534367654627,0.08533960173261779,0.1710318146493539,0.08462461717864844
2021-02-12 09:00:00,-0.010449579459354652,0.031854735501104514,0.14298305107324794,-0.008032171697264445,0.12132935548431689,-0.023295562603522058,0.1816150926176281,0.09418345343392609,0.02130258070386759,0.07335778457165176,0.14623158872831077,0.2447426631176719,0.07801868269426304
2021-02-13 09:00:00,-0.004139486701788542,-0.01426049121915618,0.039043998282265235,-0.013191464754362059,0.07492144327968298,0.08081940674170873,-0.03734967312144377,0.11064815674961359,0.3142578710353945,0.15247680581388856,0.06993471285631525,0.006814336419729727,0.06546304078342757
2021-02-14 09:00:00,0.040264022741045125,0.0010253781980171794,-0.05603282386873509,-0.06760757725498934,-0.0167508104248153,-0.07243712798890467,-0.049822333536830854,-0.018723013889170304,0.0022779053129937665,0.08056877767444881,-0.08416982867818756,-0.03983210544840343,-0.04040953833787686
2021-02-15 09:00:00,-0.003306793336165015,-0.0010253781980171794,-0.0610141057551461,0.03014221735793665,-0.06568578013417614,-0.072696358188165,0.17304168386455743,-0.0030619369781970107,-0.07928455752349883,0.008209384227066963,-0.030939683534829676,-0.010657294473987555,-0.026111144003685638
2021-02-16 09:00:00,0.04153749269733353,0.017290031531732808,-0.044000329262437354,0.028229788863971095,0.09682964262403893,0.040462863613180744,0.12518698682434426,-0.00699401368267516,-0.012391732295164104,0.003825071602436836,-0.0018501392881606904,-0.014388737452099676,-0.002118644860285457
2021-02-17 09:00:00,0.04854664779175266,0.02808684688387686,0.018852314979208806,0.00821359853738901,0.04596504286169001,-0.003454234868087269,-0.06310892832797599,-0.003374581380144903,0.03612269076646868,0.0019070630660635857,0.009216655104923532,0.02150620522096336,0.17201768165568243
2021-02-18 09:00:00,0.0063813769994851555,0.0649979743962863,0.010135221894043589,0.04204823624349885,-0.005988895698557428,0.06204839913414073,-0.011109097201742912,0.024761315142697526,0.011360361339965763,0.0006348803463840369,0.021779445264040298,0.08331068443815237,0.18677590714333547
2021-02-19 09:00:00,0.09549558874942221,0.019559413631776934,0.07290677080808727,0.03373813963185057,0.12437201033070444,0.11506932978478712,0.008820766683729886,0.08099348897040137,0.036770994103633825,0.0370066522346022,0.04562194642320794,0.006504087969176453,0.14458122881110747
2021-02-20 09:00:00,0.009413673895632968,-0.005873068609588472,-0.08644335652562063,0.19721795141915344,0.12563849167580265,-0.03690455693545136,-0.04890471826773002,-0.00814253862654013,-0.008633147144703202,-0.04414044044999521,-0.034907558210801604,0.0032362487792081396,0.012739025777429802
2021-02-21 09:00:00,0.01798487566628637,-0.0027223247302750053,0.05308045285649943,-0.027615167032974064,0.004667193714791296,0.01640603538711005,-0.009669696617958579,-0.006664982375690798,0.031857073944619785,0.026119710869224377,0.0035461030067507338,0.01761454670098228,0.018809331957496234
2021-02-22 09:00:00,-0.05778535872756407,-0.08284839671783217,0.041145044111176254,0.0,-0.049544328746135236,-0.08486199410948547,-0.04048466950440677,-0.07862909823682607,-0.12002518906207271,-0.11329381233181124,-0.06772944744017995,-0.09309042306601167,0.40339256850619165
2021-02-23 09:00:00,-0.11375634865175854,-0.13141826934754697,-0.18698356989976617,-0.1415635643217863,-0.0957762716328503,-0.20282007834229532,-0.08257542325281975,-0.20665530223225836,-0.2115319348937561,-0.2115634891715228,-0.19375025261757717,-0.1872115420881464,-0.29184008260044436
2021-02-24 09:00:00,0.02500018200889187,0.038917564738158106,-0.0037453227301620373,0.0965661983910504,0.018293193047325573,0.07410797215372167,-0.002751033371890088,0.09022777483827227,0.04722888360247879,0.03255628319525883,0.058052011907964385,0.024897551621727132,0.01652930195121094
2021-02-25 09:00:00,-0.04215030996905256,-0.08234638780337811,-0.05594515609447548,0.02479465861321639,-0.09141545787628935,-0.050715092579016297,-0.07234361868427719,-0.11868215809533034,-0.06295247798193593,-0.04434560143329236,-0.053464847901058654,-0.083292518110893,-0.02770260254933632
2021-02-26 09:00:00,-0.006742514337009453,-0.010638398205056632,-0.01197619104671599,0.16862271243579308,0.010701158505247221,0.01339732957182127,0.0833026324739965,0.030163493227014726,-0.012759343753760533,-0.01635201270334008,0.06425243903005562,0.026375155254394045,0.0
2021-02-27 09:00:00,-0.005778315766313824,0.005333345975362391,0.015936592262812965,0.05043085362689226,0.05547395372073005,0.0262679268206103,0.008591506611802302,0.03655058996454663,0.033928303591789444,-0.0060455376163037755,0.08629581345283643,0.02991676103799268,-0.02272825107755594
2021-02-28 09:00:00,-0.032217959598579426,-0.03825191544988016,-0.05902017839912421,-0.013201511858536463,0.0036082513374715575,-0.030077455237278006,-0.09387042431401049,-0.06882824888389649,-0.07991341683361242,-0.05990034341673933,-0.08415218990958451,-0.038631413140436166,-0.12210269680089958
2021-03-01 09:00:00,0.0855785067057866,0.09287889044314035,0.05902017839912421,-0.020134908409056074,0.04157293451635091,0.04112729142386273,0.052973385705318066,0.10662955136113084,0.059536536244916505,0.07617524712806656,0.04603323180597485,0.12914542068126833,0.09294611250944396
2021-03-02 09:00:00,-0.007578354452078884,-0.03589106393578945,-0.003960401216096976,-0.041528458696581616,0.031339865987991544,-0.005509655810969516,0.022722980915894198,0.04706751085798544,0.003951012646679075,0.050801859387489046,-0.0102775827582402,-0.019418085857101808,0.05188483536901156
2021-03-03 09:00:00,0.03393547967154831,0.04452741793546444,0.021590632592367598,-0.003539826705123872,0.01801423447158612,0.03439252995975606,0.12037786272477824,0.046684991301356504,0.02106983913646765,0.0006668889877037287,0.0020639842208511894,0.17411806534112673,0.016713480973741035
2021-03-04 09:00:00,-0.026357125219469424,-0.004726826540361273,0.08555400485895959,-0.08122543992258624,-0.03489837893027392,0.06709308464151587,-0.11261349396284182,-0.06994185346562354,-0.008530489883732173,-0.01629877296950255,-0.008281620831722236,-0.03010260740791182,-0.039441732051296974
2021-03-05 09:00:00,0.004032548796736535,-0.010929070532190721,-0.0587324736643966,0.03402974858631147,-0.05140852462409207,-0.030407748184715366,-0.011899453909739677,0.0024737180208784793,-0.0070340266573794,-0.02019233561291145,-0.021009176089343384,0.028453802417728546,0.005730674708985362
2021-03-06 09:00:00,-0.007601096138586172,0.06886137040187812,0.009407407101895693,-0.03402974858631147,-0.015484180334041753,-0.008613317678114463,0.003217653890793315,0.0015429720697373028,0.017878439671509483,0.0008639309392624028,-0.019293202934679066,0.014742281737203378,0.005698021114636909
2021-03-07 09:00:00,0.033750361945624974,0.03539963992253092,-0.0037523496185505323,-0.007722046093910251,0.03952075816228273,0.018852314979208806,0.020890859655720462,0.003078820166033225,0.0213422734817712,0.01661423846122112,0.019293202934679066,0.052268428545755974,0.033522692038643775
2021-03-08 09:00:00,0.028244910088190522,0.06081874003503884,0.01862251209800192,0.0,-0.0010005003335820106,0.03010260740791182,-0.0027002716677468896,0.11020581324783407,0.017196685461948746,0.025657481900600132,0.014752638475038715,0.14217448878054295,0.005479465764626212
2021-03-09 09:00:00,0.05096810486147518,0.02360827302757862,0.025502292810935856,0.06016852146645313,0.09106969742244964,0.009836144876713249,0.08836242425661212,-0.00413850776908653,0.0618012719859653,0.034017439000219696,0.03696519423347144,-0.006715941965437011,0.06351340572232544
2021-03-10 09:00:00,0.02201205930146699,-0.03417513407799433,-0.04224687008473804,-0.048607699065376764,-0.01079601619435877,-0.03317053693848582,-0.06696169668167684,-0.047560619015257544,-0.039806250400419074,0.008128182450542809,-0.05171783270851016,-0.044084273132019014,0.010204170174241689
2021-03-11 09:00:00,0.028464367520996348,0.01056686105041571,-0.026617540999955835,-0.011560822401076365,-0.022892847458400922,-0.0033783815916272886,-0.020950175641203828,0.0011590844531514932,0.02223110557891239,-0.0009528347552709704,-0.010672459890772146,0.08630690355436599,0.09669362480247123
2021-03-12 09:00:00,0.006008375565162538,-0.01832259551566473,-0.017493157447517227,-0.06816265143096256,-0.012124242181569045,-0.01706526055418678,-0.02832532904824525,-0.0450179655367986,-0.017167803622365696,-0.0046182102941845216,-0.03716274638339101,-0.01562531790308075,0.00917437627604123
2021-03-13 09:00:00,0.0584329093927316,0.07678079600225907,0.03468555798789019,0.05253733352788181,0.024803444676956943,0.0503462023196839,0.039523654358275095,0.04124601851425069,0.13731211546442879,0.08999972466624584,0.045709806961849786,0.02077996849174557,0.03146326945578526
2021-03-14 09:00:00,-0.029139574120588208,-0.03298512505381268,-0.03272669350255697,-0.03607605647381007,-0.009847676299649777,-0.028217639808950423,-0.04649880470277701,-0.036410711420391095,-0.07169192845611683,-0.06509301473862195,-0.04126535520142571,-0.012936791030719874,-0.05455898425043504
2021-03-15 09:00:00,-0.06163935930031883,-0.03362855359300099,-0.011811160928344222,-0.028987536873252395,-0.06674012605263613,-0.011854499534548424,0.06896176196588044,-0.042179563172830115,-0.05129329438755015,-0.058175498194431796,-0.015642777070453917,0.17185025692665956,-0.0478560211776351
2021-03-16 09:00:00,0.023494073324926035,0.010064786616140964,0.05583740968483486,0.2010525935000187,0.03514343345376503,0.03679344788180039,0.062058313818281974,0.01930922652139877,0.026668247082161756,0.013114942077827152,0.03540192705091627,-0.05291048314245206,0.09352605801082348
2021-03-17 09:00:00,0.03678842376591973,0.012793351459908564,0.024052963461786092,0.09499772862227918,0.023077947282544642,0.04652001563489261,-0.0028694424279525066,0.10834802885201889,0.013755375068484454,0.02493092533726049,0.019376278963138205,0.031857073944619785,0.004454350349380576
2021-03-18 09:00:00,-0.019981053000815763,-0.028170876966695957,-0.00366300775873718,-0.1088387800341506,-0.02283478618712209,-0.027007201411310966,0.05393757843610203,-0.05256145142996971,-0.025598077044421075,-0.023303585677885152,-0.02155255838573389,0.006696453595121277,0.10935253692736335
2021-03-19 09:00:00,0.012360181929256697,0.024869765739731875,0.0,0.05425058974974739,0.08189253583072187,0.09954654579240696,0.010831827375600511,0.01649104347695385,0.006287132131333806,0.01308475174365853,0.008676844025688801,0.05517895012296581,0.10216817455885341
2021-03-20 09:00:00,-0.0018406313406558183,-0.0052095784409438295,0.11920913348389828,-0.07894320234011953,-0.028862360225780037,0.03297789880624169,-0.06312871635424244,-0.008645586992853893,-0.0020913217799982675,0.003524515023077157,0.04642183685124923,0.10008345855698231,-0.11419236752565443
2021-03-21 09:00:00,-0.010802585619799743,-0.008583743691392698,-0.01642073021232715,-0.007168489478612372,-0.011362441084727948,0.04818550830096502,-0.01652930195121094,-0.009889551224166127,-0.01831037071378283,-0.01970347980461007,-0.027169905351928314,0.03738753207162038,0.031748698314579826
2021-03-22 09:00:00,-0.036334536521348326,-0.03856958418759504,0.07339816495486762,-0.05546708151287216,-0.019546130343590207,-0.04959694113937285,-0.04648033388254014,-0.04851250614004243,-0.010000083334583465,-0.008188712642578366,-0.010649727916657525,-0.027908788117076533,-0.031748698314579826
2021-03-23 09:00:00,0.011261189959206774,0.0009950249577190817,0.019802627296179764,0.0262679268206103,-0.018239046520957203,0.0,-0.013181210175526203,-0.0077006387005109644,0.05652009896947696,0.01323224403650336,0.021187233219444046,-0.04831857727080724,0.008032171697263557
2021-03-24 09:00:00,-0.010458113515682044,-0.02594277213296614,-0.10821358464023234,-0.022472855852059048,-0.09627940692163506,-0.027202822680060912,-0.0433868318413797,-0.04652001563489172,-0.05222209808380107,-0.04718483217775038,-0.06495789627477233,0.038839833316263395,0.03922071315328157
2021-03-25 09:00:00,-0.02262303266097021,-0.0007657945492312024,0.05715841383994835,0.022472855852059048,-0.01748531434101963,-0.008746411442868585,-0.025732413966478518,0.0208374264756106,-0.020946955843310633,-0.008885909459483088,0.0,-0.051794673189730744,-0.05942342047080018
2021-03-26 09:00:00,0.03639076615144532,0.035619516735359014,0.0675102915267285,0.0749013081731178,0.07146832153907567,0.12507701401893723,0.06867686579622045,0.03736424674486649,0.03584613177313578,0.034582175931607395,0.028667894869571775,0.07066315749411345,0.012170535620255052
2021-03-27 09:00:00,0.013851097708030835,0.006876254991807329,-0.03165298163587593,-0.03141619623337899,-0.018358496225125975,-0.019570096194096998,-0.01291489783380051,-0.02193815775277308,-0.010619568827459958,-0.009161386638334434,-0.010929070532190721,-0.00938974034983886,-0.028631812674327684
2021-03-28 09:00:00,0.008106293081095117,-0.004906781189275122,0.007627802048886245,0.014084739881738528,0.0,0.009180392344960708,0.042989075451808745,0.004364096701856113,0.016937596162021507,0.0030075210639548544,0.053488684950986354,0.027908788117076533,-0.004158010148663571
2021-03-29 09:00:00,0.02308802880239469,0.06290782680824414,0.024025179586989687,0.0,0.05214213628384812,0.006506203822738144,0.03874168705371872,0.038143449299026244,0.06041878002570833,0.03152970536840627,0.006230549750635639,0.0,0.056695343676545384
2021-03-30 09:00:00,0.030095245536550408,0.02508683442973414,0.005917177028088361,0.020761991448429384,0.0012205542831029703,0.03065374109100283,-0.004139078756887571,0.005672503641546811,0.04885290139458398,0.024747810455016506,0.004132237284911078,0.0,0.019493794681000765
2021-03-31 09:00:00,0.010020250655184526,0.05007633798017608,0.021882711249507913,-0.0034305350967889225,0.0942228493151891,0.36044142673420954,-0.03374423914541502,0.09695974277386377,0.08706365500412261,0.04048760649454053,0.01838662625043952,-0.018519047767237673,-0.023438572972017013
2021-04-01 09:00:00,0.01713590889780292,0.04277381598328667,0.021414094503816372,0.006849341845573953,0.02996396942164914,-0.06336961393258989,0.031252543504104224,0.008073240835001272,0.019926648515241396,0.0410945607328177,0.06276569554978728,0.018519047767237673,0.02729214228800725
2021-04-02 09:00:00,0.01508855123990216,0.09508624071482075,0.07218926416796645,0.020270964373619194,0.10464920908704833,0.0721032939013444,0.05932746192481986,0.08696670521548278,0.07595840914337515,0.05610003741969827,0.046433596415204725,0.07082605256861285,0.03774032798284743
2021-04-03 09:00:00,-0.022843737207363546,-0.051705945084595584,-0.037487655975034784,-0.01686380605200455,0.014832208730744867,0.11488027599842177,-0.0047132844520980655,-0.0928807009470507,-0.09416141460045147,-0.08052379080710637,-0.06562804367135211,-0.06169356900533973,-0.05715841383994924
2021-04-04 09:00:00,0.02445370582926998,0.03704127168034965,0.09617796638329779,0.023530497410193973,0.07298743199083368,0.23393779644509038,0.07615873629020342,0.05277507548982108,0.06231158871335296,0.06849627317511064,0.054679029181681216,0.07020425867324853,0.07186456122964469
2021-04-05 09:00:00,0.06281853360076539,0.06382804153397181,0.4295429903291339,0.11000089521432876,0.0831825134009776,0.11573595203465903,0.046685833865328874,0.10456736232018216,0.16746890194210629,0.18798467507839867,0.27846541734685726,0.14929630136245997,0.08731546700261639
2021-04-06 09:00:00,-0.010541593592193976,0.0074349784875185065,0.17354661017483686,0.005934735519814716,-0.04928096172529628,-0.09149234042466592,0.01280072832708612,0.07069609651720299,0.09273553447195404,0.02537542992674169,0.034133006369458485,0.09729891098679921,-0.05499667574744915
2021-04-07 09:00:00,-0.06758808748182688,-0.10398971352404729,-0.2147046826683452,-0.10601819407679702,-0.12346927480802883,-0.14818051284075473,-0.1325006418031478,-0.1413192823242042,0.04273284958596868,-0.10536051565782678,-0.21979346442892833,-0.09729891098679921,-0.16898334571172668
2021-04-08 09:00:00,0.03329006299296822,0.055940015882338656,0.14085743271659634,0.041874072471058454,0.04299692158545554,0.11159106540846242,0.045645507489961545,0.05413227673007803,0.026343178526534672,0.04599212692200716,0.07255397028698773,0.10389959501815138,0.0956904802462537
2021-04-09 09:00:00,0.009908788845383043,0.0014792902105895678,-0.025879447987820825,-0.006329135051647228,-0.005976857538440683,-0.050966443592027844,0.050092723972465336,-0.03140124791718257,-0.042407781030341596,-0.014774156184937937,-0.009375068665455899,0.08206495305430384,0.040974074210305744
2021-04-10 09:00:00,0.03187933290721645,0.03521874243405421,0.3016292999326309,0.018868484304382704,0.022597738774480902,0.08154986696410838,-0.015816289443284504,0.015585976699629356,0.08197170861393666,0.06828271296264177,0.14717416902830927,0.11980119981262138,0.032318791255167234
2021-04-11 09:00:00,0.002708667479222271,0.007464047448344502,-0.019581045199106306,0.03369384578647239,-0.00624657552007335,-0.03681397312271706,0.10774896538734602,0.0597985399873604,0.0003729256056637098,0.025221736461793043,0.03331420668398444,-0.016260520871780315,-0.010657294473988443
2021-04-12 09:00:00,-0.007201106818698122,-0.010322213023933102,0.08134563945395268,0.03550668845690996,-0.025573022152897806,0.04879016416943216,-0.06692697086709032,-0.030491554466159698,-0.04655552636801552,-0.034532579245155404,0.016894488898762106,-0.07958743791834788,-0.028987536873251507
2021-04-13 09:00:00,0.03219629441134231,0.04546237407675768,0.16965486636322336,0.042680731114880466,0.030353321750444806,0.10714463745132807,0.05250994527196262,0.04229964532476771,0.04990561325329779,0.0762974837256909,0.052709816419527655,0.13795944414025474,0.046687113972653016
