,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX
0,2.873736,1.3371435,4.078954,5.875975,1.4491888,1.5947134,1.2232103,2.180828,2.7148926,1.6077558
1,2.8996549,1.3539871,4.130786,5.954308,1.4683821,1.6196618,1.2434688,2.1895907,2.727405,1.6020596
2,2.8879864,1.3482519,4.1383033,5.934829,1.4644188,1.6491092,1.2477028,2.187993,2.7251105,1.5944307
3,2.8846476,1.3350556,4.2070265,5.909415,1.4640126,1.7336713,1.2758875,2.2006865,2.7465866,1.5814439
4,2.8772788,1.3411644,4.1730943,5.9197707,1.4759128,1.728106,1.2706268,2.192127,2.7221797,1.57676
5,2.909041,1.3661473,4.1801124,5.999992,1.4866751,1.674948,1.26701,2.1936584,2.733307,1.596461
6,2.9055197,1.363922,4.243888,6.0166926,1.5055373,1.7833589,1.3004577,2.2005613,2.7313092,1.5697592
7,2.958682,1.3975536,4.299629,6.151764,1.5285417,1.7722522,1.3171273,2.2129254,2.7536194,1.582726
8,2.9204187,1.3730491,4.272597,6.0762544,1.5184839,1.8132432,1.3184845,2.2034369,2.7329142,1.5582253
9,2.9733105,1.3959029,4.358587,6.1616955,1.5267093,1.8459173,1.3436606,2.227601,2.7720196,1.5756388
10,2.948058,1.3748431,4.298235,6.081504,1.4984812,1.7734904,1.3101808,2.217258,2.7694018,1.585313
11,2.9448178,1.3755329,4.3156548,6.085591,1.5079498,1.8321615,1.3273902,2.2181315,2.7615232,1.5719779
12,2.9478333,1.3990335,4.320386,6.152738,1.5385306,1.8085097,1.328791,2.2107542,2.745187,1.565488
13,2.950145,1.3813673,4.3161693,6.1093025,1.513182,1.7920952,1.3196406,2.2192981,2.764397,1.5822716
14,2.9478478,1.3804693,4.36172,6.1086683,1.519842,1.8579227,1.3415147,2.2247484,2.7689147,1.5691185
15,2.9278405,1.3597792,4.2727833,6.035191,1.4927768,1.7833169,1.303398,2.2090878,2.7529395,1.5732086
16,2.9375145,1.3708658,4.2920427,6.0615144,1.494514,1.7743744,1.3082966,2.2157717,2.7677183,1.5810876
17,2.951879,1.3850442,4.343871,6.121656,1.5184933,1.830724,1.3340209,2.2212052,2.7672853,1.5783908
18,2.936071,1.3778181,4.3742876,6.1112366,1.5341852,1.9186947,1.3548753,2.2224293,2.7554517,1.553384
19,2.9338999,1.372446,4.427618,6.1086965,1.5338973,1.9687473,1.3710126,2.2295003,2.7673104,1.5449021
20,2.9227493,1.3574301,4.3650455,6.0537276,1.5171052,1.9199661,1.3459251,2.2201495,2.7567804,1.5413203
21,2.9407601,1.3741639,4.424191,6.1063795,1.5351264,1.9591407,1.3700756,2.2314796,2.7702243,1.5497922
22,2.9499514,1.3794159,4.384028,6.119771,1.5252881,1.9045198,1.3552246,2.226449,2.7697642,1.5544639
23,2.9514403,1.372166,4.4368,6.1162167,1.5267854,1.9627402,1.37374,2.2367246,2.7835937,1.554803
24,2.9527535,1.3779345,4.423118,6.1364636,1.5351498,1.9649297,1.3744522,2.2331393,2.7723038,1.5438092
25,2.9182115,1.3502693,4.3672347,6.0190234,1.5056562,1.9056878,1.342061,2.2233748,2.7674775,1.5519345
26,2.8984568,1.3444972,4.420389,6.0071306,1.5232234,2.0124586,1.3714789,2.2282076,2.758398,1.5270308
27,2.9121885,1.3453882,4.313086,5.9881043,1.4896387,1.8483381,1.3185724,2.217624,2.7637851,1.5692542
28,2.8979795,1.3416684,4.351587,5.975271,1.4982247,1.910852,1.3381745,2.2199676,2.7594607,1.5504435
29,2.8814492,1.3266068,4.300541,5.9132905,1.4750185,1.8716214,1.3160743,2.2141922,2.754708,1.5579125
30,2.8437214,1.2997131,4.2897334,5.8264747,1.4619099,1.8971821,1.3102396,2.2095842,2.7478275,1.5421699
31,2.8679113,1.3103268,4.3619576,5.8846526,1.4813564,1.9683071,1.3426595,2.2236605,2.7629604,1.5417026
32,2.8157837,1.28761,4.290188,5.7836523,1.468345,1.970646,1.3230792,2.2055721,2.7302794,1.5250103
33,2.8276587,1.301216,4.2643642,5.80714,1.4716126,1.9112926,1.3084984,2.200711,2.72612,1.5354289
34,2.816214,1.2823085,4.1871157,5.725622,1.4335676,1.8227649,1.2727221,2.1938128,2.7279983,1.5518961
35,2.8064837,1.2680508,4.2880187,5.710293,1.4378837,1.9401315,1.3070127,2.2078187,2.7442286,1.5313874
36,2.761399,1.2366725,4.1989026,5.5778923,1.4079024,1.895693,1.2752897,2.1944256,2.727252,1.5327239
37,2.7744453,1.2481269,4.185103,5.618045,1.4126462,1.8642159,1.2689067,2.194335,2.7264132,1.539083
38,2.7617667,1.2398702,4.1137266,5.5735173,1.3907673,1.7764152,1.237649,2.183062,2.721789,1.5509158
39,2.7342374,1.21899,4.170693,5.503633,1.3927236,1.8727908,1.2579349,2.1896193,2.7227008,1.5368096
40,2.747687,1.225142,4.1556067,5.53353,1.3936979,1.8598596,1.2548941,2.1879036,2.7205148,1.5371171
41,2.7594137,1.2321192,4.140106,5.549839,1.3907619,1.8339351,1.2493685,2.189042,2.7245393,1.5460097
42,2.7640817,1.2343419,4.103865,5.552634,1.3807976,1.7548801,1.2258425,2.182892,2.726177,1.5637922
43,2.7525403,1.2371384,4.0773387,5.545713,1.3901393,1.7673916,1.2283794,2.1781254,2.7061334,1.5513098
44,2.733201,1.2185566,4.1469374,5.511669,1.3917422,1.8662767,1.2531643,2.1855516,2.7158074,1.5296756
45,2.7759063,1.2380084,4.12105,5.569789,1.3839816,1.7574496,1.2307999,2.189917,2.733225,1.5665271
46,2.7453907,1.220155,4.1215963,5.510441,1.3784369,1.7940527,1.231242,2.1858587,2.726373,1.5555601
47,2.7571824,1.2305032,4.129049,5.5429296,1.3911018,1.8114282,1.241537,2.1858132,2.7216663,1.5487775
48,2.74087,1.2333653,4.1146083,5.5353074,1.3973271,1.8264319,1.2467138,2.1813383,2.705854,1.5380411
49,2.7483344,1.2439625,4.1462746,5.5792522,1.4153807,1.8696228,1.2624992,2.1825867,2.7015197,1.533699
50,2.7971127,1.2599411,4.1699605,5.6505337,1.4110742,1.8008358,1.2548822,2.193258,2.7335937,1.5625426
51,2.7926693,1.2561046,4.2275233,5.658412,1.4200604,1.8897564,1.2844696,2.2019005,2.742287,1.5433681
52,2.7662776,1.2482165,4.137962,5.598161,1.4065012,1.8102541,1.2497265,2.1891952,2.7189102,1.5510269
53,2.7211845,1.2207292,4.0611873,5.4691057,1.3773764,1.766757,1.2202576,2.1723118,2.6986022,1.5508945
54,2.7456577,1.2155191,4.0991154,5.492042,1.3678328,1.7742736,1.2260689,2.1849236,2.726787,1.5599933
55,2.7425857,1.2312905,4.101673,5.5325274,1.3902736,1.7944275,1.2342478,2.1787887,2.7075512,1.545783
56,2.7187674,1.1977851,4.1112456,5.42713,1.3609369,1.8279538,1.2332622,2.18431,2.7241716,1.5432259
57,2.6791108,1.183396,3.9723883,5.3335557,1.3373467,1.7154431,1.1800286,2.1607406,2.6867259,1.5462353
58,2.6610322,1.166888,3.987236,5.27409,1.3294559,1.7525052,1.1837854,2.1619809,2.6896713,1.5437076
59,2.5910184,1.1274318,3.8895686,5.1009,1.2936848,1.7130878,1.1478779,2.1435888,2.6612563,1.5403293
60,2.606207,1.1154121,3.8427885,5.0790915,1.2581896,1.6111746,1.1136127,2.1416411,2.681131,1.5633156
61,2.6060236,1.1086003,3.8664963,5.051071,1.2516574,1.6298491,1.1194429,2.150864,2.6936405,1.5713135
62,2.560567,1.0868655,3.792298,4.9453793,1.2361546,1.6296011,1.0976112,2.1348965,2.6669428,1.5623196
63,2.566,1.0822074,3.815406,4.9590697,1.2339463,1.6380658,1.1052926,2.1386359,2.6751294,1.5572939
64,2.5,1.0484859,3.7286355,4.793819,1.2083883,1.6169641,1.0749446,2.1238718,2.6454468,1.5433719
65,2.4794729,1.021762,3.6489027,4.6746,1.1660925,1.5348402,1.0348637,2.1142352,2.6453457,1.5654205
66,2.4447868,1.0098693,3.5891497,4.6043806,1.1567187,1.5081772,1.0169631,2.1041698,2.6212704,1.5606334
67,2.420945,0.99013865,3.6771684,4.5605044,1.162627,1.6537763,1.051689,2.1165812,2.6316237,1.5260875
68,2.4348555,0.99041903,3.5658123,4.539922,1.1354532,1.4864707,1.0032661,2.103973,2.6294827,1.5654519
69,2.384195,0.9695134,3.4999294,4.4408507,1.1214168,1.4686,0.9785835,2.0872726,2.6010993,1.5500958
70,2.3386865,0.93101573,3.467282,4.2997317,1.0892425,1.4898092,0.96391714,2.0792544,2.5922754,1.5411124
71,2.3357236,0.92151237,3.4477792,4.252685,1.0709138,1.4403306,0.94734037,2.0821607,2.6056297,1.5530939
72,2.3209956,0.9108231,3.4169931,4.202905,1.0575771,1.4261819,0.9343419,2.0768154,2.5985956,1.5617561
73,2.300748,0.90676016,3.383986,4.1445045,1.0612509,1.4210173,0.9237282,2.0694885,2.581708,1.5559742
74,2.3329504,0.9235371,3.4610708,4.2714825,1.0781255,1.4897163,0.95989984,2.0820746,2.5989282,1.5446776
75,2.285416,0.890986,3.4046073,4.110575,1.0491838,1.4638366,0.93563265,2.073414,2.58592,1.5524429
76,2.2771134,0.8934593,3.3457136,4.1179714,1.0490198,1.417857,0.91578746,2.0608873,2.566495,1.5467459
77,2.275678,0.8914136,3.3926513,4.111649,1.0522466,1.4679147,0.93336517,2.0700011,2.5775428,1.5356784
78,2.2754693,0.8822185,3.4195995,4.0821896,1.0485759,1.5058792,0.9396198,2.0735056,2.586339,1.5305082
79,2.278406,0.8823936,3.3567867,4.0643272,1.0312285,1.4305278,0.91399467,2.0652142,2.5794954,1.5471518
80,2.2727835,0.8816769,3.349786,4.04676,1.0326885,1.4159836,0.91164285,2.0661204,2.579288,1.5531083
81,2.2945623,0.896372,3.397788,4.1297426,1.0520347,1.4609659,0.93418825,2.0735772,2.5844545,1.5453007
82,2.2653255,0.87222457,3.3969169,4.0495253,1.0341203,1.4752518,0.9252387,2.0728943,2.5899155,1.5395819
83,2.2918339,0.87985796,3.3663795,4.063771,1.0261256,1.4008803,0.9079862,2.0691843,2.5941567,1.5605135
84,2.2669609,0.87647766,3.3232205,4.0452204,1.022066,1.3859078,0.89823663,2.0598562,2.5729175,1.5618957
85,2.2942617,0.8959988,3.4601073,4.138002,1.064215,1.5224185,0.955312,2.078968,2.5950837,1.537013
86,2.27416,0.87127113,3.4058719,4.048682,1.0295483,1.487298,0.929978,2.0758104,2.597086,1.5441219
87,2.2882357,0.89527804,3.393887,4.1303453,1.0502925,1.4563881,0.9324248,2.070105,2.580536,1.536972
88,2.2579527,0.86742425,3.3581994,4.0054293,1.0249859,1.4462622,0.91149926,2.0684404,2.5823941,1.5433884
89,2.2216458,0.85632867,3.3315885,3.9303732,1.0210345,1.4635565,0.90989375,2.0577846,2.5593915,1.5277221
90,2.2481065,0.87154245,3.3416355,4.0016217,1.0337231,1.4456334,0.9125387,2.0623405,2.5669858,1.5384728
91,2.2351782,0.8544033,3.3092463,3.923135,1.0085739,1.4034451,0.89326787,2.058989,2.572864,1.5555311
92,2.202243,0.84215325,3.2603965,3.8749633,1.0039065,1.3898004,0.8756706,2.0457366,2.5478904,1.5386057
93,2.2094703,0.84522635,3.3341699,3.9028063,1.0140405,1.4744259,0.9085605,2.0586524,2.5616996,1.5322951
94,2.1987982,0.8246092,3.2949488,3.7957904,0.98592514,1.4145404,0.881072,2.0574954,2.5723047,1.5394833
95,2.2100139,0.838063,3.2424178,3.8350823,0.98646677,1.3675046,0.86678123,2.0485258,2.5563946,1.552937
96,2.1341321,0.7979333,3.1652362,3.6445823,0.96219176,1.3884491,0.8467231,2.0318406,2.5196593,1.5278003
97,2.1471932,0.79525244,3.145297,3.625727,0.94454443,1.306446,0.8252283,2.0329103,2.5393708,1.5539
98,2.1654718,0.81086886,3.185698,3.6936338,0.9666155,1.3462,0.8473257,2.041176,2.5422158,1.5457432
99,2.1367867,0.7826702,3.147536,3.576352,0.9332825,1.3170379,0.82257843,2.0351598,2.5429842,1.548645
100,2.1348472,0.7925408,3.1748943,3.6161566,0.9565123,1.3760751,0.8432882,2.0373945,2.5350149,1.5454141
101,2.1225762,0.79054636,3.1745005,3.5771346,0.9586396,1.375938,0.8402756,2.0303948,2.5242016,1.5292642
102,2.079808,0.75153005,3.0907845,3.3828006,0.91272265,1.3352231,0.8054253,2.0269384,2.5219536,1.5426456
103,2.1392868,0.7851777,3.1890311,3.5550492,0.9462431,1.3743385,0.83881074,2.038307,2.545749,1.5435377
