,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX
0,2.9237106,2.1315432,4.83229,7.200877,2.2685158,1.8159661,1.2637528,2.5086355,3.2650657,2.1508977
1,3.1337426,2.1645527,4.8412514,7.283995,2.1948583,1.730042,1.2549715,2.459104,3.2034833,2.2724874
2,2.854901,2.1108553,4.8579397,7.407523,2.3917787,1.7910675,1.3763504,2.5007305,3.265488,2.2931106
3,3.0566242,2.1211214,4.9306974,7.336509,2.4356675,1.8943892,1.3118985,2.5312922,3.284236,2.4173863
4,3.0060716,2.1240518,4.8268657,7.4490075,2.3311002,1.7393086,1.2261033,2.5264049,3.2808065,2.2168968
5,2.9228768,2.1276405,4.8202147,7.253888,2.2927053,1.8525522,1.2772115,2.5218835,3.277289,2.1363258
6,3.1764777,2.1758382,4.9119916,7.3823833,2.199237,1.7914418,1.2876582,2.478159,3.2222486,2.2932796
7,2.862208,2.1046996,4.8596926,7.4123864,2.3823507,1.8391477,1.3915911,2.5148995,3.275601,2.3070388
8,3.0486755,2.1113431,4.9079347,7.364191,2.44129,1.9388005,1.3311911,2.5362654,3.2804956,2.4036148
9,3.0290823,2.1205573,4.8506994,7.501247,2.3472023,1.8090711,1.2701703,2.5362868,3.284221,2.213964
10,2.854718,2.0878274,4.7164736,7.078308,2.2361984,1.7898375,1.2425828,2.499239,3.2551622,2.1401365
11,3.1147394,2.1494164,4.765452,7.296781,2.1999571,1.7377863,1.2403547,2.465392,3.2061768,2.233686
12,2.7890213,2.0757296,4.7641587,7.380618,2.3554733,1.8027512,1.3631097,2.504876,3.2670333,2.2593966
13,2.9750407,2.117222,4.8383555,7.3448696,2.4396765,1.860259,1.2837651,2.5310547,3.2801914,2.356025
14,2.966121,2.1041193,4.7534065,7.4038725,2.3408506,1.7463531,1.2203624,2.5286267,3.273641,2.1942472
15,2.986111,2.1235952,4.878229,7.15971,2.251419,1.8145217,1.2729784,2.5116835,3.2726429,2.1907527
16,3.1509943,2.1603956,4.9303412,7.2838206,2.1759558,1.7795869,1.2865146,2.4631839,3.2062452,2.328835
17,2.9086637,2.0928214,4.887114,7.3275,2.3399267,1.8635576,1.4018302,2.5108066,3.26747,2.3495393
18,3.1165912,2.1175225,4.9891276,7.3199983,2.4149156,1.9041493,1.3283987,2.541262,3.2933342,2.4624894
19,3.068908,2.1078556,4.879253,7.418261,2.326671,1.8070318,1.2675908,2.5330033,3.2805264,2.2707062
20,3.101493,2.1355195,5.0235825,7.236245,2.2690008,1.9167765,1.3454852,2.5244648,3.2820196,2.2466002
21,3.213315,2.1926131,5.126756,7.40313,2.2061296,1.872727,1.3558319,2.4847155,3.2272708,2.4082708
22,3.02361,2.1555789,5.063599,7.4190297,2.3729653,1.847661,1.4150026,2.5095015,3.2806292,2.4192734
23,3.1890974,2.1391098,5.08609,7.372664,2.4386826,1.9405081,1.3524007,2.5451906,3.2987604,2.507024
24,3.2005723,2.137665,5.0644813,7.5050592,2.3445573,1.8973117,1.3329408,2.543615,3.295647,2.3435285
25,3.1538205,2.100087,5.0666356,6.978839,2.1703563,1.8210734,1.3206402,2.4974732,3.269448,2.365058
26,3.133287,2.108864,5.029283,7.019411,2.0143828,1.7615393,1.3037922,2.4576845,3.2068539,2.5111518
27,3.0883906,2.1064768,5.060671,7.1261177,2.2087352,1.8020972,1.3912201,2.4934723,3.2695632,2.553281
28,3.1824486,2.063754,5.037353,7.0616765,2.322425,1.8818083,1.332793,2.5145211,3.27475,2.6291065
29,3.1636126,2.061264,4.9593463,7.1600857,2.2348318,1.7912505,1.2728639,2.522795,3.2772808,2.4274971
30,3.2071989,2.066294,5.1141963,6.8804283,2.1201246,1.8505883,1.346285,2.5030503,3.272958,2.4457388
31,3.1579995,2.1252997,5.176411,7.013172,2.0097203,1.7724693,1.3326938,2.4518983,3.2068686,2.5947244
32,3.1725914,2.1069138,5.165257,7.0130253,2.140722,1.8117126,1.4013641,2.4870932,3.2668042,2.6899545
33,3.2577221,2.0820947,5.152915,7.0390015,2.3134387,1.8703467,1.3494569,2.5048237,3.2728987,2.7062283
34,3.2762377,2.075438,5.1282854,7.0729094,2.222848,1.7577982,1.2825185,2.5046394,3.2764251,2.5496721
35,3.3064988,2.100407,5.3887067,6.7917805,2.1046274,1.8094034,1.3790509,2.4657493,3.2569933,2.659928
36,3.1635084,2.123677,5.4213147,6.836195,1.9432303,1.7158151,1.3458495,2.4185984,3.193161,2.8315876
37,3.288536,2.160905,5.43515,6.9538355,2.1541908,1.7674085,1.4155457,2.4608686,3.2590084,2.9135613
38,3.412999,2.1109724,5.46695,6.945601,2.3034813,1.8470045,1.3817638,2.4832127,3.2749522,2.989753
39,3.3724627,2.0859766,5.3469586,6.9308596,2.1770384,1.7335815,1.3084378,2.4807525,3.2653239,2.740878
40,3.3069563,2.108464,5.427339,6.7230053,2.0783384,1.7157704,1.3416505,2.4477117,3.2477293,2.6908383
41,3.1763165,2.1560087,5.4955006,6.895262,1.9675342,1.6910688,1.3450977,2.411695,3.1932206,2.843395
42,3.3190424,2.1644554,5.511934,6.94213,2.1685646,1.795036,1.4323068,2.4542942,3.2528217,2.9671416
43,3.4250593,2.1121123,5.522051,6.9214296,2.3088937,1.8473686,1.3841304,2.4741662,3.269111,3.0610876
44,3.4015586,2.0871007,5.4086895,6.91587,2.1808753,1.7604622,1.3294177,2.475563,3.2630172,2.8037424
