,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX
0,2.9676983,2.198546,5.3905277,7.821509,5.823703,2.2333498,1.7197145,2.7867641,3.4059186,3.129862
1,2.982055,2.2076294,5.431623,7.6466746,5.440172,2.218542,1.7162906,2.7613158,3.3882835,3.222303
2,2.9854195,2.2503936,5.55637,7.5194902,5.0257683,2.215682,1.7185836,2.727734,3.3683987,3.208681
3,2.9624615,2.2477288,5.703215,7.363493,4.695537,2.1973608,1.7254775,2.7029977,3.358805,3.1537719
4,2.9745283,2.283884,5.7665825,7.2954335,4.5315156,2.1963296,1.7232018,2.6814837,3.342558,3.1614633
5,3.0083299,2.4195237,6.1726813,7.2764835,4.2358856,2.202663,1.7509575,2.6395338,3.327941,3.0585384
6,3.0445602,2.5447156,6.6989346,7.4293017,4.03541,2.3019118,1.8184642,2.6005435,3.3008466,2.8561587
7,3.0929995,2.6750202,6.9397597,7.583195,4.03998,2.3238854,1.8445374,2.5890186,3.2947304,2.8197608
8,3.1002414,2.7087154,7.1021485,7.547886,3.9280136,2.375048,1.8622899,2.5682776,3.2774916,2.7852166
9,3.0603516,2.710251,7.0005813,7.4637337,4.0028505,2.2758536,1.8279517,2.56659,3.2750611,2.8181787
10,3.1170456,2.6636763,6.9409375,7.4797473,3.8811557,2.354451,1.855283,2.5812287,3.2863321,2.843379
11,3.117755,2.722865,6.906756,7.4294324,3.895736,2.28859,1.8348498,2.5751941,3.2794046,2.8713698
12,3.1227605,2.7619636,7.079418,7.3698754,3.8385,2.2914762,1.8481154,2.5582952,3.2700644,2.8427765
13,3.11922,2.7791965,7.1490583,7.3555355,3.7864194,2.3234558,1.8524268,2.5471961,3.2609055,2.8248997
14,3.1323223,2.7978754,7.216153,7.3849154,3.7542133,2.3566074,1.8770787,2.549537,3.2573702,2.8046474
15,3.160358,2.7688007,7.1689186,7.292761,3.6532843,2.353847,1.8695083,2.5515683,3.2636733,2.8581078
16,3.1649952,2.7607088,7.1220856,7.327426,3.6705935,2.359727,1.8783625,2.5574126,3.263343,2.8535378
17,3.141555,2.8037622,7.063678,7.3010383,3.695548,2.3357437,1.856823,2.5424273,3.2452128,2.8534884
18,3.1595414,2.8123984,7.2250075,7.2784595,3.6133423,2.3746054,1.8822188,2.5388513,3.243802,2.8301368
19,3.111955,2.7097745,7.2892194,7.2137556,3.591967,2.403248,1.8829923,2.5404894,3.25342,2.812558
20,3.1169758,2.7763278,7.386447,7.188838,3.539031,2.4256632,1.896469,2.5204725,3.2301636,2.779979
21,3.0923455,2.7663846,7.4904566,7.1221833,3.4913688,2.4414215,1.9018128,2.512414,3.2259567,2.7579968
22,3.088173,2.8285635,7.649333,7.1764607,3.5287411,2.462983,1.9063283,2.4949617,3.2118757,2.7242107
23,3.0678387,2.7766798,7.4842854,6.934764,3.4057925,2.3935483,1.8742514,2.4879496,3.2046087,2.7775707
24,3.0894969,2.7934973,7.5394287,6.9674153,3.414817,2.3999376,1.8856624,2.4923437,3.2098777,2.789784
25,3.1195707,2.7655694,7.419092,6.7900057,3.2483022,2.4333112,1.8942006,2.4846683,3.1922967,2.8310778
26,3.0558517,2.7469223,7.3619194,6.6738605,3.25104,2.3790798,1.8599957,2.4744768,3.1828344,2.8375049
27,3.0590746,2.7291706,7.3130245,6.5862193,3.1916077,2.3687599,1.8504066,2.4737327,3.1836908,2.8681617
28,3.0199268,2.6687067,7.336482,6.4554777,3.1436357,2.3762574,1.8463625,2.462251,3.1726043,2.855613
29,3.0708911,2.7322156,7.2774744,6.3079014,3.0038388,2.3647153,1.8538635,2.4545875,3.1574335,2.9427695
30,3.0535402,2.6829212,7.3063374,6.353492,3.0341597,2.39546,1.8633263,2.4621012,3.1662924,2.898445
31,3.0139759,2.6654422,7.1610146,6.3728986,3.118202,2.3228378,1.8208565,2.4635143,3.1717696,2.9325008
32,3.0694892,2.5849133,7.097652,6.2743416,2.9865541,2.368645,1.8433708,2.4792886,3.183824,2.9970531
33,2.9880226,2.581159,6.943514,6.0474095,2.9464114,2.285467,1.7878472,2.457014,3.1620188,3.0371182
