,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX
0,2.561226,1.310216,3.9300203,6.260405,1.5687474,1.3159915,1.2388215,2.2886443,2.9246826,1.4108883
1,2.5397844,1.3720851,4.13815,6.159883,1.6528122,1.1620835,1.2123399,2.2608328,2.9363804,1.503041
2,2.5344596,1.3014548,3.897212,6.10372,1.6470804,1.31068,1.2054178,2.2716618,2.9241624,1.6442491
3,2.5379353,1.391569,4.063727,6.0890446,1.6482608,1.3145959,1.2526689,2.2735555,2.9243112,1.6110054
4,2.5345602,1.3093045,4.141279,6.0318775,1.6924057,1.2232478,1.2239082,2.2631264,2.868492,1.4141437
5,2.5626795,1.3158666,3.9502301,6.2940135,1.5768151,1.3545463,1.2462662,2.2838917,2.9121587,1.4022348
6,2.5382712,1.3706558,4.129523,6.152277,1.649219,1.1379552,1.2079172,2.2586133,2.9365835,1.5038034
7,2.5360873,1.304314,3.892323,6.1212525,1.6483139,1.2922703,1.2101281,2.2662463,2.9158735,1.6417252
8,2.554138,1.4024533,4.08971,6.141781,1.663529,1.3468482,1.2673638,2.2798097,2.927776,1.6084355
9,2.5512342,1.3189582,4.109237,6.0722394,1.6898464,1.1269078,1.2094513,2.2568038,2.8669455,1.4137619
10,2.577762,1.3292946,3.9824317,6.367426,1.5951396,1.380722,1.2673161,2.28835,2.9134686,1.4040538
11,2.594779,1.4057229,4.180455,6.3225408,1.6833742,1.1045033,1.2241794,2.2650397,2.9470038,1.5066113
12,2.5679913,1.3263775,3.9356003,6.225578,1.6735873,1.3195758,1.2189997,2.2768447,2.9299603,1.6456314
13,2.5877247,1.421464,4.124943,6.245221,1.6851697,1.3418512,1.2842584,2.288375,2.940286,1.6147377
14,2.5599086,1.3277423,4.1809087,6.117706,1.7150502,1.2573328,1.2447096,2.2707675,2.8743463,1.4161528
15,2.5895078,1.3381028,3.9973807,6.405413,1.6067328,1.3800397,1.2666895,2.2890966,2.9119642,1.4003357
16,2.5892985,1.4025447,4.1674423,6.3111587,1.6839639,1.1141087,1.2186798,2.264032,2.9427133,1.5035176
17,2.5607967,1.3243561,3.982955,6.220233,1.6801206,1.4096329,1.2430996,2.2842283,2.9282577,1.6321484
18,2.561496,1.4059119,4.0922303,6.165144,1.6673781,1.3404704,1.2678019,2.2783265,2.9268813,1.6087848
19,2.589207,1.3488915,4.2144914,6.2187395,1.7357254,1.2515486,1.2526362,2.2741914,2.87814,1.4152259
20,2.616201,1.3544016,4.037802,6.4792504,1.6223799,1.4004213,1.2845845,2.2999525,2.9267054,1.4067137
21,2.61713,1.4244236,4.2529564,6.4120946,1.7123221,1.2010735,1.259184,2.2771554,2.9560153,1.5107753
22,2.5880163,1.3404247,4.0138555,6.288964,1.700439,1.4266591,1.2600988,2.2946393,2.945681,1.646015
23,2.625421,1.4445925,4.1286855,6.359248,1.7047141,1.2951326,1.283036,2.2871408,2.9420264,1.6188098
24,2.6093018,1.3616147,4.2695994,6.2734847,1.751194,1.2857008,1.2689793,2.288677,2.9007316,1.4236728
25,2.6015196,1.3440776,4.0426707,6.4327836,1.6153603,1.4471015,1.288888,2.3045883,2.932495,1.4117435
26,2.599766,1.4098597,4.227331,6.3396635,1.6968623,1.1774498,1.2533242,2.2726848,2.9478757,1.5119045
27,2.5697029,1.3330665,3.972243,6.2679925,1.6861588,1.379364,1.2360656,2.2769227,2.9222987,1.6315145
28,2.5621727,1.4097589,4.15029,6.1777673,1.6793659,1.4228239,1.2936835,2.2950068,2.9408395,1.6125096
29,2.5757978,1.3407184,4.2091255,6.186096,1.7329216,1.2967393,1.2584243,2.2724607,2.8689358,1.4129449
