,KRW-BTC,KRW-ETH,KRW-ADA,KRW-TRX,KRW-ETC
2019-01-01 09:00:00,0.0207358984791792,0.0505734905448598,0.025697345495284,0.0326369293130222,0.0362421027734356
2019-01-02 09:00:00,0.0136655282381532,0.0856317004640647,0.0555127099302588,0.0181823190831909,0.0176401046202734
2019-01-03 09:00:00,-0.0145987994211527,-0.0290390775087594,-0.0470916075338503,0.0044943895878395,-0.0547613283294481
2019-01-04 09:00:00,0.0044253012709614,0.0368936633451308,0.0248459985865308,0.0692917804713917,0.0388147042155093
2019-01-05 09:00:00,-0.0020937543998744,0.0089427972301301,0.0242436116099926,0.0409893445331968,-0.0222421487337207
2019-01-06 09:00:00,0.0512932943875519,0.0008612028664902,0.0860128746600401,0.0198813705538287,0.0530650802489471
2019-01-07 09:00:00,-0.0046568439851046,-0.0332586079605636,-0.0166208812360402,0.0348197651592281,-0.1091046413047323
2019-01-08 09:00:00,-0.004232103432141,-0.0083408288139619,0.0092679069307815,0.1080185768393029,0.0109191257753149
2019-01-09 09:00:00,-0.0049228114632171,-0.0035960482264183,0.0660364761333491,0.0692203768911858,-0.001811594698351
2019-01-10 09:00:00,-0.0868890303815366,-0.1570067509156416,-0.1547265508480677,-0.0795120629277335,-0.1121326646508666
2019-01-11 09:00:00,0.0034196418277812,-0.0021097054238499,-0.0060667526822375,-0.0315262536467741,0.0100909029819629
2019-01-12 09:00:00,-0.0007317965932145,-0.0070646708521913,-0.0040650462481695,-0.0624055661874294,0.0247905605800653
2019-01-13 09:00:00,-0.0334977356084102,-0.0800427076735363,-0.0871965450301552,-0.1036784294748414,-0.0826579429006137
2019-01-14 09:00:00,0.0334977356084102,0.0969148126529049,0.0871965450301552,0.1837211371483778,0.0324465930272737
2019-01-15 09:00:00,-0.0157406102846877,-0.0596012697049186,-0.0268333953030648,-0.0465200156348926,-0.0367109918137327
2019-01-16 09:00:00,0.0044521468544171,0.0154188076671832,0.0429953632600632,0.0253178079842895,0.0273989741881148
2019-01-17 09:00:00,0.0056601603063892,-0.0025533480952351,0.0099701723198495,0.0071174677688641,0.0347328069188925
2019-01-18 09:00:00,-0.007142007947273,-0.020292155422771,-0.0220670940286784,-0.0251359732715421,-0.0274826456938335
2019-01-19 09:00:00,0.0169100953834799,0.0253923486276104,0.0280018295484931,-0.0109690313705739,0.0061728591070817
2019-01-20 09:00:00,-0.0323524944066822,-0.0407917139709645,-0.0464260968745513,-0.0260722403097752,-0.0301949019459684
2019-01-21 09:00:00,-0.0027648628898901,-0.0125691999455401,-0.0103843093057167,0.0727593542824283,0.0021119332031425
2019-01-22 09:00:00,0.0100176144523196,0.0155926338435374,0.0165635256716747,0.031090587070031,0.0125787822068605
2019-01-23 09:00:00,-0.0042452304984745,-0.0113853222251236,-0.0103200090319894,0.0101523714640179,-0.0083682496705161
2019-01-24 09:00:00,-0.0032585565868004,-0.007278331306491,-0.010427623162259,0.0033613477027047,-0.0042105325363444
2019-01-25 09:00:00,-0.0065491417962189,-0.0158887279750441,-0.0147837961842371,-0.0101181301655843,0.0063091691932655
2019-01-26 09:00:00,0.0015151518050107,0.0023410077019736,0.0021253993123133,0.0750760264403571,-0.0042016868537011
2019-01-27 09:00:00,-0.0030326027790437,-0.0288614616520241,-0.034560675065467,0.0186921330121521,-0.0116465053863219
2019-01-28 09:00:00,-0.0316262378385463,-0.05822077450504,-0.0588405000229332,-0.0836500292869248,-0.0797765024277232
2019-01-29 09:00:00,-0.0086580627431143,-0.0111159759399086,-0.0164516048920053,0.0133335308694655,-0.0023094698486616
2019-01-30 09:00:00,0.0039447782910162,0.0254682695792514,0.0303407170526721,-0.0066445427186687,0.011494379425736
2019-01-31 09:00:00,-0.0092288064376209,-0.01904013516695,-0.0327131974063026,-0.0797649684688623,-0.0126511175535597
2019-02-01 09:00:00,0.0108023708850506,0.0051129212364511,0.0071006215495765,0.0389429739486071,-0.0034782643763247
2019-02-02 09:00:00,0.0101682534292528,0.0309648169992406,0.0210042727705319,-0.0034782643763247,0.0195520892073854
2019-02-03 09:00:00,-0.0088588385505286,-0.0241880015678166,-0.0281048943201085,-0.0211275464258755,-0.021877671650861
2019-02-04 09:00:00,0.0002616773533183,0.0033712632014086,0.0,0.062088904056941,-0.0081823951549395
2019-02-05 09:00:00,0.003395589001137,-0.0025273812947883,-0.0023781224049672,-0.0305626504101668,-0.0011743982559409
2019-02-06 09:00:00,-0.0115395982850206,-0.0187319227631146,-0.0314415258348192,-0.0244340253372818,-0.024986427782732
2019-02-07 09:00:00,-0.0021124908833058,0.0008591065820482,-0.0024600258408624,0.0105449131766146,0.0331783986973182
2019-02-08 09:00:00,0.0580244880094777,0.114294298814789,0.0939657924183321,0.0241807981972148,0.0544352065550182
2019-02-09 09:00:00,-0.0027475975821609,-0.0034529096266773,0.0089286307443008,-0.0206903932574462,-0.0211943237333986
2019-02-10 09:00:00,0.0062336568894423,0.0502166196699906,0.0392207131532811,-0.0140353181163832,0.0266979149503772
2019-02-11 09:00:00,-0.009239671177049,-0.0304290638502902,-0.0259754864032601,-0.0470249386448631,-0.0244456617460535
2019-02-12 09:00:00,-0.001255177772423,0.0090023113589658,0.0021905813798186,-0.0111733005981253,0.0011242272122817
2019-02-13 09:00:00,0.0005022601813262,0.0052141645135002,-0.0043859719432544,0.0,0.0167134809737401
2019-02-14 09:00:00,0.0002510355228455,-0.0044676172597153,-0.0155041865359653,-0.0304205967007118,0.0044101504775522
2019-02-15 09:00:00,0.0005018820682511,0.0037243990909825,0.0,0.0115164420615592,-0.0044101504775522
2019-02-16 09:00:00,0.0040060143709386,0.0085138400630473,0.0110988930680484,-0.0038240964384033,0.003309434901368
2019-02-17 09:00:00,0.0094504558115176,0.081034588502451,0.0153343640001071,0.0038240964384033,0.0120417437543931
2019-02-18 09:00:00,0.0473747357661018,0.0717988110542329,0.0733312730855497,0.033774317118604,0.0331758622388989
2019-02-19 09:00:00,0.0054149632019164,-0.0108143547577768,0.0140423571230385,-0.0074074412778619,0.0392207131532824
2019-02-20 09:00:00,0.0130629335943144,0.0324080587588628,0.025566780972007,0.0147604155831211,0.0328551204167961
2019-02-21 09:00:00,0.0030082170087872,-0.0090188762468397,-0.0375909739388085,-0.0036697288889624,-0.0328551204167961
2019-02-22 09:00:00,0.0041503402900584,0.0093284258546351,0.0120241929668014,0.0036697288889624,0.0387145121806895
2019-02-23 09:00:00,0.0301439253909254,0.0600600770339507,0.0486004288496331,0.0109290705321902,0.0173749544703536
2019-02-24 09:00:00,-0.0695671440907901,-0.1476624955403433,-0.1230149144157164,-0.0597192347016224,-0.1372292671389541
2019-02-25 09:00:00,0.0182620988909647,0.0338790288995234,0.0399632568118373,0.0303053494953289,0.0324002423254228
2019-02-26 09:00:00,-0.0063656940173455,-0.0111659616602892,-0.0166324000491417,-0.0037383221106073,0.0031830265601211
2019-02-27 09:00:00,0.0073053229330852,-0.0052980256375541,0.0062696130135955,0.0037383221106073,0.0084388686458645
2019-02-28 09:00:00,-0.004471121697211,-0.0016614059312551,-0.0062696130135955,-0.0188329483330922,-0.0158817525529428
2019-03-01 09:00:00,0.0018850146957714,-0.0009981701045038,0.0020942416031144,-0.0038095284166677,-0.0010678057608313
2019-03-02 09:00:00,0.0011763323318589,-0.017123131140103,-0.0084034107963795,-0.0349550150335766,0.007450806155866
2019-03-03 09:00:00,-0.0032972239009971,-0.0163882124579117,-0.0084746269909721,-0.0119285708652738,-0.005316333627233
2019-03-04 09:00:00,-0.0200149640630868,-0.0325374163554563,-0.0434851119397388,0.0198026272961797,-0.0314048548287466
2019-03-05 09:00:00,0.0223712328252627,0.0673794321391767,0.0498478057275675,0.0270809586026707,0.0260601066698651
2019-03-06 09:00:00,0.0025854991486031,0.0089360184238671,-0.0084926200456538,-0.0231670592815342,0.0064102783609207
2019-03-07 09:00:00,0.0067844452534657,-0.0023090889362595,0.0084926200456538,-0.0039138993211365,0.0231589297620296
2019-03-08 09:00:00,0.0048842985809116,-0.0153081192326549,0.0,-0.0278347989934437,-0.0295692081229503
2019-03-09 09:00:00,0.0096976054379851,0.0159684031787303,0.0850715121718033,0.0160003413464409,0.0032102756302485
2019-03-10 09:00:00,-0.0036832454162976,-0.0112845538663037,-0.0215906325923675,0.0039604012160969,0.0148465081169941
2019-03-11 09:00:00,0.0002306007158843,-0.0093897403498406,0.0540672212702761,-0.0240011520995429,-0.0127120355883612
2019-03-12 09:00:00,-0.0025395373223613,0.0033636089566844,-0.0132452267500209,0.0,0.0137641135391657
2019-03-13 09:00:00,-0.0002311871470244,-0.0101249599347283,-0.0134230203321408,0.004040409537005,-0.007387896399889
2019-03-14 09:00:00,0.0027707244693857,0.0023716765309718,0.0285461819063614,0.008032171697264,0.0168071183163807
2019-03-15 09:00:00,0.0050598084030273,0.0257238169220634,0.0350266221112511,0.0198026272961797,0.0175533675809003
2019-03-16 09:00:00,0.0195371957096135,0.0302118154082382,0.0250460319260872,0.0078125397367934,0.0182560851158104
2019-03-17 09:00:00,-0.0045095905059753,-0.0132068274872789,-0.0214293914558991,-0.0038986404156569,-0.0162110946280815
2019-03-18 09:00:00,0.0074299565037847,-0.0029225544426019,0.0089847864078151,-0.0039138993211365,0.0020408170348513
2019-03-19 09:00:00,0.0062612011343397,0.0064830048780777,0.0386012836968117,-0.0039292781398896,0.0419223063862634
2019-03-20 09:00:00,0.0104225358606946,0.0067622218719414,0.0305108412635384,0.0078431774610261,0.0203200024909584
2019-03-21 09:00:00,-0.0093085778531101,-0.0237062570936661,-0.0168354144638618,-0.0197245053477788,0.0264665731881628
2019-03-22 09:00:00,-0.0002226923514392,0.0065509569358042,0.0985461792380952,0.0079365495957364,0.0203146413511792
2019-03-23 09:00:00,0.003779041954349,0.0084525860858057,0.0911055485222931,0.0797386176605501,0.0027384772933043
2019-03-24 09:00:00,0.0039858334433784,-0.0012957565790934,-0.0227282510775559,-0.0409740742103057,-0.0027384772933043
2019-03-25 09:00:00,-0.0084332501580437,-0.012066019532952,-0.0410614867977745,-0.023077947282545,-0.0278053130803357
2019-03-26 09:00:00,0.0013363030941775,0.0019665689720422,0.0496452304891663,-0.0078125397367934,-0.0037664827954788
2019-03-27 09:00:00,0.0121669458002653,0.0277705931237193,0.0701318237740817,0.0308904870193384,0.0177657781520235
2019-03-28 09:00:00,0.0004396570745708,-0.0076726719116599,-0.0147159846325122,-0.007633624855071,-0.0139992953565446
2019-03-29 09:00:00,0.0198026272961797,0.0390232017957359,0.0765117039009775,0.0114286958236227,0.0332747888848725
2019-03-30 09:00:00,-0.0010779347815343,-0.0083682496705161,0.01363939309332,-0.0076045993852194,-0.0164989993800368
2019-03-31 09:00:00,0.0053780919130979,-0.000622665026345,-0.0224168789145426,0.0151518050206025,0.0119431828441758
2019-04-01 09:00:00,0.0106701823273009,0.0012449425822058,0.0310006226059336,0.0369045569354509,0.0
2019-04-02 09:00:00,0.1385337189426945,0.1233318083152692,0.1483779007415169,0.0766926207882541,0.1023422666934479
2019-04-03 09:00:00,0.033260676119168,-0.0002749896896201,0.0710959216837299,-0.0169208774883369,0.013104200621985
2019-04-04 09:00:00,-0.0041200237410894,-0.0152420852989365,-0.0318752085304483,0.0,-0.0122801379465915
2019-04-05 09:00:00,0.0202565561638206,0.0447795259528884,0.0416313834758135,0.0466751385701296,0.0699808511490704
2019-04-06 09:00:00,0.0188191649119886,0.0140529954209096,0.0,-0.0032626456348161,0.0530965829994567
2019-04-07 09:00:00,0.0199955393035189,0.0458016764042348,-0.0097561749453651,0.075507552508145,0.2437598657283661
2019-04-08 09:00:00,0.030166440436341,0.0449983719664466,-0.0198026272961788,0.0673754024727704,-0.0575613959127014
2019-04-09 09:00:00,-0.0150528026262932,-0.0208948320944983,-0.03459144476962,-0.0200292818755718,-0.0257209525170623
2019-04-10 09:00:00,0.0272908602359045,0.010987779939322,0.0738121579229007,0.0057637047167498,0.0135553523533751
2019-04-11 09:00:00,-0.0509007258750386,-0.0717198222071804,-0.0748478907964322,-0.118861202876729,-0.1119098636692488
2019-04-12 09:00:00,0.0062941434294465,-0.0049692792201909,-0.0010368067284405,-0.0064935293105481,0.0102145934097173
2019-04-13 09:00:00,-0.0013575430559331,-0.0018370297778673,0.0062047768868831,-0.0098200461809754,-0.0027137058715958
2019-04-14 09:00:00,0.0116486503286576,0.0179622166281614,0.0061665149156642,0.0259754864032606,0.012154099650683
2019-04-15 09:00:00,-0.016585250702171,-0.0375914940960733,-0.0238476827588911,-0.0194180858571013,-0.0355228606585136
2019-04-16 09:00:00,0.0276018869086716,0.0308609483672448,0.0114763909563437,0.0162078102268532,0.0103771252892936
2019-04-17 09:00:00,-0.0033255767263771,-0.0067761531105379,-0.0125262598191797,-0.0162078102268532,-0.0180560460934486
2019-04-18 09:00:00,0.0109326913001925,0.0454972409723861,-0.012685159527316,0.0097561749453642,0.0228620972255466
2019-04-19 09:00:00,0.0027967444403795,-0.0025018777123229,-0.0291439946690816,-0.0163135754915235,-0.0068728792877621
2019-04-20 09:00:00,0.0088322458354763,0.0064919079435252,-0.0356782546587881,-0.0132452267500204,-0.0062262394150991
2019-04-21 09:00:00,0.0006511476707355,-0.0190960576622138,-0.0276197073383999,-0.0339015516756813,-0.0447041444259177
2019-04-22 09:00:00,0.0148605545259883,0.0078332681019333,0.0589071755796988,0.0034423441909727,-0.0043636432877729
2019-04-23 09:00:00,0.0335808332636951,-0.0005035246833475,-0.0530898235137859,-0.0314161962333789,0.0043636432877729
2019-04-24 09:00:00,-0.0054411327400831,-0.0162481360761805,-0.0104957231720135,-0.0251359732715421,-0.0467965069617388
2019-04-25 09:00:00,-0.0470769015433649,-0.0735371677961751,-0.0406754636386095,-0.0146522767868706,-0.0348197651592272
2019-04-26 09:00:00,0.0027739268827264,0.0060423144559642,-0.0147604155831206,0.0146522767868706,-0.0023649991314993
2019-04-27 09:00:00,-0.0037547999383171,0.0062781699320773,0.0086366977325917,-0.0183491386681966,0.0078616757114016
2019-04-28 09:00:00,0.003917732728901,-0.0060043848516535,-0.0185994202362662,0.0,0.0193879667359748
2019-04-29 09:00:00,-0.017917796690277,-0.0224230847988948,-0.0619552940021401,-0.0454623740767572,-0.0139213385186085
2019-04-30 09:00:00,0.0144906207531612,0.0397912283008619,0.0706780907424935,0.0417517946802212,0.0486418072223457
2019-05-01 09:00:00,0.0121863560269979,-0.0078325856207666,-0.0162605208717794,0.0037105793965359,-0.0089419373756598
2019-05-02 09:00:00,0.0215680538773206,0.0107875911289987,-0.0037902761737811,0.0,-0.0037495357014787
2019-05-03 09:00:00,0.0416372145326064,0.0296004697762892,0.0125787822068597,0.0073801072976227,0.0426535243592312
2019-05-04 09:00:00,0.0184759292406599,-0.0186626523146369,-0.036923354104597,-0.0260722403097752,-0.0351684594726648
2019-05-05 09:00:00,-0.0022349707582307,0.0037076313658932,-0.005201572196074,0.0149815536156165,-0.0097415532453002
2019-05-06 09:00:00,-0.0126089932308648,0.052772506448699,0.005201572196074,0.0147604155831211,-0.0105981309918234
2019-05-07 09:00:00,0.0198914806437873,-0.0200082652887729,-0.0383391303959488,0.0072993024816114,-0.0007613247417594
2019-05-08 09:00:00,0.0300489352700079,0.0142242682759938,0.0133870807824587,0.0322031404946345,0.0060744302195292
2019-05-09 09:00:00,0.0441330753096913,0.0142734362636485,-0.0365646690951653,-0.039502442976246,-0.0083618883271281
2019-05-10 09:00:00,0.0300672703821565,0.0116179776690934,0.0272125635248858,0.0181493185056771,0.0121397545506116
2019-05-11 09:00:00,0.1101787757680057,0.0906297919032184,0.1608396679780543,0.0525514953264303,0.0585819016248017
2019-05-12 09:00:00,-0.0239459984506549,-0.0108328750629222,-0.0600533564481429,-0.0525514953264303,-0.0325290697191444
2019-05-13 09:00:00,0.1219901396428486,0.0497945544108446,0.0439239745182584,0.0353393664453087,0.0508523448691242
2019-05-14 09:00:00,0.028727481393286,0.1110438169279053,0.159611105407575,0.1239369012307616,0.0913664052124421
2019-05-15 09:00:00,0.0112013733345861,0.12104064676695,0.0944096844710742,0.1129999722157841,0.134009289885709
2019-05-16 09:00:00,-0.0147871185813457,0.0855839065099903,-0.0460911072002669,-0.0621669064165515,0.027489361497798
2019-05-17 09:00:00,-0.0625612555222829,-0.0746883271538081,-0.0483185772708072,-0.0477702762686864,-0.0500382311844109
2019-05-18 09:00:00,-0.0076775808990365,-0.0390175505886709,-0.051814534951867,-0.0185190477672376,-0.0080137807235551
2019-05-19 09:00:00,0.0960002860771727,0.085499083815792,0.0714230063402432,0.0486418072223457,0.0607598391785515
2019-05-20 09:00:00,-0.0135802636484037,-0.0235497391694305,0.0,-0.0029717703891574,-0.0374699480974634
2019-05-21 09:00:00,-0.0075432521114287,0.0064330118757514,-0.0097561749453651,0.0118344576470028,-0.0011235956238255
2019-05-22 09:00:00,-0.0212570444229562,-0.0224466985307163,-0.0753153372264385,-0.0512932943875505,-0.0548794928635647
2019-05-23 09:00:00,0.0193623070140027,-0.0050573270299008,0.0250535024455507,0.012307847674597,0.0123931949153455
2019-05-24 09:00:00,0.0093336108344175,0.010591004267983,0.0,0.01818231908319,0.0266219425682354
2019-05-25 09:00:00,0.0014603110971016,0.0006686727096365,-0.0114049966139901,-0.0060241146033805,-0.0086034370655578
2019-05-26 09:00:00,0.0709089000637916,0.0557369494925712,0.051814534951867,0.1059645627918679,0.0483511825996085
2019-05-27 09:00:00,0.0074486438704788,0.014591927537122,0.0577083176206461,0.120195582061767,0.0544715534057491
2019-05-28 09:00:00,-0.0041527897819264,0.0014008874576809,0.0185190477672376,-0.0096853057344632,0.0149602996510278
2019-05-29 09:00:00,-0.0007745183851213,-0.0009337068838952,0.0,-0.019656652549552,0.0
2019-05-30 09:00:00,-0.0200544749877771,-0.0314725113995635,-0.0663750689448727,-0.0614003568642562,0.0117079474311321
2019-05-31 09:00:00,0.0256561894619977,0.0418497438399079,0.0571584138399492,0.0564252222241425,0.0580015131226705
2019-06-01 09:00:00,-0.0031833336099396,-0.0145897357442912,0.0183491386681966,0.1285313822078171,-0.0105617880511079
2019-06-02 09:00:00,0.0148648145855858,0.012121360532344,0.0531098253139479,0.0065574005461588,0.1017826943099411
2019-06-03 09:00:00,-0.0493662463032507,-0.0518299975791798,-0.0807613566444587,-0.1007716898298469,0.002612104227925
2019-06-04 09:00:00,-0.0526680605383198,-0.0325729383673341,-0.0478560211776351,0.0378295698730495,-0.1209401881345701
2019-06-05 09:00:00,0.0101736679062334,0.0161710617335391,-0.009852296443011,-0.0306266575789915,-0.0223278935698765
2019-06-06 09:00:00,-0.0092253510973776,0.0034667801952092,-0.0099503308531678,-0.0515451518375655,-0.0279845277620829
2019-06-07 09:00:00,0.0263993713828867,0.0023045277688868,0.0392207131532806,0.0322208790111631,0.0364782086024106
2019-06-08 09:00:00,-0.0016425422027772,-0.0137408005842161,-0.0096619109117366,-0.0347429484438732,0.0274796486264623
2019-06-09 09:00:00,-0.0269709689427983,-0.0444820711117834,-0.0487416216583183,-0.0733312730855493,-0.0294716811577036
2019-06-10 09:00:00,0.026765461338293,0.0478104150064613,0.0584035325700549,0.0477544312959001,0.0128778401764915
2019-06-11 09:00:00,-0.0149086517449923,-0.0116979943598671,0.0284379353205332,-0.0235921820168205,-0.0148738488232069
2019-06-12 09:00:00,0.0222804471847268,0.0581198312111137,0.0807613566444587,0.0716418796585283,0.0411016756855531
2019-06-13 09:00:00,0.0133754147241944,-0.0229415692424055,-0.062242308877221,-0.0275361578086053,-0.0125423737770908
2019-06-14 09:00:00,0.0516857689446403,0.030997848499993,0.0,-0.0231075750101492,0.0038759738446927
2019-06-15 09:00:00,0.0062887296345408,0.0053350197149732,0.0091324835632731,0.0103360093306621,-0.0097182494689214
2019-06-16 09:00:00,0.0171395098766957,0.0020323621472222,0.0,0.0102302682508144,0.0106849001000171
2019-06-17 09:00:00,0.0317049298497522,0.0122624741826911,0.0090498355199173,0.0201518154373081,0.0057803629154982
2019-06-18 09:00:00,-0.0139365556673247,-0.0196298560448866,-0.0460911072002669,-0.0100251466193785,-0.0282532187675581
2019-06-19 09:00:00,0.0146599484106886,0.0081479610915877,0.018692133012153,0.0,0.0049285462011496
2019-06-20 09:00:00,0.0255234272662292,0.0091651126983993,-0.0281708769666968,-0.0177895415634985,-0.0078973756949523
2019-06-21 09:00:00,0.055276890427315,0.0718854418677334,0.0094787439545438,0.0051151006667704,0.0196277154804427
2019-06-22 09:00:00,0.0331286445334093,0.0307498545505708,0.0370412716803496,0.1017826943099424,0.0259007284321555
2019-06-23 09:00:00,0.0225696409730353,0.0022302769211286,0.0269074529199242,0.0068886609951852,0.026169717733385
2019-06-24 09:00:00,0.0164245832082023,0.0109396645942201,0.0175443096509093,0.0293143876687751,-0.0009229349986004
2019-06-25 09:00:00,0.0783047453099854,0.0347825847438763,-0.0087336799687545,0.0088496152769823,0.0128442132742403
2019-06-26 09:00:00,0.1285876956440113,0.0897565635708232,0.0429250447170339,-0.0177782460212831,0.0027309985112324
2019-06-27 09:00:00,-0.1223665021370301,-0.1082830701004287,-0.1156843989994627,-0.1013823900733816,-0.1366531433387088
2019-06-28 09:00:00,0.0872549078316389,0.0398459085471998,0.0279087881170765,0.0341496598521184,0.0307874495948645
2019-06-29 09:00:00,-0.0489338995919688,0.0147346597569377,0.0181823190831904,0.0283706971292159,0.0234717392060641
2019-06-30 09:00:00,-0.069453617413334,-0.0626072762520113,-0.074801213082698,-0.0699923718200352,-0.0433754327512545
2019-07-01 09:00:00,-0.0429753629800586,-0.0131996966660121,0.0,-0.0025031302181184,-0.0171566464569554
2019-07-02 09:00:00,0.0136481856248842,-0.0170300039828212,-0.0497615095590635,-0.0279560772665901,-0.0153239458322094
2019-07-03 09:00:00,0.0879512355754137,0.0236516311567296,0.0151901654939745,0.0178804252778483,0.0090114577483166
2019-07-04 09:00:00,-0.0632678582582428,-0.059190548158126,-0.0557995975732126,-0.0387145121806904,-0.0095440809300164
2019-07-05 09:00:00,-0.0124899400769287,0.0196452945155698,-0.0160689049392006,0.0156661167443998,0.0116526742257772
2019-07-06 09:00:00,0.0177953832193864,-0.0043004653433165,0.010741241831413,0.0025873235649509,-0.0068692476188836
2019-07-07 09:00:00,0.0033016648357389,0.0463175686377628,0.0190481949706944,0.0698538272009159,0.0073957019611281
