,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX,HSI
0,4.117448,2.2030823,10.2293,10.818313,3.9154317,9.665311,4.4426394,4.4206514,5.3339014,3.6989245,5.0632787
1,4.1368337,2.2032833,10.236568,10.752036,3.9517822,9.663547,4.4384365,4.444866,5.3481493,3.6892083,5.0640564
2,4.140195,2.2449236,10.285911,10.796757,3.9653628,9.750165,4.450162,4.4363146,5.3359876,3.6790576,5.0714583
3,4.1343966,2.253224,10.166271,10.637459,3.9341137,9.656456,4.409448,4.4294457,5.350705,3.6678731,5.0570803
4,4.1443834,2.2057436,10.279226,10.811601,3.9378314,9.707371,4.447296,4.4292216,5.327306,3.6885986,5.0605965
5,4.1042686,2.1967242,10.275485,10.719963,3.9288538,9.70166,4.4465356,4.43785,5.328445,3.705341,5.068125
6,4.1309466,2.200759,10.27292,10.767405,3.9214132,9.741519,4.4472556,4.4367347,5.336334,3.661681,5.0754566
7,4.1402693,2.207726,10.274428,10.865044,3.9479609,9.721355,4.457206,4.4259925,5.3305187,3.6844995,5.0654974
8,4.1122093,2.1774426,10.291928,10.836216,3.925681,9.778506,4.4608817,4.439929,5.3319964,3.6690195,5.079852
9,4.1178265,2.179888,10.252789,10.828303,3.931443,9.725051,4.4482784,4.435786,5.34599,3.6764894,5.068022
10,4.1387033,2.2367585,10.230861,10.703713,3.9433336,9.703991,4.4282985,4.422871,5.341158,3.6734872,5.05402
11,4.138933,2.2390165,10.230375,10.823569,3.9525561,9.704912,4.4363956,4.4323034,5.3439965,3.6724494,5.069346
12,4.151159,2.2391567,10.302847,10.84458,3.974413,9.712635,4.45005,4.438548,5.3368726,3.678745,5.057741
13,4.140727,2.2226071,10.295615,10.740252,3.9581268,9.754553,4.449953,4.444957,5.3439393,3.6850615,5.064719
14,4.098038,2.140936,10.244607,10.928179,3.917765,9.7083,4.456841,4.4507427,5.3487687,3.6779804,5.078512
15,4.1361284,2.1977136,10.296047,10.889457,3.9424548,9.721728,4.465872,4.4374785,5.3373356,3.683789,5.0671096
16,4.13673,2.1945238,10.277715,10.775083,3.933507,9.690627,4.443232,4.43729,5.3405833,3.6817224,5.068645
17,4.1476655,2.2257843,10.307352,10.83916,3.9645104,9.758131,4.454778,4.445236,5.342394,3.6821005,5.062459
18,4.115915,2.1818519,10.177146,10.704033,3.9164643,9.6216345,4.4304857,4.430544,5.346996,3.6877463,5.066492
19,4.1218433,2.1924233,10.240478,10.73104,3.9062948,9.704227,4.4346642,4.42618,5.335604,3.670279,5.0652466
20,4.081318,2.1836264,10.205439,10.731593,3.9291296,9.659499,4.4402523,4.4497085,5.343081,3.7041967,5.0762377
21,4.1364036,2.2115693,10.238486,10.7759495,3.9422443,9.694348,4.439658,4.4358196,5.34361,3.6704252,5.0644994
22,4.165425,2.220219,10.276914,10.92583,3.9746947,9.714405,4.456477,4.4409633,5.349801,3.6911614,5.056833
23,4.107796,2.146034,10.303297,10.90342,3.9146948,9.709378,4.4617925,4.440237,5.336427,3.6847596,5.078009
24,4.1497035,2.2601352,10.23916,10.790837,3.96093,9.7219095,4.4418817,4.4380193,5.335,3.678387,5.071249
25,4.174222,2.259112,10.3026905,10.906155,4.0021696,9.76151,4.447898,4.4407363,5.3471828,3.6607153,5.059248
26,4.125188,2.1954482,10.268406,10.782563,3.9204748,9.716938,4.4487476,4.422914,5.331765,3.6734076,5.068715
27,4.1183844,2.1900468,10.286347,10.847167,3.9243608,9.738197,4.462587,4.425179,5.330515,3.6736984,5.0772643
28,4.143335,2.2270913,10.2552395,10.829453,3.9543576,9.640909,4.43028,4.423625,5.3381658,3.6878345,5.051019
