,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX,HSI
0,0.5102564,0.09519039,1.3462727,0.125015,0.4776165,1.3248429,0.6265281,1.1302086,1.1666467,1.0970203,1.1537472
1,0.5138244,0.09595955,1.3483924,0.12120624,0.47714683,1.3249731,0.63193345,1.1299895,1.1640048,1.0977473,1.1544706
2,0.51470226,0.097437866,1.3486717,0.12372381,0.48032257,1.3270608,0.6306138,1.130318,1.1652294,1.0969069,1.154408
3,0.50960183,0.08854298,1.3462349,0.1228743,0.47069833,1.3237087,0.6296356,1.1293029,1.163088,1.0964876,1.1539855
4,0.50673604,0.08702342,1.3430561,0.12422142,0.47111404,1.3207,0.619441,1.1286707,1.1638685,1.0959772,1.1526135
5,0.50483596,0.09232066,1.3447002,0.1261187,0.4723404,1.3228453,0.61501724,1.1288074,1.1633743,1.0959942,1.1529094
6,0.5111223,0.08722594,1.3454732,0.121099144,0.46913424,1.3243952,0.63108766,1.1296462,1.1650311,1.0970178,1.1537867
7,0.51306933,0.09987686,1.3472751,0.1272658,0.48212928,1.3254858,0.6352528,1.130012,1.1662711,1.0971838,1.1553109
8,0.5118521,0.09929009,1.3496225,0.1307771,0.48197228,1.3261112,0.63146704,1.1302379,1.165002,1.0980552,1.1548685
9,0.5193743,0.098739356,1.3496807,0.12667455,0.48726845,1.325903,0.6421211,1.1309435,1.166826,1.0986109,1.1561147
10,0.5054095,0.090460666,1.3442471,0.12367086,0.47225118,1.3225839,0.6205533,1.1273078,1.1641116,1.0963178,1.1528778
11,0.509269,0.091874845,1.3476498,0.12420294,0.47447023,1.3253343,0.6245311,1.1295037,1.1651341,1.0974715,1.1534772
12,0.50479543,0.09162411,1.3454891,0.11907154,0.47255957,1.3230565,0.6200922,1.129496,1.1653242,1.0961204,1.1526091
13,0.50776935,0.08395286,1.343049,0.11960146,0.46743643,1.321348,0.6225459,1.1285405,1.1641668,1.0959268,1.1530364
14,0.5106314,0.09035221,1.3470428,0.117688306,0.47232848,1.32526,0.6291474,1.129029,1.1656995,1.0965267,1.1536936
15,0.5194171,0.105038136,1.3492795,0.12869897,0.4878872,1.3274609,0.6410169,1.1316681,1.1672332,1.0981821,1.1561528
16,0.504768,0.090543635,1.3438109,0.11901545,0.47158945,1.3233383,0.6219249,1.1296302,1.1642573,1.0957439,1.1527307
17,0.51691794,0.09871511,1.3485724,0.12924919,0.481764,1.3264968,0.63439137,1.1312405,1.165582,1.0976493,1.1550883
18,0.5099639,0.093488865,1.3469994,0.12174589,0.4741967,1.3249183,0.6254023,1.1297058,1.1657681,1.0969216,1.1536696
19,0.505844,0.09116306,1.3436421,0.119097844,0.47155747,1.3217187,0.6192998,1.1288025,1.1636841,1.0965583,1.1522869
20,0.5083112,0.091046005,1.3451349,0.122343,0.46996224,1.3224713,0.62394214,1.1291246,1.1643965,1.0970812,1.1532137
21,0.5122969,0.097262904,1.3449558,0.12768088,0.47791716,1.3238224,0.6275306,1.130042,1.165276,1.0974535,1.1539353
22,0.5106356,0.09154706,1.345585,0.11895073,0.4736339,1.323906,0.6248427,1.1302131,1.1652621,1.09747,1.153387
23,0.5116103,0.09074339,1.346543,0.12486155,0.47590867,1.3238226,0.6303788,1.1301348,1.1642175,1.0975004,1.154014
24,0.5067209,0.0941233,1.3469396,0.12003916,0.47302794,1.3246102,0.6252165,1.1301502,1.1664366,1.096921,1.1536524
25,0.5077641,0.09166134,1.3449069,0.12534317,0.4742868,1.3225375,0.62289333,1.1291201,1.1640013,1.096417,1.1536347
