,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX
0,3.889472,2.3019602,9.111572,8.058977,3.6980026,8.745134,4.1456757,2.823363,3.2530727,3.0654874
1,3.901351,2.289207,9.0597105,7.9944606,3.685567,8.775821,4.165214,2.8195736,3.2542472,3.0736706
2,3.9087133,2.302888,9.085545,8.069353,3.6991901,8.776528,4.16803,2.823811,3.257972,3.0750227
3,3.8790534,2.2613006,8.981836,7.8664393,3.6424608,8.772972,4.159625,2.813695,3.2486422,3.0852485
4,3.896344,2.2941315,9.063271,8.01903,3.6886356,8.775644,4.165153,2.8215847,3.254682,3.070982
5,3.8462582,2.2586126,9.013376,7.8685875,3.6356416,8.759009,4.128762,2.8120935,3.24314,3.078736
6,3.9210424,2.3016136,9.089265,8.057589,3.7032146,8.778396,4.1717143,2.821127,3.2579648,3.0726807
7,3.8948774,2.3045242,9.12436,8.08387,3.7058702,8.757644,4.156614,2.8224142,3.2510853,3.067581
8,3.947285,2.3332653,9.162074,8.226796,3.7435184,8.789419,4.188727,2.829313,3.2598145,3.05966
9,3.8671505,2.277422,9.0413,7.929567,3.6630883,8.760139,4.1490116,2.8171456,3.249581,3.0778837
10,3.9307368,2.314413,9.143039,8.121531,3.7229767,8.802157,4.1825686,2.8205729,3.2558396,3.0594454
11,3.9383993,2.317135,9.126443,8.134381,3.7284427,8.793027,4.188311,2.8241796,3.2562213,3.0672677
12,3.9421854,2.3119876,9.128161,8.095761,3.7197864,8.822884,4.2061706,2.8215241,3.2562537,3.0745895
13,3.857729,2.2691581,9.024738,7.917071,3.655403,8.753623,4.1353903,2.8144913,3.2454169,3.0719824
14,3.8369007,2.262302,8.9983835,7.869914,3.6357422,8.722114,4.1235623,2.8153174,3.24495,3.0768094
15,3.871181,2.2690148,9.011542,7.9052677,3.65295,8.749091,4.145321,2.8146653,3.248762,3.0799592
16,3.8784246,2.275766,9.033624,7.9318895,3.6687338,8.748593,4.1480913,2.8152878,3.2489262,3.0761185
17,3.8185787,2.2569396,8.972687,7.8507667,3.6267474,8.688742,4.093664,2.8120368,3.2420697,3.0713434
18,3.8591988,2.2785497,9.040797,7.9468126,3.663272,8.737399,4.135141,2.8173206,3.245467,3.078597
19,3.859007,2.2548592,9.002519,7.8444533,3.6431892,8.782574,4.1512394,2.8116822,3.2436447,3.0885482
20,3.8424466,2.2539308,8.98045,7.817333,3.6251714,8.722513,4.1232677,2.811189,3.2438245,3.078128
21,3.8396173,2.242552,8.952719,7.770011,3.6096864,8.741604,4.130373,2.8095558,3.244104,3.0865853
22,3.897366,2.2879152,9.086295,7.982745,3.6900244,8.817547,4.179158,2.818704,3.2499382,3.0756335
23,3.8249733,2.2225926,8.87828,7.665904,3.5781,8.737765,4.1214476,2.8054178,3.2445624,3.090987
24,3.9215455,2.285368,9.04769,7.947962,3.6814344,8.829605,4.20311,2.8198962,3.2552042,3.0846386
25,3.8453012,2.2672324,9.01003,7.9048047,3.64229,8.712258,4.114759,2.8132696,3.2455006,3.0696204
26,3.7900147,2.2165232,8.891719,7.6597424,3.5765045,8.723959,4.097439,2.8038626,3.2361932,3.08973
27,3.759261,2.1975346,8.829205,7.587509,3.5378752,8.647486,4.0560527,2.802063,3.2341528,3.0847793
28,3.751755,2.1794302,8.802781,7.493489,3.5207403,8.71791,4.0780244,2.7939956,3.228214,3.0948627
29,3.6754148,2.1465368,8.719222,7.3634925,3.4612808,8.592394,3.9971237,2.788211,3.220701,3.098501
30,3.7547617,2.1795623,8.802337,7.4829016,3.5120614,8.694652,4.0687294,2.7943387,3.2309525,3.0966926
31,3.7121198,2.170756,8.757712,7.4451404,3.494852,8.649868,4.040066,2.7960162,3.227596,3.093082
32,3.7141614,2.1552267,8.746391,7.373934,3.477293,8.651182,4.038786,2.788295,3.2257154,3.0966074
33,3.616992,2.0948942,8.580077,7.0918827,3.3785195,8.601351,3.965614,2.780252,3.2141113,3.106814
34,3.593812,2.0986402,8.609579,7.149613,3.391503,8.5638,3.9435356,2.7786658,3.2101047,3.091382
35,3.58282,2.0642114,8.5023575,6.9383483,3.3362656,8.574631,3.9540114,2.772327,3.2036512,3.1174288
36,3.662388,2.1168358,8.639031,7.192559,3.4176328,8.637625,4.00583,2.7822983,3.2220223,3.1081426
37,3.6405833,2.1002498,8.597627,7.1336336,3.3979003,8.620663,3.9854312,2.7780142,3.2167437,3.1024435
38,3.5661304,2.0486612,8.464973,6.898498,3.311495,8.549972,3.9328065,2.7686172,3.2028608,3.1150358
39,3.595773,2.0745885,8.536656,7.0228972,3.35493,8.578739,3.954557,2.774969,3.209583,3.1111774
40,3.5861044,2.0668592,8.538886,6.9689164,3.344916,8.611766,3.963753,2.7733583,3.2068176,3.1136792
41,3.5930343,2.0888221,8.587656,7.0978527,3.37587,8.561104,3.9446251,2.7766223,3.2113273,3.1027322
42,3.5601232,2.0485396,8.465746,6.8952594,3.3133717,8.552935,3.9295216,2.769358,3.2054071,3.114044
43,3.5557532,2.0490232,8.482749,6.8774276,3.3167884,8.553777,3.935293,2.768087,3.2039416,3.120475
44,3.6466522,2.0883253,8.586248,7.066333,3.3845146,8.662416,4.007253,2.7739575,3.20954,3.113402
45,3.5797863,2.0837474,8.567931,7.072883,3.3592312,8.520936,3.929963,2.7748013,3.2115347,3.1001837
46,3.5760865,2.054154,8.477557,6.904441,3.3218675,8.564324,3.9508543,2.7695956,3.2042596,3.1220293
47,3.5912876,2.0809402,8.564004,7.0475755,3.366686,8.562841,3.9452157,2.7747793,3.2094932,3.1016803
48,3.6315017,2.1087818,8.644739,7.1896815,3.4110312,8.609635,3.9819956,2.7798185,3.2131217,3.0999818
49,3.6737401,2.1304657,8.67999,7.260075,3.4356887,8.623257,4.00637,2.7858768,3.2202337,3.1000319
50,3.6733189,2.1284475,8.657571,7.239356,3.4395406,8.641989,4.01595,2.784838,3.2227993,3.1082582
51,3.6681583,2.1304104,8.661091,7.2816615,3.4376047,8.597725,3.997384,2.7848618,3.2191496,3.0967503
52,3.663963,2.103354,8.606518,7.1370974,3.3978622,8.66512,4.0137258,2.7812824,3.2192855,3.1104887
53,3.5988522,2.0924146,8.585804,7.10888,3.3795478,8.595138,3.9552014,2.7781787,3.2116048,3.1015778
54,3.6119623,2.064719,8.51187,6.9603252,3.3433568,8.603177,3.973778,2.771079,3.2071881,3.1169157
55,3.5775216,2.0721846,8.526087,6.99005,3.3457987,8.527047,3.9360404,2.7735684,3.209682,3.1128
