,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX
0,5.8443255,4.6648283,11.142176,20.262945,8.673492,8.294498,5.6843743,3.3311486,3.5453458,2.1862986
1,6.0215697,5.0004196,11.689731,21.06771,9.328951,8.6679,6.0551186,3.334051,3.5415838,2.1295784
2,6.033124,5.098974,12.066503,20.862434,9.631848,9.01202,6.2712164,3.3430564,3.546656,2.0900605
3,6.081366,5.26953,12.287853,21.530083,10.096153,9.138309,6.351866,3.3479943,3.547539,2.068419
4,5.9979014,5.0410852,12.12552,21.376528,10.024127,9.092618,6.1958647,3.3449042,3.5489545,2.0789614
5,5.9222355,5.1760216,11.987706,21.071915,10.432507,8.947134,6.0587115,3.3773186,3.532223,2.0651999
6,5.9104314,5.159342,11.983133,21.64235,10.876596,9.031535,6.0200944,3.3778536,3.5389621,2.0574305
7,5.986886,5.4712358,12.270466,21.493694,11.206936,9.219321,6.2176256,3.3877964,3.5211294,2.0357876
8,6.028828,5.6953497,12.294123,21.81291,11.610565,9.312255,6.2756715,3.3855507,3.515863,2.0274847
9,6.036128,5.6634345,12.162215,21.402117,11.127174,9.070135,6.1781836,3.389494,3.506353,2.0380733
10,5.991845,5.6362166,11.874141,21.092278,10.889789,8.89069,6.0896454,3.3823407,3.4872828,2.0481234
11,5.904899,5.4739437,11.447906,21.143337,10.9547615,8.661346,5.830939,3.4015539,3.4905164,2.0804484
12,5.9410534,5.6667852,11.311645,22.08972,11.300525,8.474026,5.673255,3.419422,3.4893026,2.0967944
13,5.8588495,5.3446727,11.044431,20.997463,10.484598,8.294742,5.5999756,3.4096208,3.4910212,2.1404366
14,5.757878,5.299232,10.876586,20.168686,10.365775,8.250909,5.5395555,3.4196365,3.4614103,2.1317072
15,5.80705,5.4760237,10.788827,20.663017,10.534351,8.165993,5.530357,3.432688,3.4703498,2.1688988
16,5.838468,5.5820336,10.752268,20.826694,10.685007,8.141572,5.529253,3.4351635,3.4631689,2.171138
17,5.745505,5.394947,10.467777,19.880116,10.177603,7.995252,5.374118,3.4382691,3.4459412,2.2261744
18,5.7510166,5.3120704,10.491756,20.212275,10.207808,7.9525394,5.32354,3.4469585,3.4622147,2.227438
19,5.7699614,5.4279847,10.5877075,20.408371,10.218147,8.0201235,5.425904,3.4429886,3.472383,2.221164
20,5.9602532,5.871138,10.804601,21.119652,10.724017,8.054089,5.5525646,3.4351428,3.446712,2.1779702
21,5.8749785,5.710918,10.780598,20.607658,10.510975,8.076473,5.561245,3.4368305,3.4673374,2.1670134
22,5.919085,5.6112514,10.8168545,21.05335,10.3186,8.093046,5.551664,3.42229,3.4735065,2.1797166
23,5.9847655,5.8602386,10.742697,21.324287,10.678051,7.987402,5.550024,3.4332318,3.4567556,2.1776116
24,6.067526,6.0546985,11.039251,21.887304,11.062141,8.18729,5.707982,3.4190323,3.4677324,2.1391065
25,6.0248175,5.9986577,11.00398,21.572023,11.165339,8.1550865,5.6801867,3.4241626,3.458863,2.1442177
26,5.883058,5.5451283,10.841095,20.329185,10.17233,8.143274,5.6235466,3.424248,3.4665513,2.174188
27,5.8351293,5.7242846,10.566456,20.346851,10.563921,7.965324,5.486297,3.4410706,3.4443047,2.1810415
28,5.837171,5.517308,10.561899,20.518696,10.165364,7.9693785,5.442725,3.426006,3.4602385,2.1971788
29,5.828633,5.7095366,10.49021,20.52009,10.6769905,7.895868,5.3743157,3.4759455,3.448759,2.2410233
30,5.865559,5.884519,10.482262,20.88386,10.822279,7.8909955,5.3712745,3.4624102,3.4341052,2.2188554
31,5.752067,5.423955,10.335572,19.81528,9.853475,7.8542976,5.3580046,3.4298954,3.4426956,2.2328577
32,5.900122,5.6658616,10.533106,20.755983,10.184188,7.8819423,5.4513154,3.4202323,3.4492278,2.2280357
33,5.893627,5.6675167,10.49393,20.475725,10.231751,7.845044,5.4021277,3.4421725,3.4450707,2.2462714
34,5.9656315,5.624196,10.70307,20.68478,10.019988,8.000056,5.574084,3.4024618,3.4593444,2.2034998
35,6.0440035,5.736297,10.777436,20.943453,10.093086,7.9711647,5.569499,3.4173021,3.462414,2.2103891
36,5.9416895,5.636228,10.573835,20.921165,10.019611,7.9209995,5.497796,3.4086502,3.4635737,2.2342453
37,5.9238605,5.370177,10.509732,20.616478,9.513681,7.887647,5.5134234,3.3844514,3.4783485,2.2538726
38,5.892127,5.4799023,10.370558,20.20182,9.600124,7.78802,5.4176874,3.3995147,3.4605515,2.262887
39,5.7299194,4.995276,9.880723,19.811161,8.964383,7.5611362,5.1238804,3.396214,3.467672,2.4087353
40,5.6519403,4.832298,9.927834,18.932457,8.388603,7.5906444,5.1426015,3.3784385,3.4709854,2.392339
41,5.748613,5.1023154,9.999202,19.569149,8.98796,7.626704,5.2036786,3.3926892,3.4560375,2.3865592
42,5.7292824,5.092208,9.961218,19.215591,8.794228,7.590314,5.2232723,3.388092,3.4474149,2.3676026
43,5.7452874,5.023756,9.965038,19.265984,8.681148,7.5606837,5.1796904,3.3954284,3.45097,2.3905802
44,5.751934,5.190397,9.842056,19.667221,8.84155,7.486344,5.1307135,3.4027426,3.4486341,2.4575746
45,5.7130384,5.0270677,9.647493,19.416618,8.748572,7.374566,5.0106874,3.3941631,3.437439,2.4776843
46,5.653725,4.8690085,9.593249,18.910782,8.357142,7.3659015,4.9685674,3.4012518,3.4454892,2.519042
47,5.638053,4.7621517,9.59372,18.967333,8.310076,7.377012,4.9916973,3.3719797,3.4419684,2.4979377
48,5.645342,4.9293265,9.5848875,18.832615,8.405491,7.387944,5.0478954,3.389264,3.4357595,2.4926975
49,5.86077,5.2228146,9.960323,19.975225,8.801359,7.499001,5.2026033,3.3846862,3.4558048,2.4196951
50,5.8584785,5.144721,10.0504875,19.63697,8.577108,7.6262617,5.296816,3.368764,3.4555373,2.380103
51,5.936112,5.3338623,10.211865,20.248571,9.002326,7.6558867,5.417395,3.371876,3.464432,2.3350306
52,5.967578,5.2426467,10.253446,19.702845,8.377532,7.6313763,5.476535,3.3524086,3.46235,2.3242996
53,5.951409,5.0779266,10.335548,19.651741,8.318803,7.7181916,5.5086155,3.3468027,3.4796226,2.3302593
54,6.131906,5.444083,10.67153,20.834158,8.855987,7.8074756,5.6939116,3.3512602,3.4839225,2.250468
