,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX,HSI
0,16.148548,10.1824255,24.085484,56.810802,15.322065,16.246574,10.072903,6.432753,6.777284,2.8465838,4.9675612
1,14.638466,8.96288,23.95978,57.551388,14.258018,16.874205,10.1603,6.2892017,6.868533,2.8047245,5.1193514
2,15.471758,9.702519,22.832705,54.73918,14.636172,17.073671,9.812228,6.40557,6.819357,2.751137,5.0917077
3,15.4560375,9.827804,24.616787,54.81662,15.539621,16.57601,10.509788,6.4751124,6.596692,2.715796,5.1340857
4,16.420603,10.177556,24.588242,54.910057,15.365009,16.172117,9.935433,6.1350904,6.8244586,2.7773228,5.101858
5,15.721526,9.887156,24.12475,55.645477,15.253681,16.420351,10.112856,6.4158864,6.764503,2.8146002,4.9528317
6,14.780383,9.207475,24.00041,57.675926,14.573184,16.757772,10.193377,6.274593,6.8598523,2.8086524,5.11525
7,15.410534,9.400272,22.622568,53.35205,13.975822,16.754305,9.667519,6.3776107,6.7980585,2.7787316,5.0897036
8,15.856457,10.1470785,24.484526,56.69883,15.575715,16.229746,10.292001,6.4933276,6.6226916,2.7634742,5.1201286
9,16.534979,9.927468,24.124872,53.34292,14.597347,15.960433,9.886612,6.1110797,6.8110447,2.8132372,5.096302
10,16.148539,9.965665,24.088005,56.260357,15.102965,16.308413,10.056136,6.4363956,6.782605,2.8531878,4.955284
11,14.691262,8.671261,23.44395,56.12803,13.52084,16.425808,9.8361025,6.268855,6.8762746,2.8613315,5.0965166
12,15.993904,9.266424,22.18023,52.898243,13.138971,16.304314,9.593338,6.3808985,6.8085756,2.8477027,5.0662537
13,15.512865,9.431236,24.04665,53.709892,14.455777,15.902729,10.072083,6.4455104,6.6110497,2.7841997,5.113542
14,16.606373,9.733002,24.16021,52.97567,14.297373,15.921683,9.880263,6.1048903,6.8033366,2.8217106,5.0967927
15,16.356688,9.9421835,23.393015,55.607246,14.327141,15.624856,9.761776,6.415868,6.7807655,2.9300904,4.9358735
16,15.154357,8.86115,23.15793,55.29906,13.206896,15.912519,9.811436,6.2435207,6.862394,2.9137225,5.0818915
17,16.175962,9.359847,21.889643,53.443546,13.047921,16.108793,9.421904,6.4006147,6.8236012,2.8840759,5.071504
18,16.008339,9.2921505,23.56902,53.11173,13.711657,15.623173,9.948645,6.457223,6.6109376,2.8425577,5.0993624
19,17.394476,9.8409,23.519428,53.31826,13.507607,15.233849,9.520056,6.118308,6.8454604,2.93185,5.064462
20,16.522415,9.687346,22.762733,53.82624,13.331932,15.009052,9.458922,6.396083,6.7888265,3.0168548,4.919015
21,15.492941,8.707071,22.411366,54.129288,12.244743,15.241321,9.4428625,6.2540956,6.8744874,3.00337,5.062997
22,16.390636,9.091261,21.044178,51.64008,12.036847,15.177579,8.925898,6.374939,6.8355045,3.00338,5.043943
23,16.446383,9.349266,22.7286,52.67752,12.9976225,14.814034,9.521372,6.4484644,6.637451,2.9519186,5.065086
24,17.372187,9.622387,22.50319,51.1069,12.667201,14.564493,9.172806,6.093147,6.8263807,3.010185,5.038751
25,16.358503,8.9609995,22.197212,50.933647,12.24335,14.811679,9.295435,6.3799458,6.7675676,3.0611503,4.9234495
26,15.313269,8.238348,21.786598,51.651608,11.451543,14.636113,9.087201,6.2219973,6.863728,3.072684,5.040178
27,16.785852,9.110729,20.807764,51.18734,11.708409,15.067021,9.012967,6.379316,6.8306036,3.033628,5.0413513
28,16.253973,8.73852,22.108818,49.919853,11.792969,14.269678,9.1797695,6.407106,6.631829,3.01787,5.048949
29,17.53864,9.230946,22.348818,49.972885,11.870245,14.271969,9.010061,6.0795503,6.8370667,3.0667965,5.0280123
30,17.005424,8.9464855,21.800022,50.62811,11.601902,14.252259,9.102022,6.362204,6.771881,3.1727557,4.8968067
31,15.385357,7.997437,21.549559,50.477432,10.8318405,14.275238,8.844335,6.1852417,6.872011,3.1404169,5.027528
32,16.42818,8.498793,20.17751,48.774418,10.7703,14.501035,8.619202,6.3403087,6.812948,3.1060944,5.0241466
33,16.11534,8.741666,21.945654,49.523075,11.862141,14.273258,9.207336,6.402143,6.622849,3.0137525,5.0456934
34,17.404446,8.6081915,21.612177,47.526955,10.83518,13.891432,8.806892,6.072678,6.821063,3.1384165,5.018885
35,16.52409,8.737053,21.747988,49.910614,11.602019,14.395739,9.082334,6.3694806,6.7689223,3.1283922,4.8965287
