,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX,HSI
0,4.6280937,3.0038733,8.716906,18.079578,5.030278,5.8432703,3.6157758,2.3900182,2.4605362,1.2848514,1.9432956
1,4.984719,2.9198096,8.501593,20.20572,4.7711897,5.660732,3.493102,2.2522519,2.4327815,1.368235,1.9908426
2,5.039765,3.01348,8.735111,18.296326,4.9460416,5.6378546,3.5188203,2.275918,2.5266025,1.273245,1.9109356
3,4.36264,2.8385437,8.148817,16.41124,4.806807,5.476622,3.7892246,2.290462,2.3420625,1.3612992,1.8630111
4,4.8828244,2.9122064,8.592067,17.336916,5.083377,6.230739,3.5046866,2.3961518,2.519164,1.2363385,1.9163461
5,4.6200337,2.995043,8.659095,18.008652,5.0192876,5.6558123,3.537991,2.3759713,2.4627752,1.2899735,1.9350427
6,4.951628,2.9029946,8.522225,19.596157,4.805073,5.658166,3.4726486,2.2402008,2.4232447,1.3716989,1.9872098
7,4.9713326,2.9051435,8.6243925,17.696384,4.853082,5.6822896,3.5095615,2.275095,2.525746,1.2776365,1.9185357
8,4.501517,2.9004726,8.363552,17.186045,4.909051,5.5761147,3.7560306,2.317724,2.3639326,1.3609254,1.8738288
9,4.866078,2.900437,8.51362,17.07508,5.0664005,6.1188145,3.4401362,2.3754983,2.5085456,1.2462592,1.9100504
10,4.4677553,2.7987475,8.610832,17.025158,4.861731,5.808088,3.56068,2.3835201,2.452751,1.2892618,1.9475379
11,4.894718,2.8328254,8.352929,19.69251,4.672172,5.691576,3.4894445,2.2350202,2.4116137,1.3726532,1.9987072
12,4.949735,2.7985926,8.456195,16.74176,4.698536,5.59678,3.456935,2.2598505,2.509538,1.2744945,1.91034
13,4.389683,2.8081849,8.339527,16.557968,4.8015347,5.637893,3.7729278,2.3141143,2.3633919,1.3603615,1.8834863
14,4.8106446,2.7952814,8.590093,16.95419,4.988402,6.178855,3.4487536,2.3884454,2.5257332,1.2582992,1.9282537
15,4.371621,2.7548788,8.385621,16.427113,4.759622,5.6545672,3.4814293,2.356236,2.4426343,1.2928326,1.9402562
16,4.7765017,2.6536279,8.444733,18.731743,4.468258,5.684165,3.4122694,2.2682924,2.4429395,1.3872,2.0222683
17,5.0041475,2.8255854,8.55688,17.166956,4.699129,5.5953603,3.450858,2.2734857,2.5268056,1.2886883,1.9200824
18,4.3938174,2.742204,8.4133835,16.466911,4.6939626,5.6656,3.759729,2.3332043,2.4037836,1.373128,1.9086951
19,4.683506,2.5951355,8.446137,15.838448,4.6983824,6.185264,3.3648617,2.3803785,2.5279343,1.2671461,1.9401088
20,4.218467,2.5262194,8.289515,15.188562,4.431506,5.605752,3.3742979,2.3508923,2.4618483,1.3080329,1.9534936
21,4.6671495,2.5672767,8.274745,18.224075,4.3420467,5.6161823,3.3423593,2.2434776,2.425219,1.3853832,2.0158355
22,4.9672346,2.61685,7.998544,15.649095,4.2735415,5.2174926,3.2437549,2.257425,2.5211587,1.3029335,1.9103198
23,4.2721577,2.605859,8.057111,15.338369,4.4298677,5.3838243,3.743708,2.3119824,2.400505,1.3802323,1.9009308
24,4.8146434,2.6339893,8.138624,15.521049,4.602586,5.939664,3.254354,2.3577294,2.5108385,1.2744112,1.9197541
25,4.1188087,2.3637736,8.105469,14.215518,4.2353816,5.487596,3.2925427,2.3399963,2.4693398,1.3184464,1.9557499
26,4.317174,2.2947176,7.863452,16.76913,3.988681,5.478255,3.1878827,2.2094724,2.3951573,1.3940521,2.0134304
27,4.674744,2.3817866,7.9467125,14.2122,4.084398,5.3769946,3.21938,2.2430558,2.5010002,1.3019987,1.9271544
28,4.072605,2.351002,7.9327803,13.903345,4.1050625,5.3443165,3.709734,2.3133268,2.412853,1.3922125,1.9184237
29,4.598077,2.467827,8.045822,14.473459,4.4306765,6.0081153,3.244458,2.3536217,2.5069513,1.2786466,1.9328862
30,4.034644,2.3169467,7.927908,13.660879,4.113056,5.3494964,3.22279,2.32057,2.4556737,1.3233554,1.9511181
31,4.439102,2.2901163,7.8810954,16.257118,3.9085114,5.4114475,3.173817,2.2528865,2.4384859,1.4040158,2.0218
32,4.7285094,2.3633811,7.9434066,14.11394,4.003264,5.275145,3.1568382,2.2507498,2.5215533,1.3145509,1.9311633
33,3.999133,2.3051918,7.7492785,13.423855,4.0219436,5.206386,3.6889722,2.2961364,2.3949146,1.3923093,1.9077277
34,4.5801826,2.3093843,7.869455,13.77393,4.122312,5.831812,3.1146948,2.3438427,2.5179458,1.3131797,1.946586
35,4.1188445,2.3283587,7.857079,13.789641,4.083308,5.19031,3.1851459,2.315037,2.4691877,1.334642,1.9459497
36,4.442087,2.2567503,7.818496,16.58103,3.8338354,5.295992,3.0990295,2.240367,2.4346664,1.4005946,2.0083816
37,4.5815506,2.3322017,7.9754443,13.852642,4.01928,5.400517,3.1921146,2.2502973,2.5124488,1.3118283,1.9389136
38,4.0743876,2.2720187,7.6226306,13.346431,3.8343322,5.1195507,3.6568148,2.3100133,2.4379675,1.401699,1.9226794
39,4.4103417,2.319997,7.96286,13.494336,4.2513037,6.0225573,3.1548843,2.3408773,2.4998798,1.286565,1.9386723
40,4.079937,2.2946954,8.003047,13.883081,4.138242,5.446067,3.2640522,2.338989,2.4662848,1.3231543,1.9567364
41,4.5226097,2.3108497,7.998855,16.825829,3.9520948,5.334082,3.121408,2.257825,2.4477246,1.4030234,2.0111458
42,4.659087,2.4068682,7.94484,14.138638,4.098219,5.409879,3.23076,2.2384374,2.492157,1.2999344,1.9273916
43,4.026633,2.3289633,7.7743664,13.617105,4.0310016,5.2998066,3.6962006,2.296811,2.3991637,1.3944335,1.9138855
