,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX,HSI
0,4.0852814,2.6881125,7.002888,10.992632,2.5098374,6.637351,3.5418327,2.9878683,3.221112,1.5250647,2.4638543
1,4.062267,2.6829472,7.049317,10.950122,2.5234306,6.705871,3.5531206,2.9875782,3.216575,1.5219262,2.4734147
2,4.087117,2.6865525,7.0175476,10.963152,2.5070753,6.6488447,3.548052,2.9957275,3.2360535,1.5298996,2.4809759
3,4.113894,2.7091808,7.053618,11.072593,2.5262978,6.6785297,3.5640814,3.003235,3.24165,1.53142,2.4781475
4,4.114564,2.6936562,6.993251,11.023467,2.4991074,6.6189256,3.5500474,3.0013287,3.2430832,1.5355395,2.477447
5,4.094092,2.6865401,7.0088677,10.995232,2.5039322,6.648246,3.5495322,2.998071,3.2401142,1.5292993,2.4830663
6,4.1175184,2.6936007,7.044214,11.015765,2.5067813,6.679698,3.568685,3.0110595,3.2570133,1.5441493,2.4994159
7,4.075261,2.658067,6.9924774,10.891893,2.476827,6.6586843,3.5371947,2.9993355,3.2468324,1.5370202,2.4978578
8,4.0157337,2.6135385,6.9495153,10.736695,2.4530654,6.6598725,3.5154126,2.9818072,3.2217584,1.52517,2.491675
9,4.065608,2.640235,6.9539943,10.820518,2.4493845,6.620105,3.5267272,3.0020654,3.2562346,1.540083,2.5064228
10,4.05906,2.6420684,6.978746,10.841991,2.4645278,6.655812,3.5302062,2.9969327,3.2466784,1.5339017,2.5012865
11,4.0389605,2.6163797,6.8624034,10.730938,2.4228737,6.512116,3.4874983,2.985975,3.2360559,1.5348043,2.489391
12,4.038187,2.625069,6.888632,10.762381,2.4329355,6.543428,3.4899988,2.983468,3.23619,1.5336612,2.485234
13,4.067972,2.633583,6.826294,10.789434,2.4163702,6.428944,3.4687424,2.9884324,3.2422473,1.5381737,2.4790356
14,4.0455213,2.6142304,6.806203,10.710108,2.3976226,6.427787,3.4622436,2.983632,3.2457068,1.5403671,2.4877543
15,4.019162,2.5784009,6.8133287,10.593954,2.366794,6.473319,3.4548604,2.9884734,3.2615802,1.5415163,2.5185397
16,4.0052333,2.5745466,6.7268486,10.572588,2.3597736,6.3731813,3.4227827,2.9680784,3.2273893,1.5343686,2.478344
17,4.0154047,2.5701094,6.747785,10.556653,2.34863,6.3828163,3.4308214,2.9826555,3.2541234,1.5406985,2.5054371
18,3.9933581,2.5542538,6.7076015,10.483752,2.332131,6.3418336,3.4102955,2.9750922,3.2438703,1.5377573,2.501352
19,3.981481,2.5382714,6.654452,10.441119,2.3071518,6.306148,3.3964453,2.9695697,3.243407,1.5385519,2.4939408
20,3.960475,2.5164568,6.6319485,10.355372,2.291774,6.289691,3.380783,2.9665995,3.2374315,1.5378296,2.4992027
21,3.9844325,2.520702,6.605872,10.381281,2.2730932,6.239943,3.374124,2.9715722,3.254852,1.5437378,2.5075529
22,3.9399457,2.5039966,6.590613,10.285457,2.2746906,6.245216,3.3620367,2.9576972,3.2312665,1.5329001,2.495644
23,3.9398425,2.4915454,6.5837703,10.2717285,2.2614768,6.25354,3.356748,2.9585967,3.2356303,1.5376983,2.5001776
24,3.8968325,2.460136,6.523939,10.136735,2.2362728,6.2157044,3.328866,2.948553,3.2241182,1.5326866,2.498825
25,3.9665475,2.4968235,6.524475,10.285403,2.2340996,6.151932,3.3382287,2.968128,3.258773,1.5454258,2.5092058
26,3.9212809,2.4683955,6.4303193,10.162509,2.2137356,6.065894,3.295022,2.9438758,3.219541,1.5338913,2.477521
27,3.9574468,2.47721,6.4983106,10.218323,2.2116103,6.13591,3.3297226,2.969266,3.2650666,1.5482951,2.520853
28,3.8806129,2.4361472,6.4442225,10.036247,2.1919477,6.1091614,3.2863958,2.9414487,3.2281702,1.533274,2.5001633
29,3.900444,2.4476218,6.4170766,10.06297,2.1884797,6.056519,3.2846527,2.9477932,3.236008,1.5388063,2.4993832
30,3.8888516,2.4292204,6.389624,10.016083,2.1664267,6.040106,3.2703469,2.9436932,3.237771,1.5373629,2.5032115
31,3.885727,2.418609,6.361106,9.970952,2.1529846,6.006585,3.2579505,2.944178,3.237574,1.5403421,2.5036392
32,3.88392,2.4097788,6.3591695,9.945514,2.1422982,6.0256224,3.2643251,2.9480238,3.245988,1.5427141,2.5156653
33,3.9113238,2.4483855,6.3820324,10.074879,2.1767783,6.0012636,3.2742856,2.9449744,3.2317688,1.5366477,2.4879136
34,3.894863,2.4349942,6.4482274,10.039661,2.187199,6.114707,3.2930264,2.9480567,3.2390454,1.5385807,2.5109653
35,3.8873255,2.4357915,6.430145,10.043965,2.1884637,6.0879035,3.2845526,2.9430022,3.2262733,1.535151,2.4985464
36,3.8710797,2.4199586,6.4212728,9.971941,2.1754067,6.093764,3.2801795,2.9403272,3.230876,1.5368936,2.5076427
37,3.9115815,2.4633267,6.4815736,10.139439,2.2143598,6.134129,3.310937,2.9507253,3.234129,1.5354801,2.4990368
38,3.9032092,2.4459121,6.4281397,10.079721,2.1884406,6.0825505,3.293056,2.9461932,3.2336435,1.5362979,2.4964848
39,3.927109,2.45325,6.445435,10.111848,2.1887481,6.090151,3.3046436,2.958689,3.2523825,1.5428879,2.5158494
40,3.8746948,2.430126,6.4876347,10.035044,2.2097821,6.204053,3.311289,2.9463062,3.2223928,1.5325675,2.5055752
41,3.8811066,2.4319515,6.4852943,10.026408,2.195752,6.1709,3.3033984,2.94887,3.2369184,1.5382729,2.5172338
42,3.8859107,2.4318492,6.434851,10.024116,2.1857438,6.101986,3.287738,2.9462473,3.2332227,1.5350555,2.5091746
