,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX
0,3.21511,1.9940634,4.9230943,7.0369763,2.195926,1.7697577,1.4756126,2.4559138,3.1088748,2.4778805
1,3.2268088,1.975472,4.9652195,7.064462,2.198041,1.8459705,1.5026344,2.4621043,3.1120484,2.4640975
2,3.1828432,1.9181165,4.9022646,6.9047327,2.154852,1.8387033,1.4883724,2.4555373,3.1039333,2.4590185
3,3.1502962,1.8713642,4.8614235,6.7850704,2.1198623,1.8474824,1.4820102,2.4483147,3.0950544,2.4571226
4,3.1189904,1.8449756,4.827659,6.6934314,2.104007,1.8332988,1.4659518,2.441758,3.0889163,2.4598184
5,3.1089346,1.867419,4.825276,6.721521,2.113051,1.8403188,1.4647712,2.4366195,3.0789227,2.4408221
6,3.162399,1.8828565,4.918703,6.8661427,2.1469882,1.900185,1.5016603,2.4505405,3.0951068,2.4347734
7,3.2100039,1.8681576,5.0284286,6.965705,2.165272,2.0344563,1.5644968,2.4692893,3.1110578,2.4122503
8,3.2321906,1.9217945,5.051316,7.0856752,2.2010825,2.0063546,1.560216,2.4701948,3.112329,2.4114618
9,3.2159326,1.870129,5.038884,6.9843993,2.1692426,2.0403516,1.5678405,2.4709792,3.1129916,2.408915
10,3.197734,1.8790163,5.02179,6.9797254,2.1751006,2.0295486,1.5568435,2.463358,3.1030462,2.3993502
11,3.1887786,1.8776298,4.96368,6.9021373,2.1528764,1.9499878,1.5297904,2.4607232,3.1061227,2.4318974
12,3.171233,1.8789763,4.9779015,6.9351134,2.1650276,2.003178,1.5408318,2.4545522,3.090463,2.393289
13,3.1924944,1.8674884,5.004796,6.934972,2.1619928,2.0230145,1.5531795,2.462863,3.1038253,2.4132197
14,3.1945913,1.8443227,5.0568624,6.948363,2.1656952,2.1119366,1.5842634,2.4673073,3.1042957,2.3824582
15,3.198375,1.8476055,5.0834446,6.9923286,2.1816564,2.145305,1.5947173,2.466442,3.100966,2.3702886
16,3.177271,1.8541243,5.0065575,6.915892,2.1578174,2.0484612,1.558275,2.4593909,3.0961714,2.3938618
17,3.1796436,1.8406056,5.0177827,6.9019637,2.1557002,2.0634863,1.5629009,2.4622817,3.1012566,2.3947284
18,3.1865466,1.8622628,5.020621,6.9389744,2.163605,2.0579498,1.5652264,2.4620585,3.0993085,2.395567
19,3.1721613,1.8273753,5.031523,6.893149,2.1562726,2.101103,1.572308,2.4614446,3.0980232,2.3787124
20,3.1879556,1.8334947,5.0820785,6.950816,2.1716156,2.1423934,1.5923795,2.4648926,3.100916,2.3658347
21,3.1776068,1.7876393,5.05463,6.8424377,2.1349363,2.162436,1.5961864,2.4693532,3.1068788,2.3779786
22,3.1462457,1.8196605,4.968527,6.8094997,2.1308649,2.052754,1.5517142,2.4528303,3.0886338,2.3880074
23,3.1626554,1.7955655,5.0318456,6.835541,2.137259,2.1384587,1.5833584,2.4614296,3.0968008,2.375614
24,3.1216857,1.777023,4.9571323,6.7228184,2.1078613,2.1036613,1.5584303,2.451323,3.0833185,2.379101
25,3.092856,1.7293537,4.9352427,6.6011825,2.0793104,2.1037579,1.5521017,2.4478812,3.0832853,2.376228
26,3.0525818,1.6921141,4.892528,6.465138,2.0433114,2.1254623,1.5473262,2.4404638,3.0718963,2.364838
27,3.0171793,1.6750203,4.7913723,6.341257,2.0085046,2.0268188,1.50306,2.4300694,3.0635636,2.398545
28,3.016813,1.6840509,4.7791853,6.3418846,2.0098631,2.0025961,1.4947555,2.4291687,3.063653,2.3987365
29,2.9792984,1.6659664,4.7519217,6.2731876,1.9983001,2.0251048,1.4898764,2.4178245,3.0467901,2.3812115
30,2.9858298,1.6442391,4.746881,6.2312245,1.9808435,2.0281968,1.4946843,2.4247031,3.055775,2.3902419
31,2.9845462,1.6336799,4.737956,6.207954,1.9707249,2.0250292,1.49149,2.4251223,3.0574207,2.399495
32,2.9456055,1.6266254,4.667722,6.104934,1.9494418,1.9523835,1.457561,2.412977,3.0471842,2.4041605
33,2.919586,1.5782105,4.6286664,5.972849,1.9119986,1.9544461,1.4504197,2.4104018,3.045379,2.4158895
34,2.90598,1.5728415,4.6168714,5.9487247,1.9036355,1.9745909,1.4561332,2.4068472,3.036876,2.4037735
35,2.892296,1.5569116,4.595139,5.8983326,1.8908565,1.9689374,1.4499265,2.404581,3.0346406,2.400265
36,2.8975718,1.556723,4.601442,5.8996844,1.8896004,1.9560357,1.4454035,2.406523,3.040127,2.4063358
37,2.8951719,1.5751137,4.5987754,5.932062,1.9037278,1.9471703,1.4420631,2.4030695,3.0342755,2.4019883
38,2.9110975,1.5862477,4.5909743,5.955023,1.9049275,1.9190896,1.4372729,2.4063685,3.0399387,2.421868
39,2.9227457,1.6099689,4.613984,6.013676,1.9240355,1.8952292,1.4323113,2.4065301,3.043537,2.4226172
40,2.9513867,1.6390446,4.632165,6.107395,1.9442881,1.8930131,1.4399551,2.4132175,3.0489259,2.4268806
41,2.9918528,1.6692282,4.725856,6.26082,1.9883522,1.9684572,1.4745913,2.4221337,3.0560398,2.407152
42,2.9841964,1.6681502,4.686046,6.2266,1.9733822,1.9175792,1.4587282,2.419391,3.054516,2.4216502
43,3.0001135,1.6825861,4.7327647,6.281908,1.9950465,1.9490259,1.4727044,2.4228134,3.059442,2.418128
44,2.9738061,1.6818086,4.669924,6.217878,1.9788063,1.87814,1.4400697,2.4139504,3.0510476,2.4268749
45,2.9853268,1.6437442,4.7261724,6.2153926,1.9745729,1.9830784,1.4785877,2.424055,3.060003,2.4109983
46,2.9894242,1.7048326,4.693283,6.29484,2.0005405,1.8834152,1.4472924,2.4168727,3.0530493,2.4166849
47,2.9953864,1.6778842,4.6787157,6.2260695,1.9750973,1.8696239,1.442445,2.4213,3.0636096,2.4472136
48,3.0105796,1.6843535,4.72772,6.2978725,1.9942791,1.9165735,1.464615,2.4256406,3.0652697,2.4267511
49,3.047545,1.7235509,4.7915263,6.4297967,2.032017,1.9437094,1.484793,2.4321997,3.0726993,2.4187872
50,3.0342743,1.7403259,4.7919908,6.4659815,2.0468957,1.9557047,1.4844508,2.4287136,3.0633254,2.3972738
51,3.03096,1.7311326,4.789074,6.443309,2.040929,1.9662648,1.487418,2.4267612,3.0607576,2.4004016
52,3.026182,1.6893007,4.766421,6.345807,2.0089984,1.9593091,1.4828702,2.4294388,3.0687792,2.4185035
53,2.8965821,1.5722624,4.569146,5.9050975,1.8938309,1.9040962,1.4266617,2.4029827,3.0372183,2.4314976
54,2.8190613,1.5284896,4.392334,5.6376576,1.823154,1.7366309,1.3464158,2.3814723,3.0212688,2.4696465
55,2.786509,1.5097754,4.3593974,5.555672,1.8057553,1.7464964,1.3436588,2.3753996,3.0107212,2.4581692
56,2.7712798,1.4901215,4.35012,5.514672,1.7920599,1.7663482,1.3438839,2.3718193,3.0053723,2.4524748
57,2.7469132,1.4798408,4.247196,5.388593,1.7573197,1.6389159,1.2946819,2.3650851,3.00586,2.5001037
58,2.658344,1.3813667,4.160016,5.0888157,1.6799252,1.6805626,1.2819883,2.34929,2.9836092,2.477973
59,2.649605,1.3618109,4.119314,5.0123534,1.6539232,1.648194,1.2698361,2.348116,2.9847627,2.5032537
