,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX,HSI
0,4.666339,2.276555,11.73342,12.017927,4.3935866,11.48699,4.765482,4.4115605,5.16733,3.6588693,5.15238
1,4.7121096,2.2122686,11.376664,11.323311,4.1249027,11.278045,4.6923094,4.4137135,5.19229,3.499341,5.193124
2,4.75259,2.3645208,11.712149,13.369109,3.9004967,11.49033,4.8185296,4.4411716,5.2286634,3.5922956,5.236738
3,4.9699354,2.1618505,11.501224,11.89901,4.234205,11.220689,4.79558,4.4044094,5.342118,3.4240541,5.0929627
4,4.495039,2.366809,11.448833,12.028736,4.086396,11.45214,4.7189703,4.4265394,5.198388,3.5514917,5.2467723
5,4.663857,2.2978518,11.677554,11.964211,4.399044,11.402203,4.730525,4.4128513,5.167997,3.6444526,5.1524706
6,4.7226386,2.238223,11.172985,11.082612,4.102403,11.172107,4.6570635,4.3961067,5.176087,3.5143542,5.179075
7,4.6805744,2.3596547,11.600293,13.041364,3.877633,11.410701,4.774118,4.4392505,5.2137256,3.5988574,5.242063
8,4.900245,2.1294909,11.365718,11.6227,4.1371193,11.069444,4.744132,4.3797274,5.3212976,3.4001172,5.0862164
9,4.512531,2.380607,11.365632,12.039502,4.098992,11.436699,4.7133427,4.4017053,5.1870055,3.5493586,5.2285366
10,4.6341615,2.2901528,11.685509,11.840449,4.3585067,11.469574,4.739488,4.407743,5.1612487,3.6580627,5.1505055
11,4.705037,2.186599,11.37583,11.220925,4.1084523,11.293781,4.68701,4.39227,5.1688476,3.4845178,5.206161
12,4.6427,2.358058,11.603367,12.874927,3.8685644,11.4034815,4.754366,4.4368467,5.211256,3.593576,5.2446527
13,4.920433,2.1299143,11.54753,11.770361,4.2017026,11.312488,4.792229,4.40453,5.3429565,3.4197721,5.1028686
14,4.4738626,2.3377542,11.487286,12.194402,4.0908427,11.517594,4.7256117,4.4086385,5.179449,3.570692,5.2584047
15,4.6887503,2.280814,11.703073,12.189985,4.4138627,11.469094,4.7546926,4.4127545,5.160852,3.6560836,5.1527553
16,4.699754,2.1703131,11.409702,11.235392,4.064572,11.233342,4.6846232,4.3782563,5.1608753,3.5050657,5.196645
17,4.7047153,2.3711338,11.7030325,13.116064,3.9015212,11.509965,4.789465,4.450038,5.2230406,3.577342,5.2545204
18,4.9314833,2.1408424,11.548254,11.816265,4.198792,11.279778,4.787148,4.4144473,5.356332,3.4133494,5.109925
19,4.50133,2.370853,11.518377,11.955973,4.1232715,11.523547,4.7363105,4.4274573,5.2071266,3.538215,5.233325
20,4.655167,2.358706,11.621216,11.826117,4.3724327,11.398818,4.713385,4.3995667,5.163049,3.657436,5.134811
21,4.6944885,2.2081628,11.264512,11.101677,4.107105,11.253779,4.66758,4.385654,5.171378,3.4828033,5.18988
22,4.6935577,2.3522103,11.701807,13.16984,3.8913457,11.517294,4.793946,4.447227,5.2286487,3.581647,5.251454
23,4.9155507,2.1206715,11.509404,11.770293,4.1482706,11.267159,4.7938814,4.399034,5.336742,3.4246106,5.1074224
24,4.4657927,2.344867,11.424729,11.952742,4.0591,11.456797,4.711171,4.4114823,5.1980076,3.5571418,5.2438064
25,4.602116,2.2758706,11.731074,11.847566,4.300276,11.504681,4.771244,4.419085,5.156473,3.6493125,5.1709228
26,4.6669807,2.1803508,11.456749,11.203682,4.0858955,11.338032,4.681697,4.3774004,5.1556926,3.4916317,5.2084303
27,4.7844577,2.3887696,11.805154,13.479672,3.9578915,11.5192,4.8282,4.453528,5.2379026,3.5857627,5.228662
28,4.8931513,2.1197917,11.555343,11.849951,4.179458,11.301643,4.7899127,4.4027042,5.348814,3.3926759,5.1165648
29,4.4200788,2.3044593,11.620776,12.09998,4.0246677,11.505245,4.7276015,4.4189196,5.2010484,3.5503259,5.266183
30,4.6474724,2.340575,11.611916,11.80512,4.3636217,11.405095,4.711093,4.402084,5.157135,3.6633472,5.1477637
31,4.7140703,2.1924613,11.375972,11.287207,4.1520305,11.257515,4.6864333,4.3903885,5.1660194,3.4913342,5.197555
32,4.661328,2.3570118,11.653984,12.982976,3.8794556,11.479684,4.7726455,4.4543357,5.2310567,3.5731776,5.2534294
33,4.945282,2.157833,11.449773,11.80198,4.227994,11.175602,4.780058,4.395258,5.3243504,3.4095016,5.0814805
