,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX
0,4.07596,2.01155,6.7673645,9.354765,2.0506034,3.9778953,3.0746067,2.811753,3.0998683,1.8400042
1,4.021686,1.8826721,6.760846,8.843679,2.22414,4.3387585,2.969975,2.7186913,2.986096,1.72848
2,4.1096015,1.9454291,6.913446,9.5694895,2.0711517,4.1854296,3.0210276,2.7798915,3.0887232,1.7523156
3,4.560446,2.3649545,7.0155263,10.1879835,2.2061832,4.0924726,3.023462,2.662016,2.9734604,1.7836299
4,4.065966,1.9427055,6.4721813,8.729219,1.9793347,4.0073633,2.9292736,2.76764,3.1000953,1.7870522
5,4.251858,2.1359208,6.9345703,9.365631,2.0687284,4.3501997,2.997184,2.7541533,3.0192518,1.8131204
6,4.244186,2.0960417,6.7450566,9.019301,2.102996,4.163822,3.0879219,2.7275684,3.0383208,1.7205582
7,3.971732,1.927563,6.8186474,8.163299,1.9171933,3.9411833,2.8661034,2.6652696,2.9913514,1.7462869
8,4.2374215,2.0624652,6.6175365,9.214735,2.0477464,3.9498034,2.9946039,2.6960397,3.018019,1.7596812
9,4.217302,1.9838133,6.899705,9.040758,2.2464085,4.1460385,3.1359441,2.7165,3.0332048,1.7984594
10,4.109862,1.9785926,6.6020284,9.298201,1.9897346,4.2102365,2.9014056,2.6819375,3.0335522,1.815465
11,4.2915616,2.1173599,6.6475697,9.786723,2.0767372,4.091199,3.030132,2.7409468,3.0444605,1.7784843
12,4.2486005,1.9201412,6.6215186,8.966151,1.9739895,4.1208777,2.9077978,2.7491868,3.0465598,1.7884078
13,3.9405856,1.8790202,6.514928,8.345957,1.8651916,3.8582475,2.8541694,2.639543,2.962593,1.7892804
14,4.2562428,2.0931568,6.8332996,9.755104,2.0395632,4.3633976,3.1538467,2.7632067,3.1198087,1.8334852
15,4.2300906,2.0996237,7.340699,9.37803,2.2028315,4.3681636,3.0771399,2.750544,3.1112669,1.8222567
16,3.9468904,2.0214047,6.74279,8.932683,1.8176044,4.0007367,2.9920213,2.721182,3.0374594,1.8447486
