,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX,HSI
0,4.1626463,2.6210856,9.251529,13.768476,4.5220575,6.2207174,3.5214634,2.85794,2.9791682,1.4703977,2.4261305
1,4.3028135,2.6537123,9.418321,13.911435,4.64726,6.246826,3.5483963,2.8921936,2.9908094,1.4512957,2.4145722
2,4.103525,2.5529408,9.134436,13.732892,4.4815035,6.212994,3.505498,2.8766544,2.967565,1.4321682,2.4358375
3,4.327676,2.6843607,9.145528,14.177652,4.5465007,6.22469,3.4826066,2.8264766,2.9619539,1.4419554,2.3967009
4,4.2323422,2.6464267,9.223398,13.835468,4.537622,6.2457247,3.5199409,2.9098427,3.0105014,1.4584775,2.4505062
5,4.288374,2.5837529,9.359435,13.770779,4.4392486,6.262644,3.5669367,2.8970494,2.9952357,1.4451482,2.4329314
6,4.3196874,2.6157146,9.244765,13.887606,4.4871125,6.3163424,3.5018456,2.8997757,3.0257614,1.4696558,2.4259024
7,4.3339577,2.6375892,9.290137,13.613818,4.4636426,6.3354554,3.5645947,2.8623164,2.983395,1.4400618,2.434776
8,4.214379,2.6182554,9.338386,13.825792,4.4982586,6.275588,3.5851429,2.871935,3.0086725,1.4508076,2.4195557
9,4.1761193,2.6222408,9.344905,14.166682,4.7184896,6.2284737,3.5429327,2.8526735,2.968545,1.4378749,2.3835444
10,4.2283106,2.6671762,9.489159,13.698649,4.4393554,6.461223,3.599029,2.8388424,2.9833908,1.4686722,2.4489934
11,4.219217,2.5777657,9.079405,13.508348,4.3704443,6.110905,3.4516096,2.8332777,2.9509673,1.4344107,2.391246
12,4.1396327,2.5731568,9.359537,13.667787,4.4313636,6.293236,3.516139,2.8440638,2.9669847,1.4348788,2.4284282
13,4.28047,2.6405597,9.380394,13.720173,4.3616652,6.308195,3.6041548,2.8781312,2.9995458,1.4941667,2.4423988
14,4.1502094,2.5776443,9.261145,13.557619,4.5246396,6.2805066,3.5294964,2.8746288,2.9877918,1.4801284,2.4328496
15,4.267898,2.6595929,9.297041,13.835327,4.6326175,6.2683077,3.5407982,2.8916368,3.0044963,1.4510549,2.419211
16,4.335148,2.6346304,9.201714,13.829256,4.4944983,6.332645,3.4182718,2.8557243,2.9810705,1.4714357,2.44789
17,4.3023663,2.6328385,9.248117,13.987148,4.4408865,6.2469835,3.5635977,2.826476,2.9588716,1.4470925,2.4175613
18,4.2581367,2.6047454,9.102146,13.670417,4.4486156,6.1427197,3.5102074,2.8650696,2.9900234,1.4341397,2.4390342
19,4.3075047,2.6048372,8.99063,13.95486,4.280145,6.1535516,3.5446289,2.8598483,2.9575272,1.454729,2.4240274
20,4.3092885,2.7038398,9.310856,13.971383,4.5324225,6.472187,3.5882373,2.8979015,3.0031176,1.4797577,2.4510055
21,4.3420663,2.6047482,9.229495,13.744307,4.511478,6.3646784,3.5205226,2.8784902,3.0108497,1.4895647,2.428423
22,4.183897,2.589956,9.142476,13.643917,4.5063443,6.2623067,3.5117197,2.8055415,2.9633632,1.4553417,2.4014199
23,4.313137,2.716458,9.367713,14.434244,4.624349,6.3683324,3.6382966,2.8838186,3.002618,1.4780537,2.45962
24,4.282968,2.63253,9.479814,14.115772,4.6003494,6.3779283,3.5644786,2.8669178,2.9916134,1.4549686,2.4458504
25,4.2079225,2.618822,9.27814,13.933462,4.528611,6.3184204,3.5531425,2.852839,2.9553835,1.4479519,2.4098816
26,4.0989547,2.52115,9.043991,13.555128,4.4514003,6.0907264,3.5278037,2.8528795,2.9637349,1.4814022,2.4179592
27,4.231999,2.6048172,9.235198,13.776076,4.519909,6.3424563,3.5299757,2.8973494,3.0148005,1.4754064,2.4575667
28,4.233788,2.6694987,9.3506365,13.846249,4.4730034,6.183066,3.504248,2.8614068,3.0102057,1.4226052,2.426516
29,4.372993,2.7230554,9.25114,14.244155,4.581991,6.2204537,3.5658536,2.8602855,2.963941,1.4586033,2.4167106
30,4.2420125,2.5903962,9.450302,13.896127,4.3742332,6.3049045,3.5496984,2.8719783,2.9929724,1.4423908,2.4452245
31,4.3252296,2.6809247,9.550841,14.187529,4.665199,6.4774284,3.6352046,2.8948028,2.9896035,1.4674664,2.4589832
32,4.313906,2.642413,9.169284,13.900691,4.362985,6.1095986,3.5037494,2.89135,2.998213,1.491337,2.4502583
33,4.1314473,2.6040523,9.37839,13.636815,4.492855,6.0588956,3.4562213,2.8913953,2.9922197,1.4324641,2.4481847
34,4.283932,2.702332,9.1105,13.942799,4.567236,6.3649983,3.514095,2.846271,2.9833138,1.448799,2.4202924
35,4.3003716,2.6549606,9.400518,14.113459,4.516003,6.3651896,3.5376954,2.8771205,2.9818103,1.4708757,2.4595792
36,4.124611,2.5818279,9.245729,13.562868,4.446888,6.377625,3.5072303,2.8691683,2.9630382,1.4460003,2.4341908
37,4.2060223,2.6045096,9.28451,13.870034,4.532956,6.3823695,3.5330417,2.837897,2.9471016,1.4423376,2.4384968
38,4.32263,2.7028794,9.327874,14.530911,4.558471,6.2486577,3.5707495,2.9064333,3.0111468,1.4495921,2.4502358
39,4.3817115,2.6886456,9.240841,14.127238,4.518013,6.323825,3.599489,2.878252,3.0079415,1.4857233,2.4507332
40,4.257379,2.5874584,9.296766,13.623407,4.366932,6.176542,3.5307417,2.8574214,2.9807181,1.4383533,2.4253018
41,4.2073736,2.6280477,9.264613,13.978138,4.4270134,6.3604183,3.5651026,2.874254,2.998358,1.4633328,2.4579194
42,4.202516,2.618106,9.263361,13.819683,4.642035,6.214437,3.5315452,2.8519342,2.9711814,1.4804542,2.4159584
43,4.2184696,2.612734,9.427886,13.951678,4.5066237,6.322142,3.4900963,2.849857,2.964744,1.4495256,2.3953903
44,4.2370534,2.587673,9.139681,13.653136,4.4394274,6.360178,3.4407866,2.863152,2.9724016,1.4571089,2.4124732
45,4.243739,2.5671883,9.443514,13.73826,4.3456964,6.244428,3.5646045,2.8710036,2.9820087,1.4689256,2.4175386
46,4.306545,2.7115023,9.474301,14.465192,4.643885,6.321945,3.5623388,2.9048097,3.0316875,1.4713542,2.4236722
47,4.232756,2.6298852,9.204709,13.933029,4.424901,6.2326527,3.4497612,2.8443067,2.9709747,1.4530115,2.3773394
48,4.2709794,2.6730297,9.290513,13.8871155,4.5666795,6.237321,3.5570846,2.852121,2.9865444,1.4493787,2.4299862
49,4.1992164,2.6439486,9.348252,13.910782,4.6275706,6.3185077,3.5337007,2.839111,2.9611118,1.4439825,2.4294086
50,4.367552,2.7291088,9.300522,14.532303,4.7496886,6.365447,3.585465,2.8855062,3.0280466,1.4946188,2.4480143
51,4.3336854,2.6667984,9.105077,14.006115,4.4245715,6.3101006,3.5511832,2.8959703,2.9849267,1.449649,2.4257677
52,4.1146784,2.580988,9.343211,13.863477,4.500666,6.2202325,3.5390098,2.836302,2.9564428,1.4543252,2.4202828
53,4.220701,2.6287448,9.288329,13.711975,4.492593,6.1956673,3.5151389,2.8681855,2.9791715,1.4356235,2.447727
54,4.193529,2.5681853,9.18925,13.820401,4.51379,6.2844853,3.563081,2.858289,2.9758751,1.4729471,2.4425495
55,4.225716,2.6204298,9.347346,13.841359,4.4600415,6.3006725,3.5751374,2.8657382,2.9819605,1.4516178,2.4226165
56,4.2592845,2.6540077,9.4647665,14.050913,4.6718235,6.3706455,3.533414,2.8433013,2.9599855,1.4570861,2.4160492
57,4.2502747,2.6531627,9.0109005,14.293558,4.624856,6.114103,3.4929368,2.8577323,2.9655933,1.4864682,2.42968
58,4.0555553,2.54199,9.081405,13.352954,4.3466864,6.407568,3.5559678,2.829674,2.9353368,1.4258881,2.448088
59,4.3135552,2.6816702,9.123143,14.076612,4.4980526,6.346073,3.5438094,2.8525202,2.9909441,1.5005208,2.4353194
60,4.2768,2.584137,9.190683,13.721477,4.4021363,6.2649035,3.457646,2.864965,2.9468648,1.45059,2.3995423
61,4.0486693,2.4914653,8.966925,13.415528,4.403195,6.2940793,3.4613345,2.859828,2.949086,1.4219896,2.4303503
62,4.3375516,2.6031876,9.245532,14.117265,4.58842,6.371763,3.6077597,2.8644512,2.9948444,1.479018,2.412057
63,4.196678,2.6222599,9.330359,13.911808,4.5794334,6.2534027,3.5722988,2.882362,2.9651394,1.4537878,2.4230576
64,4.3614936,2.683132,9.490784,14.15469,4.6222515,6.256206,3.5249717,2.8905258,3.0012147,1.4519833,2.4284117
65,4.2573204,2.640312,9.356821,14.047917,4.581607,6.379313,3.5986211,2.8928382,3.0196877,1.4501821,2.433509
66,4.2958307,2.6651943,9.394361,14.336632,4.678043,6.2533345,3.51668,2.8603961,2.9869647,1.4283288,2.4010143
67,4.322745,2.647742,9.222246,13.960242,4.530764,6.3174853,3.514658,2.8704512,2.9834232,1.4525821,2.4097722
68,4.232179,2.657784,9.414025,14.100904,4.593809,6.2696238,3.5776453,2.8474438,2.9759402,1.467113,2.4172933
69,4.3220124,2.7179658,9.423078,14.144691,4.6205397,6.2683496,3.5833755,2.8906147,3.0172825,1.4890667,2.4696794
70,4.1563687,2.5643504,9.142635,13.333517,4.435337,6.2021146,3.4369667,2.8411195,2.9763062,1.4845885,2.3950071
71,4.3026924,2.6548393,9.285924,14.158749,4.6571717,6.4091854,3.6048567,2.8639448,2.9817317,1.431836,2.4154377
72,4.301679,2.6339285,9.253057,13.822957,4.493371,6.2853947,3.5003772,2.8808293,3.0161204,1.4609314,2.4637017
73,4.1009035,2.5877905,9.10053,13.530451,4.476099,6.306138,3.561707,2.8529859,2.957772,1.4797524,2.417117
