,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX,HSI
0,4.60948,2.8781965,8.281934,17.13367,4.775425,5.5459,3.5072546,2.404929,2.432607,1.2815187,1.9460377
1,4.699814,2.9551475,8.358297,17.603535,4.861113,5.5463576,3.5381653,2.4106565,2.4336548,1.2820811,1.9448711
2,4.806457,2.9347687,8.383549,17.735815,4.8313165,5.4709663,3.5069952,2.414983,2.4638414,1.2995166,1.9483908
3,4.805971,2.9797723,8.298109,17.833054,4.848951,5.4713936,3.5315392,2.4092696,2.4477868,1.2909447,1.943187
4,4.7326636,2.9326773,8.32422,17.683527,4.848985,5.4442234,3.4830878,2.4100933,2.4513183,1.2936689,1.9422028
5,4.7189775,2.8736005,8.50316,17.53437,4.8425922,5.546785,3.5009527,2.4116108,2.4561265,1.2925192,1.9519126
6,4.6535273,2.8477628,8.199383,17.011223,4.651171,5.439795,3.4666848,2.402912,2.456377,1.2992821,1.9483075
7,4.602136,2.8158178,8.261754,16.930798,4.698702,5.482734,3.4630737,2.3942077,2.4471672,1.2950563,1.9505392
8,4.5515385,2.6812408,8.271601,16.377449,4.561249,5.578373,3.4680328,2.4007754,2.4604557,1.2995251,1.9646095
9,4.578877,2.795304,8.271416,16.684656,4.673566,5.441008,3.4447374,2.3970225,2.4417086,1.29709,1.9488542
10,4.497591,2.7143152,8.24966,16.390963,4.5561175,5.5298023,3.4414527,2.3913872,2.4517655,1.2928635,1.9604447
11,4.513596,2.7223108,8.2387,16.448347,4.668414,5.47709,3.440254,2.397773,2.439328,1.2871634,1.9479407
12,4.5378094,2.7426233,8.261615,16.503216,4.6193347,5.4787035,3.4457765,2.3910508,2.4439285,1.2966341,1.9565835
13,4.5196095,2.6546237,8.196454,16.118525,4.5386806,5.502147,3.439229,2.4026415,2.4538212,1.2951927,1.9576253
14,4.5040197,2.6902685,8.060291,15.989013,4.470601,5.410937,3.4152784,2.3878427,2.4455292,1.2996995,1.9512603
15,4.5266805,2.6227133,8.092727,15.960055,4.4507446,5.2947583,3.3533304,2.38844,2.4656672,1.3150535,1.9554529
16,4.4578724,2.6151865,8.098486,15.70654,4.4362545,5.4086604,3.3817084,2.3856416,2.4535134,1.3048184,1.9573615
17,4.404375,2.555329,8.177844,15.472774,4.3835607,5.4696827,3.3838217,2.378075,2.4629374,1.3088629,1.9677713
18,4.421352,2.5929468,7.8179545,15.204235,4.322834,5.2062817,3.3130674,2.366975,2.4397845,1.3089579,1.9458292
19,4.399009,2.4647686,8.047815,15.101118,4.228189,5.3208494,3.2997928,2.372014,2.4782465,1.3272865,1.9699756
20,4.294285,2.4542334,7.8654437,14.558882,4.2233677,5.2586036,3.294466,2.366828,2.4396636,1.3118755,1.9561044
21,4.424608,2.4745376,8.055827,15.176908,4.245734,5.3848915,3.3405929,2.3842711,2.471485,1.316767,1.9662417
22,4.3706303,2.4148674,7.8909454,14.699732,4.1780295,5.2184224,3.2708158,2.3708582,2.472795,1.3253357,1.963811
23,4.3198986,2.3754318,7.8427563,14.389202,4.1032495,5.1726704,3.2272027,2.3624675,2.4726343,1.3251772,1.9604561
