,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM,KOSPI,DJI,VIX,HSI
0,0.71909684,0.4552299,1.2540414,2.7118635,0.75271577,0.8352259,0.538699,0.36880755,0.36980897,0.19483227,0.29414853
1,0.71456313,0.4547216,1.2707428,2.7197397,0.7595174,0.8429764,0.5399487,0.36919037,0.3693924,0.19522351,0.29478905
2,0.7198961,0.44579613,1.2719455,2.7116854,0.74996644,0.82475793,0.532597,0.36910087,0.37275353,0.1964571,0.29519534
3,0.7276617,0.4629912,1.2933452,2.7969449,0.76676637,0.8487099,0.54229736,0.3713311,0.3734086,0.19549236,0.29590404
4,0.745546,0.45539165,1.2592392,2.7739902,0.7471158,0.82302153,0.53924775,0.36984238,0.37423515,0.19674778,0.2948427
5,0.7328267,0.44421685,1.2721076,2.7442093,0.74809736,0.8346347,0.53719515,0.37017554,0.37457162,0.1967597,0.2957309
6,0.740727,0.45584574,1.2928555,2.7880628,0.75347686,0.84047437,0.5423676,0.3713743,0.3753441,0.19642319,0.2965477
7,0.70951766,0.4305995,1.2765502,2.6296198,0.72668165,0.8414999,0.5328229,0.36977673,0.3738616,0.19697218,0.29698727
8,0.68590987,0.40864402,1.2394124,2.467703,0.70386094,0.84297824,0.52906823,0.36882156,0.3710466,0.19619317,0.29686788
9,0.714559,0.41955698,1.2574724,2.589375,0.7089464,0.8201103,0.5239077,0.36924496,0.37757406,0.19972706,0.29742715
10,0.6925566,0.4173068,1.284154,2.585014,0.72401977,0.86444575,0.5362631,0.37039626,0.37350097,0.19534811,0.29852632
11,0.70471483,0.41439873,1.2272255,2.520349,0.7035489,0.8121671,0.5214421,0.36714646,0.3735106,0.19786991,0.29583701
12,0.6911895,0.4127486,1.2604532,2.5382779,0.7133194,0.8397425,0.5268282,0.36889046,0.37328818,0.19634779,0.29726967
13,0.70789534,0.4342186,1.2532974,2.6199875,0.72443587,0.81861424,0.5257107,0.36807173,0.37324646,0.19739383,0.29570317
14,0.702871,0.41226178,1.2590325,2.5562112,0.70212966,0.8202537,0.5192443,0.36794722,0.37635365,0.19820398,0.2973863
15,0.67502123,0.38703737,1.2578535,2.400681,0.67516464,0.8272914,0.5118322,0.3669474,0.37791604,0.20025994,0.2998518
16,0.67797506,0.39869773,1.2335081,2.4145293,0.6846308,0.831182,0.51998544,0.36682755,0.37160155,0.19670337,0.29705358
17,0.68331194,0.38886434,1.235116,2.4071035,0.6717337,0.8067745,0.5072496,0.36672616,0.37805602,0.20109415,0.29844913
18,0.6725726,0.3855632,1.2225795,2.343476,0.6696119,0.8083954,0.50869036,0.36515272,0.37396774,0.19939087,0.29779768
19,0.6692442,0.3748072,1.2137069,2.3134837,0.6519621,0.81070364,0.5062262,0.3658224,0.3758317,0.19957131,0.29864886
20,0.66448784,0.3735758,1.2024329,2.2665129,0.64646554,0.80153793,0.503722,0.3641934,0.37458664,0.2003331,0.2982345
21,0.6766502,0.37417054,1.1997733,2.2893076,0.6392865,0.79571265,0.5012031,0.36414272,0.37744424,0.20173658,0.29852095
22,0.66272736,0.3739717,1.2046813,2.2863107,0.6518988,0.8037769,0.5023713,0.36430323,0.3746482,0.20035967,0.29834545
23,0.6513775,0.36576405,1.201385,2.2226987,0.6387593,0.81520826,0.5034934,0.36490494,0.3753083,0.20017664,0.2990319
24,0.6355053,0.35079482,1.192143,2.1227436,0.6233,0.8063678,0.49493065,0.36340418,0.37335604,0.20018366,0.29917333
25,0.6721225,0.36757645,1.2019262,2.2600014,0.6349549,0.7937671,0.49758217,0.3632054,0.37892827,0.20285553,0.2989666
26,0.6616856,0.37553614,1.1758242,2.2220838,0.63381094,0.7804216,0.49521583,0.36302075,0.3733311,0.20140655,0.29659867
27,0.66841835,0.3557827,1.1965878,2.2036753,0.62107253,0.7925736,0.49550188,0.3642873,0.3801851,0.2031175,0.2997353
28,0.6246102,0.34740964,1.1914742,2.0984774,0.61958075,0.80521184,0.49003834,0.3627807,0.37359744,0.20083235,0.2993094
29,0.64544874,0.3564442,1.1899402,2.1482253,0.62327814,0.786035,0.488272,0.36160553,0.37601265,0.20216626,0.29854003
30,0.63751143,0.34765193,1.177123,2.1092193,0.60937285,0.7795631,0.4836122,0.3613211,0.37602735,0.20274018,0.2988006
31,0.64227813,0.3507801,1.162632,2.1037593,0.60838497,0.7657019,0.4813021,0.3600882,0.3756775,0.20364858,0.29772863
32,0.64534,0.34305543,1.1552694,2.0611384,0.592235,0.7585149,0.4775106,0.36053362,0.3780477,0.20484236,0.29869676
33,0.67152834,0.37572315,1.1709361,2.2473922,0.6284784,0.76413614,0.48998407,0.36087918,0.37589812,0.2031588,0.2967824
34,0.6367875,0.35085487,1.1893772,2.1212242,0.6206448,0.7977091,0.49216554,0.3629316,0.37480986,0.20071296,0.29900172
35,0.6406543,0.36443242,1.1726863,2.1507587,0.62967056,0.7898133,0.4939431,0.36154488,0.37178382,0.20018251,0.29749736
36,0.63248575,0.34645763,1.1739093,2.0957131,0.6127314,0.7835491,0.48478222,0.3613017,0.3743297,0.20157132,0.29833013
37,0.662727,0.3752219,1.2037234,2.2690988,0.6441043,0.79465425,0.49916536,0.3637543,0.37549973,0.20151451,0.29831067
38,0.6585146,0.36560333,1.1818135,2.2139933,0.6310669,0.7905428,0.49624756,0.36193788,0.37532386,0.20143066,0.29784998
39,0.6695007,0.3671994,1.1817168,2.2200692,0.6302372,0.77525526,0.49254394,0.36404455,0.37868047,0.20362464,0.29826653
40,0.64065367,0.35711688,1.2007041,2.1669254,0.638827,0.81996053,0.5038348,0.36467874,0.3723387,0.19947563,0.29900485
41,0.64578557,0.36027366,1.1992431,2.1844654,0.6298035,0.7971066,0.49420306,0.36323625,0.375691,0.20192863,0.29925522
42,0.64912903,0.35735556,1.1788093,2.1594622,0.6262219,0.78556573,0.491721,0.36205977,0.37389058,0.20168743,0.29780927
43,0.6484143,0.36051768,1.1644928,2.1473064,0.62227994,0.78136337,0.49087134,0.36121574,0.37255844,0.20130356,0.29667225
44,0.6483628,0.36375037,1.1926415,2.1954577,0.64082795,0.795596,0.49640748,0.36360732,0.37280518,0.20005901,0.2974791
45,0.67386115,0.36945838,1.1854209,2.2547495,0.6377173,0.76385,0.48901463,0.36236632,0.37789968,0.2030485,0.29692695
46,0.6469867,0.3570546,1.2082089,2.202012,0.63196516,0.80320084,0.49491763,0.3635988,0.3769941,0.20105436,0.2995574
47,0.6687661,0.37236473,1.1821538,2.2428582,0.63107294,0.7802391,0.49521485,0.3620603,0.3771815,0.20203581,0.29796427
48,0.647557,0.36186042,1.19598,2.1924481,0.6370914,0.8047757,0.49948737,0.36329526,0.37264577,0.19905826,0.2979371
49,0.65483767,0.37128845,1.1891745,2.2232358,0.6383977,0.8029034,0.5014419,0.36254218,0.37269685,0.19981377,0.2975411
50,0.6372412,0.36094642,1.1874368,2.1579545,0.6286661,0.7960914,0.49197853,0.3629139,0.37294984,0.20073587,0.29802448
51,0.6625139,0.35997227,1.1858735,2.2020614,0.623665,0.7632019,0.4823984,0.36185002,0.37893036,0.20463039,0.29770362
52,0.63838744,0.35159013,1.1601267,2.0947943,0.61339843,0.77127165,0.48410717,0.36090195,0.3742753,0.20233715,0.29753506
53,0.6517165,0.35465127,1.1675789,2.1292143,0.61447465,0.7718079,0.4864151,0.3618866,0.37572274,0.2029297,0.29787076
54,0.65068334,0.36454475,1.172857,2.1858883,0.6261048,0.7665803,0.48473793,0.36046112,0.37554288,0.20292348,0.29699457
55,0.6401001,0.35544786,1.1407058,2.0841258,0.60509074,0.7530458,0.47966644,0.35869718,0.37213436,0.20246327,0.29603648
56,0.64533836,0.35754776,1.1698964,2.1519156,0.61697984,0.7789429,0.4863838,0.36127076,0.37456807,0.20145407,0.29764402
57,0.64933854,0.35837486,1.14498,2.115864,0.6109957,0.75499123,0.48192146,0.35921305,0.37377265,0.20305327,0.2959823
58,0.6497481,0.3673276,1.1494762,2.1475096,0.62304336,0.75569654,0.48543137,0.3600833,0.37221253,0.20213844,0.29567128
59,0.6433484,0.34955528,1.1053097,2.0423467,0.58715665,0.7247706,0.46841967,0.35639602,0.374012,0.20416684,0.29477558
60,0.6762461,0.36790138,1.1656536,2.2139432,0.6152456,0.75206864,0.48394218,0.36178967,0.37910545,0.20476252,0.29681334
61,0.65369916,0.36046636,1.1279843,2.1096354,0.60023916,0.7407613,0.47676605,0.35815638,0.37411985,0.20407821,0.29558894
62,0.6409781,0.3310896,1.1402491,2.0019414,0.57652193,0.74472785,0.4690889,0.35846078,0.38021073,0.20640457,0.29868028
63,0.65044177,0.3341172,1.1274906,2.0338807,0.57596064,0.73619753,0.46794295,0.35754544,0.38055736,0.20749912,0.2981149
64,0.6542824,0.34383595,1.132582,2.059243,0.5802721,0.7351431,0.471446,0.35932282,0.3793714,0.20603658,0.2975334
65,0.6334174,0.33643073,1.1360092,2.0074215,0.58070683,0.7486643,0.470718,0.35817796,0.37647155,0.2047303,0.29773834
66,0.64270383,0.33356994,1.1243222,1.9979302,0.5708289,0.72919565,0.46252018,0.3562602,0.37835702,0.20774414,0.29706672
67,0.61955726,0.33419845,1.1124138,1.9500313,0.57357985,0.7385963,0.46749267,0.3562442,0.37303874,0.20485617,0.2966475
68,0.6242386,0.32540375,1.1088518,1.9226166,0.56509525,0.7235675,0.46039313,0.35559672,0.3759173,0.20676261,0.2970589
69,0.6235296,0.32098362,1.1030484,1.9048755,0.5505688,0.7215906,0.45821542,0.35708657,0.37814462,0.2079283,0.29857624
70,0.6333487,0.32195213,1.0970417,1.9129236,0.55053854,0.70818245,0.4537269,0.35408747,0.37812203,0.20872806,0.2971631
71,0.6115379,0.3187889,1.0934983,1.8725498,0.553651,0.71958625,0.4540867,0.35501525,0.37563038,0.20688581,0.29709807
72,0.6126255,0.31052837,1.0782003,1.8184656,0.53501266,0.71001875,0.44946635,0.3526139,0.37613183,0.20742416,0.2970176
73,0.61922383,0.3138951,1.0960968,1.8540195,0.5417932,0.71574914,0.45245302,0.35466984,0.37893647,0.20864841,0.29821476
74,0.60546947,0.30979553,1.0844349,1.8200754,0.53632283,0.71096176,0.44679564,0.35321185,0.37735146,0.20898296,0.29746827
75,0.59686,0.29611394,1.0573094,1.7271942,0.5191311,0.6964667,0.4408501,0.35166886,0.3749981,0.20840481,0.29659337
76,0.60486865,0.30175814,1.061131,1.7646366,0.51998734,0.70045745,0.44221008,0.35158908,0.3771019,0.209351,0.29719016
77,0.61025316,0.31030303,1.075962,1.8097467,0.53582025,0.6982059,0.44505015,0.3531028,0.376321,0.20891052,0.2967556
78,0.6001888,0.30958942,1.0809871,1.7958473,0.5356352,0.70929646,0.4475505,0.35310832,0.37461612,0.20776024,0.29700112
79,0.5912338,0.2962916,1.0722394,1.7437849,0.5236354,0.71349245,0.44347778,0.3525156,0.3764063,0.20868358,0.29803792
80,0.59593934,0.30840603,1.0542102,1.7509693,0.52946407,0.70021605,0.4457028,0.3507575,0.371368,0.20678698,0.29548955
81,0.6103389,0.3043081,1.0864096,1.7984544,0.5306127,0.7138717,0.4497403,0.35476142,0.37725896,0.20808004,0.29821515
82,0.59122854,0.29293793,1.0818868,1.7308633,0.51736504,0.71987665,0.44487077,0.35363987,0.3775759,0.2090785,0.29922625
83,0.60590154,0.302787,1.0885485,1.7980225,0.53434896,0.7258241,0.4517933,0.3545816,0.37701213,0.20754628,0.29851305
84,0.60231954,0.31625852,1.0855718,1.8374475,0.53894335,0.7197144,0.45020238,0.35285127,0.37462085,0.20745495,0.29759863
85,0.60830784,0.30674255,1.0801969,1.8048602,0.5288096,0.7116762,0.44860113,0.35358772,0.37768012,0.20889154,0.29814035
86,0.60983866,0.3083199,1.103312,1.8399594,0.54144853,0.72577834,0.45294368,0.3561771,0.37851524,0.20826362,0.298983
87,0.6085694,0.31220427,1.095288,1.8472847,0.5477467,0.72413963,0.4550573,0.35614994,0.37523708,0.20634517,0.29738462
88,0.5987384,0.30060846,1.1141429,1.7961541,0.53699803,0.7443718,0.4559736,0.35645676,0.3761535,0.20622875,0.2997935
89,0.5935414,0.30350694,1.0952938,1.790922,0.5348878,0.7322117,0.45158547,0.3536987,0.3756436,0.20722394,0.2992387
90,0.60402197,0.30670187,1.1011122,1.82409,0.541583,0.7211795,0.45042422,0.35565224,0.37629327,0.20727377,0.29823682
91,0.5906094,0.30111268,1.1027062,1.7773018,0.5329366,0.74607086,0.45663917,0.35540757,0.37552628,0.20639148,0.29995486
92,0.6038749,0.30813518,1.1246735,1.8574604,0.55151135,0.7426715,0.45779064,0.35656583,0.37647262,0.20638523,0.29928055
93,0.58661246,0.29927152,1.0963081,1.7700671,0.53673303,0.7404542,0.45466602,0.3559386,0.3738204,0.20587248,0.29910457
94,0.5779892,0.29282653,1.0999937,1.7305532,0.5274731,0.7467856,0.4533642,0.35466456,0.3741375,0.20647137,0.30037823
95,0.5885768,0.28832427,1.1263996,1.7655448,0.5269825,0.7648634,0.458337,0.3578392,0.3797989,0.2073114,0.30308706
96,0.56657773,0.2818035,1.113693,1.6913806,0.5228215,0.7600394,0.45109084,0.3562794,0.37493843,0.20606047,0.3014563
97,0.56475693,0.27970204,1.0926976,1.6519951,0.51118386,0.75126284,0.45046124,0.353848,0.37382987,0.20594585,0.3014224
98,0.56434596,0.2764622,1.093567,1.6472251,0.50531375,0.76019704,0.45106018,0.35503578,0.3759867,0.20640664,0.30267882
99,0.55273974,0.27420714,1.0972629,1.619487,0.50793594,0.7711537,0.4529884,0.35462314,0.37316278,0.20573659,0.30241486
100,0.5499532,0.26356208,1.105802,1.6028746,0.49802476,0.76556593,0.44433197,0.3546794,0.37675294,0.2072997,0.30411178
101,0.54372436,0.2607565,1.093534,1.5584869,0.4913514,0.7598668,0.44287828,0.35378143,0.37566072,0.20680088,0.3033428
102,0.5431502,0.25592765,1.0848488,1.5367827,0.48276284,0.7563455,0.43916434,0.3516479,0.3773777,0.2077183,0.3039133
103,0.54869294,0.25876346,1.0787033,1.5497849,0.48546284,0.7495204,0.44113895,0.3534652,0.37670678,0.2080802,0.30356053
104,0.53188765,0.25400832,1.098169,1.5221436,0.49215811,0.77748454,0.44617134,0.3547175,0.37325132,0.2047227,0.30392194
105,0.5464551,0.2592788,1.10545,1.5707439,0.49090412,0.7697544,0.44376954,0.35464418,0.3777358,0.2077829,0.30443242
106,0.52283806,0.2413147,1.0720341,1.440094,0.463023,0.75232434,0.43110856,0.3501452,0.377333,0.20947757,0.30559397
107,0.5392721,0.25179684,1.0963866,1.5207874,0.4760478,0.7606473,0.43870384,0.35297066,0.37783763,0.20863731,0.30516893
108,0.5150826,0.2444766,1.0751016,1.4377168,0.46896455,0.7622571,0.4345703,0.3515664,0.37356114,0.20734154,0.30465436
109,0.52585703,0.24825539,1.0784842,1.4799503,0.4733471,0.76198226,0.4373323,0.3530993,0.3748101,0.20680559,0.304709
110,0.5179209,0.2484197,1.0543352,1.4497947,0.46929932,0.7487967,0.43390587,0.35129106,0.37168095,0.20687722,0.30326802
111,0.51781607,0.24132314,1.0602701,1.4254899,0.4622064,0.7487076,0.4292535,0.35157135,0.37431726,0.2082502,0.30414325
112,0.5102944,0.23586258,1.0729238,1.405075,0.45812467,0.75896585,0.42939347,0.35058618,0.37509894,0.2080305,0.30549607
113,0.52253014,0.24651152,1.0829201,1.4723041,0.47574967,0.76845247,0.43832535,0.35280296,0.37466592,0.20682418,0.30507106
114,0.50240374,0.2330053,1.0672332,1.3845856,0.45842767,0.7644351,0.4295247,0.35105717,0.3733966,0.2076337,0.30539513
115,0.5033776,0.23487307,1.0660855,1.3850996,0.45899457,0.76293635,0.43018425,0.35112625,0.37260878,0.20664836,0.30521843
116,0.5174689,0.24313125,1.0808768,1.4513637,0.46944064,0.76943964,0.4367692,0.3520847,0.375569,0.20709406,0.30561838
117,0.5059988,0.23877217,1.0608873,1.3978112,0.4595237,0.76591843,0.43380058,0.35115042,0.37161827,0.20674329,0.30486268
118,0.5165554,0.24443458,1.0848049,1.4582682,0.46931624,0.76807094,0.43469268,0.35093433,0.37528434,0.20808958,0.3057694
119,0.51998335,0.24065427,1.0816588,1.4452556,0.46719283,0.7602565,0.43302888,0.35188025,0.37592384,0.20850319,0.30567876
120,0.5193998,0.24113525,1.0702652,1.4432336,0.467455,0.75758815,0.43244404,0.3515453,0.3749872,0.20747492,0.3044406
121,0.5255649,0.24162014,1.1134312,1.4894705,0.47623923,0.7856605,0.4401842,0.35459548,0.37939683,0.2082713,0.3072758
122,0.5276038,0.24236691,1.0955832,1.4693855,0.4689325,0.77038145,0.437139,0.3533445,0.37680927,0.20810409,0.30632773
123,0.52720016,0.25013417,1.0861008,1.4937911,0.47900212,0.76957047,0.44096434,0.35174668,0.3750612,0.20656568,0.3046692
